symbol,source,price,avg_volume,ddv,spread_pct,turnover_pct,float_shares,market_cap,liquidity_score,liquidity_tier,max_position_rec,position_200k_pct_adv,position_400k_pct_adv,position_800k_pct_adv,days_to_liquidate_400k,ddv_score,spread_score,turnover_score,float_score,market_cap_score,exchange,currency
LMT,IVV,483.67,1325366.7166666666,641040119.8501667,0.24749922656492634,0.5727654885125468,196833907,112920043520,86.16548302260283,TIER 2 - GOOD,$600K-$800K,0.031199295302569666,0.06239859060513933,0.12479718121027866,0.0006239859060513933,100.0,70.33343645800983,42.91061954050187,100.0,100.0,NYQ,USD
MA,IVV,570.88,2662957.6666666665,1520229272.7466667,0.13993353157251498,0.2987863357061224,890111444,516082270208,85.94946365221412,TIER 2 - GOOD,$600K-$800K,0.01315591033440969,0.02631182066881938,0.05262364133763876,0.0002631182066881938,100.0,84.67552912366467,23.902906856489793,100.0,100.0,NYQ,USD
GEV,IVV,653.57,3287982.7666666666,2148926896.8103333,0.3970678069639446,1.2118447605407696,270880920,177917394944,85.93534483324473,TIER 2 - GOOD,$600K-$800K,0.009306970855865845,0.01861394171173169,0.03722788342346338,0.00018613941711731688,100.0,52.351863164326645,64.23689521081539,100.0,100.0,NYQ,USD
NOW,IVV,153.19,8033927.883333334,1230717412.4478333,0.3135205747877138,0.7736902807409435,1035028264,159071076352,85.78390500229614,TIER 2 - GOOD,$600K-$800K,0.01625068419258084,0.03250136838516168,0.06500273677032337,0.0003250136838516168,100.0,62.37753102547435,50.947611229637744,100.0,100.0,NYQ,USD
SPGI,IVV,522.59,1598495.9166666667,835357981.0908334,0.24828113063408483,0.5279048601937473,302127784,159546736640,85.78053452708048,TIER 2 - GOOD,$600K-$800K,0.023941831469525734,0.04788366293905147,0.09576732587810294,0.0004788366293905147,100.0,70.22918258212202,41.11619440774989,100.0,100.0,NYQ,USD
MSCI,IVV,573.73,633976.5,363731337.345,0.2801461632155931,0.8437322193312897,71140613,44386754560,85.61390963818253,TIER 2 - GOOD,$600K-$800K,0.05498563897734759,0.10997127795469518,0.21994255590939035,0.0010997127795469518,100.0,66.38246041412883,53.74928877325159,88.4562452,100.0,NYQ,USD
HUM,IVV,256.13,1518230.9333333333,388864488.9546667,0.415018229772707,1.2623199512407328,120036130,30805542912,85.59873291178172,TIER 2 - GOOD,$600K-$800K,0.05143179839785158,0.10286359679570316,0.20572719359140632,0.0010286359679570316,100.0,50.19781242727515,65.24639902481465,100.0,100.0,NYQ,USD
IDXX,IVV,676.53,546169.2166666667,369499860.1515,0.25658397359202756,0.6839826170292551,78992130,54125580288,85.51386952847322,TIER 2 - GOOD,$600K-$800K,0.05412721940354653,0.10825443880709305,0.2165088776141861,0.0010825443880709306,100.0,69.20992316895669,47.3593046811702,91.596852,100.0,NMS,USD
V,IVV,350.71,6057654.133333334,2124479881.1013334,0.18213899482041845,0.35934001667521465,1747480827,676834246656,85.51147377278949,TIER 2 - GOOD,$600K-$800K,0.009414068910660605,0.01882813782132121,0.03765627564264242,0.0001882813782132121,100.0,79.0481340239442,28.74720133401717,100.0,100.0,NYQ,USD
MO,IVV,57.66,8768930.816666666,505616550.88899994,0.2597402597402573,0.5223732305595578,1675465289,96862511104,85.38677805226874,TIER 2 - GOOD,$600K-$800K,0.03955566716484066,0.07911133432968132,0.15822266865936263,0.0007911133432968131,100.0,68.83116883116912,40.89492922238231,100.0,100.0,NYQ,USD
BLK,IVV,1070.34,633756.3166666667,678334735.981,0.2133666272233421,0.4084773468305407,144039001,166064226304,85.25674997517726,TIER 2 - GOOD,$600K-$800K,0.029483968517514038,0.058967937035028076,0.11793587407005615,0.0005896793703502808,100.0,74.8844497035544,32.67818774644326,100.0,100.0,NYQ,USD
HASI,IJR,31.43,1181951.2333333334,37148727.26366667,0.09535918626828079,0.9374673287352074,123952236,3962669056,85.24297407173583,TIER 3 - ADEQUATE,$300K-$400K,0.5383764525241491,1.0767529050482982,2.1535058100965965,0.010767529050482982,71.43590907958334,100.0,57.4986931494083,100.0,87.40667264,NYQ,USD
ANZ.AX,ASX300,36.34,5062982.05,183988767.697,0.1099505222649784,0.16968509275052898,2977983617,108429549568,84.88327740850917,TIER 2 - GOOD,$600K-$800K,0.10870228791866683,0.21740457583733366,0.4348091516746673,0.0021740457583733367,100.0,88.67326369800288,13.574807420042319,100.0,100.0,ASX,AUD
NVDA,IVV,186.5,186904497.21666667,34857688730.90833,0.34956886506641477,0.7689960798875404,23330430000,4540715761664,84.66490268710788,TIER 2 - GOOD,$600K-$800K,0.0005737615065185313,0.0011475230130370627,0.0022950460260741253,1.1475230130370627e-05,100.0,58.051736192030226,50.75984319550162,100.0,100.0,NMS,USD
GBCI,IJH,44.05,894944.5833333334,39422308.895833336,-0.04532064355312943,0.6887295590750712,129285160,5723916800,84.65187997452766,TIER 3 - ADEQUATE,$300K-$400K,0.507326956745394,1.014653913490788,2.029307826981576,0.01014653913490788,74.27788611979167,100.0,47.54918236300285,100.0,91.4478336,NYQ,USD
STZ,IVV,137.96,2483777.066666667,342661884.1173334,0.46931407942238673,1.4271338214427354,145126309,24014243840,84.62911290309934,TIER 2 - GOOD,$600K-$800K,0.05836657336872533,0.11673314673745067,0.23346629347490133,0.0011673314673745067,100.0,43.68231046931359,68.5426764288547,100.0,100.0,NYQ,USD
CVX,IVV,152.41,7783658.35,1186307369.1234999,0.22302394227613972,0.3893087426695939,1880307008,307079086080,84.62814180684218,TIER 2 - GOOD,$600K-$800K,0.01685903714378589,0.03371807428757178,0.06743614857514356,0.0003371807428757178,100.0,73.5968076965147,31.144699413567515,100.0,100.0,NYQ,USD
H,IJH,160.32,919884.5333333333,147475888.384,0.4341085271317759,2.1996681702887275,40337312,15308154880,84.61589430720163,TIER 2 - GOOD,$600K-$800K,0.13561538919449456,0.2712307783889891,0.5424615567779782,0.002712307783889891,100.0,47.90697674418689,83.99336340577455,72.2698496,100.0,NYQ,USD
PBI,IJR,10.57,2759263.9166666665,29165419.599166665,0.0,1.7147000985337284,150117337,1819340032,84.57350647677033,TIER 3 - ADEQUATE,$300K-$400K,0.6857436057793406,1.3714872115586811,2.7429744231173623,0.013714872115586812,61.45677449895833,100.0,74.29400197067457,100.0,82.04835008,NYQ,USD
RL,IVV,353.61,621336.4,219710764.404,0.34699692498660484,1.603060647355007,38077482,21443141632,84.57163267982189,TIER 2 - GOOD,$600K-$800K,0.09102876708955587,0.18205753417911175,0.3641150683582235,0.0018205753417911174,100.0,58.360369001607424,72.06121294710015,70.4619856,100.0,NYQ,USD
GEO,IJR,16.12,1956433.7333333334,31537711.781333335,0.0623052959501655,1.4055117808638111,131009584,2281538304,84.49018060378857,TIER 3 - ADEQUATE,$300K-$400K,0.6341614172477054,1.2683228344954107,2.5366456689908214,0.012683228344954106,64.42213972666667,100.0,68.11023561727622,100.0,83.20384576,NYQ,USD
GNRC,IVV,136.37,1165810.6,158981591.522,0.4524886877828087,1.9865879777314681,57518600,8002745344,84.4233563462416,TIER 2 - GOOD,$600K-$800K,0.12580072830150515,0.2516014566030103,0.5032029132060206,0.002516014566030103,100.0,45.70135746606296,79.73175955462936,83.00744,96.005490688,NYQ,USD
HIMS,IJH,32.47,22270909.666666668,723136436.8766667,0.5240443896424002,10.156801737384589,206021905,7391747584,84.23790562037598,TIER 2 - GOOD,$600K-$800K,0.027657298097690887,0.055314596195381774,0.11062919239076355,0.0005531459619538177,100.0,19.038224414303993,100.0,100.0,94.783495168,NYQ,USD
CVS,IVV,79.36,7243326.833333333,574830417.4933333,0.314346787375833,0.5705956731785805,1266893620,100742160384,84.13436176415365,TIER 2 - GOOD,$600K-$800K,0.03479287002106487,0.06958574004212974,0.13917148008425947,0.0006958574004212974,100.0,62.27838551490004,42.82382692714322,100.0,100.0,NYQ,USD
PCG,IVV,16.07,22504248.583333332,361643274.7341667,0.4320987654321006,1.023892890600095,2191888150,35320422400,84.13260859943736,TIER 2 - GOOD,$600K-$800K,0.05530311607398592,0.11060623214797184,0.22121246429594368,0.0011060623214797184,100.0,48.14814814814793,60.4778578120019,100.0,100.0,NYQ,USD
AM,IJH,17.79,2351195.45,41827767.0555,0.056053811659201584,0.49366341924308443,332611409,8510932480,84.11735056614977,TIER 3 - ADEQUATE,$300K-$400K,0.478151271461912,0.956302542923824,1.912605085847648,0.00956302542923824,75.76156960645834,100.0,39.493073539446755,100.0,97.02186496,NYQ,USD
KR,IVV,62.48,6342175.783333333,396259142.94266665,0.43000477783085844,1.0021623135809066,739988920,41404133376,84.10850591939789,TIER 2 - GOOD,$600K-$800K,0.050472021544986104,0.10094404308997221,0.20188808617994441,0.001009440430899722,100.0,48.39942666029699,60.04324627161813,100.0,100.0,NYQ,USD
PSA,IVV,259.5,1075309.0833333333,279042707.125,0.32679738562092375,0.6128408824285517,157397342,45532651520,84.0988054908007,TIER 2 - GOOD,$600K-$800K,0.0716736165802778,0.1433472331605556,0.2866944663211112,0.0014334723316055558,100.0,60.78431372548915,44.513635297142066,100.0,100.0,NYQ,USD
ALB,IVV,141.44,3455133.1333333333,488694030.37866664,0.564373897707239,2.935603525216698,117303253,16647139328,84.09867512379441,TIER 2 - GOOD,$600K-$800K,0.04092540271978136,0.08185080543956272,0.16370161087912544,0.0008185080543956272,100.0,17.42504409171044,98.71207050433397,100.0,100.0,NYQ,USD
JNJ,IVV,206.95,8506397.333333334,1760398928.1333334,0.22674642994982577,0.3530658127463098,2405512509,498603622400,83.92417200561343,TIER 2 - GOOD,$600K-$800K,0.011361061223325848,0.022722122446651696,0.04544424489330339,0.00022722122446651696,100.0,73.10047600668989,28.245265019704785,100.0,100.0,NYQ,USD
SYK,IVV,351.47,1616835.3333333333,568269114.6066667,0.2640695099097072,0.4227864416306529,345305609,134410436608,83.84249776879923,TIER 2 - GOOD,$600K-$800K,0.0351945926426834,0.0703891852853668,0.1407783705707336,0.000703891852853668,100.0,68.31165881083514,33.82291533045223,100.0,100.0,NYQ,USD
SOLS,IJR,48.58,4651876.196078432,225988145.6054902,0.5516959542296609,2.9307319056877166,158722694,7710980096,83.74816409965426,TIER 2 - GOOD,$600K-$800K,0.08850021732960367,0.17700043465920734,0.3540008693184147,0.0017700043465920733,100.0,17.932161830813563,98.61463811375432,100.0,95.421960192,NMS,USD
TKR,IJH,84.13,617446.3833333333,51945764.22983333,0.10619469026549075,0.886427637841968,66906282,5860124160,83.56342379607008,TIER 2 - GOOD,$600K-$800K,0.38501695559834814,0.7700339111966963,1.5400678223933926,0.007700339111966963,79.97740176243056,89.17404129793456,55.45710551367872,86.7625128,91.72024832,NYQ,USD
STAG,IJH,36.76,1293013.4333333333,47531173.80933333,0.10875475802066108,0.6923764116036655,185945177,7011948544,83.49787191480172,TIER 3 - ADEQUATE,$300K-$400K,0.42077647987882755,0.8415529597576551,1.6831059195153102,0.00841552959757655,78.13798908722222,88.83269893057853,47.69505646414662,100.0,94.023897088,NYQ,USD
TWO,IJR,10.5,2203000.85,23131508.925,0.0951474785918153,2.1149757699521676,103000730,1093700864,83.35336345049618,TIER 3 - ADEQUATE,$300K-$400K,0.8646215024210747,1.7292430048421494,3.458486009684299,0.017292430048421494,53.91438615625,100.0,82.29951539904336,100.0,80.23425216,NYQ,USD
SPG,IVV,185.11,1340626.8166666667,248163430.03316668,0.2741935483870919,0.41065317564517806,322738507,69824790528,83.3446443587101,TIER 2 - GOOD,$600K-$800K,0.08059205176736568,0.16118410353473137,0.32236820706946273,0.0016118410353473135,100.0,67.09677419354897,32.852254051614246,100.0,100.0,NYQ,USD
FDX,IVV,288.86,1601234.8166666667,462532689.1423333,0.37278657968312595,0.681020601874157,217121813,68158091264,83.26456742449948,TIER 2 - GOOD,$600K-$800K,0.0432401870602609,0.0864803741205218,0.1729607482410436,0.000864803741205218,100.0,55.265610438024886,47.240824074966284,100.0,100.0,NYQ,USD
PM,IVV,160.4,6435576.75,1032266510.7,0.27979854504757634,0.4134277624872359,1552684887,249684836352,83.22088784836848,TIER 2 - GOOD,$600K-$800K,0.019374841470385016,0.03874968294077003,0.07749936588154006,0.0003874968294077003,100.0,66.42417459429083,33.07422099897887,100.0,100.0,NYQ,USD
EQR,IVV,63.04,2413101.0833333335,152121892.29333335,0.3631770093162749,0.6342342736965523,342469101,24810141696,83.17856391008418,TIER 2 - GOOD,$600K-$800K,0.1314735157345692,0.2629470314691384,0.5258940629382768,0.0026294703146913837,100.0,56.418758882047015,45.369370947862095,100.0,100.0,NYQ,USD
ALL,IVV,208.15,1456344.7333333334,303138156.24333334,0.34486061883322106,0.5565328751726634,260135169,54848630784,83.10644443638468,TIER 2 - GOOD,$600K-$800K,0.06597651792783787,0.13195303585567575,0.2639060717113515,0.0013195303585567574,100.0,58.61672574001347,42.261315006906536,100.0,100.0,NYQ,USD
DOC,IVV,16.08,8305827.766666667,133557710.48799999,0.4944375772558609,1.1951694196872493,692135276,11174793216,82.94755036107317,TIER 2 - GOOD,$600K-$800K,0.1497479997742023,0.2994959995484046,0.5989919990968092,0.002994959995484046,100.0,40.66749072929669,63.90338839374499,100.0,100.0,NYQ,USD
HIW,IJR,25.82,1185795.6,30617242.392,0.03875968992248668,1.0790363676279808,107753208,2893003008,82.93443976901192,TIER 3 - ADEQUATE,$300K-$400K,0.6532266931141327,1.3064533862282655,2.612906772456531,0.013064533862282655,63.27155299,100.0,61.58072735255962,100.0,84.73250752,NYQ,USD
WFC,IVV,93.2,14566838.5,1357629348.2,0.320855614973259,0.46404734581372736,3131519348,298560716800,82.79908908382187,TIER 2 - GOOD,$600K-$800K,0.014731561325273949,0.029463122650547898,0.058926245301095796,0.000294631226505479,100.0,61.49732620320892,37.12378766509819,100.0,100.0,NYQ,USD
WDS.AX,ASX300,23.59,4209266.083333333,99296586.90583332,0.211864406779664,0.2214121175484722,1893623147,44846952448,82.21119924522077,TIER 2 - GOOD,$600K-$800K,0.20141679208940735,0.4028335841788147,0.8056671683576294,0.004028335841788147,99.70691121076388,75.08474576271146,17.712969403877775,100.0,100.0,ASX,AUD
COST,IVV,862.34,2600854.316666667,2242820711.434334,0.3841169937060406,0.5859503385933181,442626577,382842503168,82.16409289756533,TIER 2 - GOOD,$600K-$800K,0.008917342299380477,0.017834684598760954,0.03566936919752191,0.00017834684598760955,100.0,53.90596075527513,43.43801354373272,100.0,100.0,NMS,USD
MS,IVV,177.53,5523642.75,980612297.4075,0.28105677346824054,0.34754988923612995,1207795611,283397488640,82.12909502373086,TIER 2 - GOOD,$600K-$800K,0.02039542034387609,0.04079084068775218,0.08158168137550437,0.00040790840687752187,100.0,66.27318718381113,27.803991138890396,100.0,100.0,NYQ,USD
DNOW,IJR,13.25,2138845.9166666665,28339708.395833332,0.07575757575757414,1.152013688150959,103800128,2460014848,82.12168088778091,TIER 3 - ADEQUATE,$300K-$400K,0.7057235635826273,1.4114471271652547,2.8228942543305093,0.014114471271652546,60.424635494791666,100.0,63.04027376301918,100.0,83.65003712,NYQ,USD
PPL,IVV,35.02,6163670.833333333,215851752.58333334,0.4532577903682623,0.8332221714050618,738037777,25905668096,82.06804366019263,TIER 2 - GOOD,$600K-$800K,0.09265618537092327,0.18531237074184653,0.37062474148369307,0.0018531237074184653,100.0,45.60906515580852,53.32888685620247,100.0,100.0,NYQ,USD
PK,IJH,10.46,3432398.066666667,35902883.77733334,0.19138755980860836,1.7170723535030488,185221746,2091095296,82.05232289697526,TIER 3 - ADEQUATE,$300K-$400K,0.5570583166532893,1.1141166333065786,2.2282332666131572,0.011141166333065786,69.87860472166668,77.81499202551889,74.34144707006098,100.0,82.72773824,NYQ,USD
RXO,IJR,12.64,2091444.4,26435857.216,0.0,1.2744016471885715,134466703,2074374144,81.68188765675428,TIER 3 - ADEQUATE,$300K-$400K,0.7565481927287468,1.5130963854574937,3.0261927709149874,0.015130963854574938,58.04482152,100.0,65.48803294377143,100.0,82.68593536,NYQ,USD
SNV,IJH,50.05,1238780.0166666666,62000939.83416666,0.27722772277227836,0.8923816261614226,137753953,6947805696,81.67025285780565,TIER 2 - GOOD,$600K-$800K,0.32257575535941574,0.6451515107188315,1.290303021437663,0.006451515107188315,84.1670582642361,66.73267326732659,55.6952650464569,100.0,93.895611392,NYQ,USD
NEM,IVV,99.85,10284389.15,1026896256.6274999,0.4999500049995,0.9424299485148576,1088905853,109680197632,81.54093943813386,TIER 2 - GOOD,$600K-$800K,0.019476164092450163,0.038952328184900326,0.07790465636980065,0.00038952328184900325,100.0,40.00599940006,57.69719794059431,100.0,100.0,NYQ,USD
ELME,IJR,17.4,1423491.9666666666,24768760.219999995,0.05737234652896162,1.6146474825424164,86972749,1534004096,81.39678849041965,TIER 3 - ADEQUATE,$300K-$400K,0.807468755898837,1.614937511797674,3.229875023595348,0.01614937511797674,55.960950274999995,100.0,72.29294965084833,94.7890996,81.33501024,NYQ,USD
GPC,IVV,122.96,1125386.15,138377481.00399998,0.4699400421325541,0.8089872080108979,138513716,17105026048,81.37369640011056,TIER 2 - GOOD,$600K-$800K,0.14453218728141087,0.28906437456282175,0.5781287491256435,0.0028906437456282176,100.0,43.60719494409351,52.359488320435915,100.0,100.0,NYQ,USD
SO,IVV,87.2,5818126.4,507340622.08000004,0.399771559109074,0.5283898655961138,1098814545,96016343040,81.23397215149669,TIER 2 - GOOD,$600K-$800K,0.039421247047011145,0.07884249409402229,0.15768498818804458,0.0007884249409402229,100.0,52.02741290691112,41.135594623844554,100.0,100.0,NYQ,USD
TPH,IJR,31.47,911975.5333333333,28699870.033999998,-0.12686330478908706,1.0610103895288092,83581180,2753829888,81.00356296999023,TIER 3 - ADEQUATE,$300K-$400K,0.6968672672143293,1.3937345344286587,2.7874690688573174,0.013937345344286587,60.874837542499996,100.0,61.22020779057618,93.432472,84.38457472,NYQ,USD
PEB,IJR,11.32,1898808.8833333333,21494516.559333332,0.08865248226950166,1.671551009531655,104559097,1342261120,80.92562031283495,TIER 3 - ADEQUATE,$300K-$400K,0.9304698686659048,1.8609397373318095,3.721879474663619,0.018609397373318095,51.86814569916667,100.0,73.4310201906331,100.0,80.8556528,NYQ,USD
DE,IVV,465.57,1384449.1833333333,644558006.2845,0.4180960548885053,0.5119144174480317,269912659,125911285760,80.5524336929291,TIER 2 - GOOD,$600K-$800K,0.03102901492960782,0.06205802985921564,0.12411605971843127,0.0006205802985921563,100.0,49.82847341337936,40.47657669792127,100.0,100.0,NYQ,USD
VSCO,IJR,54.17,2510558.433333333,135996950.33366665,0.640439158279966,3.1276841749284356,68641970,4348167680,80.55116853720034,TIER 2 - GOOD,$600K-$800K,0.14706212125294188,0.29412424250588376,0.5882484850117675,0.0029412424250588377,100.0,14.38243366880136,100.0,87.456788,88.3704192,NYQ,USD
HOMB,IJH,27.78,1148710.9,31911188.801999997,0.07183908045976858,0.5848167097863287,184769491,5456613888,80.48100155676562,TIER 3 - ADEQUATE,$300K-$400K,0.6267394212134937,1.2534788424269874,2.5069576848539747,0.012534788424269874,64.88898600249999,100.0,43.39266839145315,100.0,90.913227776,NYQ,USD
CAVA,IJH,58.69,4081685.466666667,239554120.03866667,0.8975444538526571,3.519115448181788,104226287,6807225344,80.38600053027342,TIER 2 - GOOD,$600K-$800K,0.0834884409283872,0.1669768818567744,0.3339537637135488,0.001669768818567744,100.0,4.098221845893715,100.0,100.0,93.614450688,NYQ,USD
TGNA,IJR,19.41,1406574.5666666667,27301612.339,0.051493305870244914,0.8733407485645741,159881074,3126112256,80.2127094508291,TIER 3 - ADEQUATE,$300K-$400K,0.7325574677298549,1.4651149354597097,2.9302298709194194,0.014651149354597097,59.12701542375,100.0,54.93362994258297,100.0,85.31528064,NYQ,USD
CI,IVV,275.23,1955785.8,538290925.7340001,0.489573889392574,0.7321590362497947,265859640,73521045504,80.17005560822113,TIER 2 - GOOD,$600K-$800K,0.037154629669315896,0.07430925933863179,0.14861851867726358,0.0007430925933863179,100.0,41.25113327289112,49.28636144999179,100.0,100.0,NYQ,USD
COL.AX,ASX300,21.44,2231579.933333333,47845073.77066667,0.09324009324009126,0.16627046067340656,1333678311,28775450624,80.05440062899672,TIER 3 - ADEQUATE,$300K-$400K,0.41801586712698935,0.8360317342539787,1.6720634685079574,0.008360317342539787,78.26878073777777,100.0,13.301636853872525,100.0,100.0,ASX,AUD
AMD,IVV,214.16,50390702.95,10791672943.772001,3.2780487804878042,3.0951730476115493,1619054751,348661383168,80.0,TIER 2 - GOOD,$600K-$800K,0.00185328077529835,0.0037065615505967,0.0074131231011934,3.7065615505967e-05,100.0,0.0,100.0,100.0,100.0,NMS,USD
SNDK,IVV,237.38,10701351.6,2540286842.808,12.181010898327129,7.302026249461297,138067750,34788794368,80.0,TIER 2 - GOOD,$600K-$800K,0.007873126633956132,0.015746253267912264,0.03149250653582453,0.00015746253267912263,100.0,0.0,100.0,100.0,100.0,NMS,USD
AAL,IJH,15.33,55719555.81666667,854180790.6695001,4.32294977749523,8.441250690436664,650620855,10119124992,80.0,TIER 2 - GOOD,$600K-$800K,0.0234142469819816,0.0468284939639632,0.0936569879279264,0.000468284939639632,100.0,0.0,100.0,100.0,100.0,NMS,USD
LULU,IVV,207.81,4382669.733333333,910762597.284,10.002759381898455,3.9064694996709495,107770197,24644012032,80.0,TIER 2 - GOOD,$600K-$800K,0.0219596193998769,0.0439192387997538,0.0878384775995076,0.000439192387997538,100.0,0.0,100.0,100.0,100.0,NMS,USD
SMCI,IVV,29.27,26640292.983333334,779761375.6221666,8.225905463474524,4.462576414617579,497533651,17473345536,80.0,TIER 2 - GOOD,$600K-$800K,0.02564887236693678,0.05129774473387356,0.10259548946774712,0.0005129774473387356,100.0,0.0,100.0,100.0,100.0,NMS,USD
COIN,IVV,226.14,9198485.416666666,2080145492.1249998,2.777777777777782,4.0313068215226195,225721533,60980371456,80.0,TIER 2 - GOOD,$600K-$800K,0.009614712084186352,0.019229424168372703,0.038458848336745406,0.00019229424168372704,100.0,0.0,100.0,100.0,100.0,NMS,USD
HOOD,IVV,113.1,26342286.966666665,2979312655.93,11.916442475075172,3.3499186283549696,778886390,101698256896,80.0,TIER 2 - GOOD,$600K-$800K,0.006712957755605865,0.01342591551121173,0.02685183102242346,0.00013425915511211729,100.0,0.0,100.0,100.0,100.0,NMS,USD
CHWY,IJH,33.05,7149240.283333333,236282391.36416665,1.734968591085846,2.997329604219946,236810624,13715701760,79.98931841687978,TIER 2 - GOOD,$600K-$800K,0.08464447936441995,0.1692889587288399,0.3385779174576798,0.0016928895872883988,100.0,0.0,99.94659208439893,100.0,100.0,NYQ,USD
CSL.AX,ASX300,172.65,1060051.6,183017908.74,0.2890173410404624,0.21849913513801014,483902227,83761381376,79.82546593099428,TIER 2 - GOOD,$600K-$800K,0.10927892323593599,0.21855784647187199,0.43711569294374397,0.0021855784647187198,100.0,65.31791907514452,17.479930811040813,100.0,100.0,ASX,AUD
AA,IJH,53.14,6651655.466666667,353468971.4986667,0.8450704225352166,2.5685634469371665,257034750,13761348608,79.8235495623965,TIER 2 - GOOD,$600K-$800K,0.05658205277595474,0.11316410555190948,0.22632821110381895,0.0011316410555190948,100.0,6.197183098591337,91.37126893874333,100.0,100.0,NYQ,USD
BXMT,IJR,19.13,1392670.05,26641778.0565,0.052219321148814675,0.8303357154013244,158436916,3282301696,79.61903904692934,TIER 3 - ADEQUATE,$300K-$400K,0.7507006460899649,1.5014012921799298,3.0028025843598596,0.015014012921799299,58.302222570625,100.0,53.21342861605298,100.0,85.70575424,NYQ,USD
EAT,IJR,143.52,1534875.5833333333,220285343.72,0.5904417893859365,3.4544983371112705,43716317,6376768512,79.61689384854063,TIER 2 - GOOD,$600K-$800K,0.09079133301497158,0.18158266602994316,0.3631653320598863,0.0018158266602994317,100.0,16.38232842456254,100.0,74.9730536,92.753537024,NYQ,USD
BBT,IJR,26.37,944759.7833333333,24913315.486500002,0.037878787878780344,1.1259356545589783,83000057,2222258944,79.43888629957965,TIER 3 - ADEQUATE,$300K-$400K,0.8027835560801843,1.6055671121603685,3.211134224320737,0.016055671121603686,56.141644358125006,100.0,62.51871309117956,93.2000228,83.05564736,NYQ,USD
TTD,IVV,37.96,12566509.833333334,477024713.2733334,13.415245737211636,2.8539562913622114,437590487,18560270336,79.41582516544885,TIER 2 - GOOD,$600K-$800K,0.0419265489679988,0.0838530979359976,0.1677061958719952,0.000838530979359976,100.0,0.0,97.07912582724423,100.0,100.0,NGM,USD
GD,IVV,336.66,1097535.8666666667,369496424.87200004,0.40608234282835004,0.406313516496714,252926214,90938753024,79.31854597909692,TIER 2 - GOOD,$600K-$800K,0.05412772263474091,0.10825544526948182,0.21651089053896364,0.0010825544526948182,100.0,51.270118860598,32.505081319737116,100.0,100.0,NYQ,USD
TJX,IVV,153.61,5017626.516666667,770757609.2251667,0.4348672681248702,0.4518482843173905,1107846393,170958520320,79.18355450533215,TIER 2 - GOOD,$600K-$800K,0.02594849503997211,0.05189699007994422,0.10379398015988844,0.0005189699007994422,100.0,47.81592782501558,36.14786274539124,100.0,100.0,NYQ,USD
KMX,IJR,38.64,5265431.716666667,203456281.532,2.874432677760952,3.7133684405589458,140921756,5674092032,79.1348184064,TIER 2 - GOOD,$600K-$800K,0.09830121660241962,0.19660243320483925,0.3932048664096785,0.0019660243320483925,100.0,0.0,100.0,100.0,91.348184064,NYQ,USD
HAYW,IJR,15.45,1699369.9833333334,26255266.2425,0.06480881399870245,0.7836136687663018,211966467,3350536960,79.09322257122416,TIER 3 - ADEQUATE,$300K-$400K,0.7617519401736457,1.5235038803472913,3.0470077606945827,0.015235038803472914,57.819082803125,100.0,51.34454675065207,100.0,85.8763424,NYQ,USD
FBP,IJR,20.73,1256318.4166666667,26043480.777500004,0.04826254826253866,0.7954558014699747,153197759,3326535680,79.08930317191606,TIER 3 - ADEQUATE,$300K-$400K,0.7679465034212628,1.5358930068425256,3.071786013685051,0.015358930068425257,57.554350971875,100.0,51.81823205879899,100.0,85.8163392,NYQ,USD
AME,IVV,205.31,1382397.8833333333,283820109.42716664,0.49076773566570425,0.6005102630629213,228974584,47417155584,79.08105003453224,TIER 2 - GOOD,$600K-$800K,0.07046717035084633,0.14093434070169267,0.28186868140338533,0.0014093434070169266,100.0,41.10787172011549,44.020410522516855,100.0,100.0,NYQ,USD
FOUR,IJH,62.97,2061895.7,129837572.229,0.739575137686859,3.051737952033429,55353922,5580353024,79.04155454793141,TIER 2 - GOOD,$600K-$800K,0.1540386165317783,0.3080772330635566,0.6161544661271132,0.003080772330635566,100.0,10.416994492525639,100.0,82.1415688,91.160706048,NYQ,USD
ALK,IJH,50.3,3399366.216666667,170988120.69833332,0.9900990099009901,2.930775813886719,115412150,5834227200,78.98895859653697,TIER 2 - GOOD,$600K-$800K,0.11696718999143281,0.23393437998286562,0.46786875996573124,0.0023393437998286562,100.0,0.3960396039603964,98.61551627773437,100.0,91.6684544,NYQ,USD
CZR,IJR,23.39,8062694.183333334,188586416.94816667,13.369397217928894,3.9502108858807783,193473919,4864922112,78.966230528,TIER 2 - GOOD,$600K-$800K,0.10605217662890873,0.21210435325781746,0.4242087065156349,0.0021210435325781747,100.0,0.0,100.0,100.0,89.66230528,NMS,USD
COHR,IJH,184.57,4272475.466666667,788570796.8826667,2.7460317460317447,2.718661976317341,155641793,29005844480,78.87464790526937,TIER 2 - GOOD,$600K-$800K,0.025362339157197884,0.05072467831439577,0.10144935662879154,0.0005072467831439577,100.0,0.0,94.37323952634682,100.0,100.0,NYQ,USD
RUN,IJR,18.4,7487950.3,137778285.51999998,24.718526100307056,3.2269830095200165,212545672,4269569536,78.817392384,TIER 2 - GOOD,$600K-$800K,0.14516075537241888,0.29032151074483775,0.5806430214896755,0.0029032151074483777,100.0,0.0,100.0,100.0,88.17392384,NMS,USD
