symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl_pct,pnl_dollar
COST,2021-12-10,2022-01-07,534.26904296875,512.6237182617188,18,-4.05139039813267,-389.6158447265625
QCOM,2021-12-13,2022-01-07,169.4517059326172,166.76185607910156,57,-1.587384345711603,-153.32144165039062
LIN,2021-12-16,2022-01-07,324.1803894042969,320.62408447265625,30,-1.0970142081004879,-106.68914794921875
TSLA,2022-01-03,2022-01-10,399.9266662597656,352.7066650390625,24,-11.807164964096735,-1133.280029296875
PG,2021-12-14,2022-01-11,144.15443420410156,144.52793884277344,67,0.25910034660678366,25.024810791015625
BAC,2022-01-04,2022-01-20,43.81684875488281,41.771629333496094,222,-4.667655204571976,-454.03871154785156
SCHW,2021-12-16,2022-01-21,79.86943817138672,84.9249496459961,122,6.3297195903157295,616.7723999023438
ABBV,2021-12-23,2022-01-21,115.59741973876953,115.82282257080078,83,0.19498950109839994,18.70843505859375
WFC,2022-01-04,2022-01-24,48.18522262573242,48.70588302612305,202,1.080539576281995,105.17340087890625
CVX,2022-01-05,2022-01-24,106.33341979980469,110.648681640625,91,4.0582366756798685,392.68882751464844
BX,2022-02-10,2022-02-14,120.4939193725586,108.5546875,78,-9.908576245779956,-931.2600860595703
UNH,2022-02-09,2022-02-17,471.6600646972656,445.3736267089844,20,-5.573174401600688,-525.728759765625
SCHW,2022-02-09,2022-02-17,89.9899673461914,82.0710220336914,105,-8.79980907431138,-831.4892578125
CVX,2022-01-25,2022-02-18,115.35546112060547,117.29629516601562,81,1.6824812857199642,157.20755767822266
XOM,2022-01-11,2022-02-22,63.023406982421875,68.28577423095703,150,8.349861583971343,789.3550872802734
BKNG,2022-02-16,2022-02-23,2669.416259765625,2438.908447265625,3,-8.635139298965633,-691.5234375
AXP,2022-02-16,2022-02-24,189.62258911132812,180.03538513183594,49,-5.055939814144983,-469.7729949951172
XOM,2022-03-04,2022-03-15,75.10005950927734,68.96453857421875,125,-8.169795037646614,-766.9401168823242
RTX,2022-02-28,2022-03-16,95.10171508789062,88.71221160888672,98,-6.7185996310359775,-626.1713409423828
SCHW,2022-03-18,2022-03-31,85.86830139160156,80.43951416015625,109,-6.32222501605963,-591.7378082275391
AMD,2022-03-29,2022-03-31,123.2300033569336,109.33999633789062,77,-11.271611328947872,-1069.5305404663086
AVGO,2022-03-16,2022-04-06,56.44293975830078,56.34539794921875,165,-0.1728148985501526,-16.094398498535156
NVDA,2022-03-18,2022-04-06,26.409313201904297,24.366697311401367,355,-7.734452898819204,-725.12864112854
AAPL,2022-03-28,2022-04-07,172.57374572753906,169.17337036132812,55,-1.9703897321551331,-187.02064514160156
TSLA,2022-03-21,2022-04-11,307.0533447265625,325.30999755859375,30,5.945759310418581,547.6995849609375
ABBV,2022-02-02,2022-04-13,121.64994812011719,140.67666625976562,78,15.64054768100801,1484.0840148925781
PGR,2022-03-18,2022-04-14,107.75508880615234,108.7125244140625,87,0.8885293664715452,83.2968978881836
LLY,2022-03-17,2022-04-21,277.2106018066406,281.1914978027344,33,1.4360547432707846,131.36956787109375
CVX,2022-02-24,2022-04-22,118.5534896850586,141.4993133544922,78,19.354827707214657,1789.7742462158203
UNH,2022-03-15,2022-04-22,472.8753967285156,494.7474670410156,19,4.6253348057050765,415.5693359375
COST,2022-03-18,2022-04-22,537.5015258789062,547.41162109375,17,1.843733410549684,168.47161865234375
XOM,2022-04-08,2022-04-25,77.55607604980469,73.46571350097656,122,-5.274071042739953,-499.02423095703125
KO,2022-04-01,2022-05-02,57.051536560058594,57.568782806396484,165,0.9066298254620742,85.34563064575195
PM,2022-05-25,2022-06-09,92.62335205078125,86.7538833618164,100,-6.336921045296305,-586.9468688964844
PGR,2022-05-25,2022-06-10,112.11616516113281,110.11859130859375,83,-1.781700122964569,-165.7986297607422
T,2022-05-26,2022-06-10,17.64753532409668,17.126054763793945,528,-2.954976718990799,-275.34173583984375
LLY,2022-05-26,2022-06-10,305.373779296875,289.34820556640625,30,-5.2478551915517215,-480.7672119140625
TMUS,2022-06-01,2022-06-10,131.10369873046875,127.15773010253906,71,-3.0098072488725576,-280.1637725830078
XOM,2022-05-04,2022-06-13,81.896484375,86.47967529296875,113,5.596321933652907,517.9005737304688
CVX,2022-05-16,2022-06-13,152.1018829345703,148.31851196289062,61,-2.4873925941516326,-230.78562927246094
IBM,2022-05-27,2022-06-13,123.32040405273438,119.6368408203125,75,-2.986986022886129,-276.2672424316406
RTX,2022-06-06,2022-06-13,90.55569458007812,85.65575408935547,103,-5.410968921882272,-504.6938705444336
LLY,2022-06-24,2022-07-14,317.22015380859375,318.45733642578125,28,0.3900075711879261,34.64111328125
MRK,2022-06-27,2022-07-20,86.48095703125,82.12074279785156,105,-5.041820052734694,-457.82249450683594
TMUS,2022-07-18,2022-07-21,131.0160369873047,129.76890563964844,69,-0.9518921319357992,-86.05206298828125
LLY,2022-07-15,2022-08-02,323.04583740234375,311.93994140625,28,-3.4378700203654673,-310.965087890625
XOM,2022-07-28,2022-08-05,83.58346557617188,79.8031005859375,109,-4.522862224214939,-412.0597839355469
TMUS,2022-07-27,2022-08-24,137.29063415527344,141.5970916748047,66,3.1367453038790085,284.2261962890625
MRK,2022-08-19,2022-08-29,84.34664154052734,80.23375701904297,108,-4.876168684805539,-444.1915283203125
CVX,2022-07-29,2022-09-01,145.1718292236328,139.12074279785156,62,-4.16822358589953,-375.1673583984375
PGR,2022-08-17,2022-09-01,123.31473541259766,120.05378723144531,73,-2.6444107999271673,-238.0492172241211
XOM,2022-08-23,2022-09-16,89.27859497070312,84.91487884521484,101,-4.88775179192755,-440.7353286743164
PGR,2022-09-08,2022-09-21,125.41107940673828,117.78276824951172,72,-6.08264532393196,-549.2384033203125
NFLX,2022-10-19,2022-11-04,272.3800048828125,260.7900085449219,33,-4.25508338722479,-382.4698791503906
TMUS,2022-10-28,2022-11-11,147.1214599609375,142.43499755859375,61,-3.185437667345105,-285.87420654296875
PGR,2022-10-28,2022-11-14,125.97992706298828,119.45265197753906,72,-5.1812024642510455,-469.96380615234375
SCHW,2022-10-28,2022-11-14,76.98650360107422,73.6185302734375,118,-4.374758133047264,-397.4208526611328
NFLX,2022-11-14,2022-11-29,299.2699890136719,280.9599914550781,30,-6.118220413259437,-549.2999267578125
COST,2022-11-22,2022-12-01,511.9824523925781,484.94671630859375,17,-5.280598184106103,-459.6075134277344
UBER,2022-11-15,2022-12-02,31.56999969482422,28.75,287,-8.932530003434074,-809.3399124145508
