date,portfolio_value,cash,positions,total_value
2022-07-27 10:30:00-04:00,118956.7851276398,18752.984860420253,10,118956.7851276398
2022-07-28 10:30:00-04:00,119631.43483924869,18752.984860420253,10,119631.43483924869
2022-07-29 10:30:00-04:00,120906.03499221805,22301.624752998378,9,120906.03499221805
2022-08-01 10:30:00-04:00,121492.83471393588,12084.404850959803,12,121492.83471393588
2022-08-02 10:30:00-04:00,122091.17407131198,12084.404850959803,12,122091.17407131198
2022-08-03 10:30:00-04:00,121867.41581439975,12084.404850959803,12,121867.41581439975
2022-08-04 10:30:00-04:00,122496.08405685428,12084.404850959803,12,122496.08405685428
2022-08-05 10:30:00-04:00,121886.61539077762,12084.404850959803,12,121886.61539077762
2022-08-08 10:30:00-04:00,123470.284570694,12084.404850959803,12,123470.284570694
2022-08-09 10:30:00-04:00,122985.2321405411,12084.404850959803,12,122985.2321405411
2022-08-10 10:30:00-04:00,124994.40642642978,12084.404850959803,12,124994.40642642978
2022-08-11 10:30:00-04:00,124942.8066196442,12084.404850959803,12,124942.8066196442
2022-08-12 10:30:00-04:00,124314.57547569278,12084.404850959803,12,124314.57547569278
2022-08-15 10:30:00-04:00,125700.51551246646,12084.404850959803,12,125700.51551246646
2022-08-16 10:30:00-04:00,126361.03422641757,12084.404850959803,12,126361.03422641757
2022-08-17 10:30:00-04:00,127144.84590721133,12084.404850959803,12,127144.84590721133
2022-08-18 10:30:00-04:00,126670.0739822388,12084.404850959803,12,126670.0739822388
2022-08-19 10:30:00-04:00,126264.86525440219,12084.404850959803,12,126264.86525440219
2022-08-22 10:30:00-04:00,124841.63494014743,12084.404850959803,12,124841.63494014743
2022-08-23 10:30:00-04:00,124252.94451045993,28902.754874229457,10,124252.94451045993
2022-08-24 10:30:00-04:00,123351.28520870212,28902.754874229457,10,123351.28520870212
2022-08-25 10:30:00-04:00,123572.5140295029,32487.004874229457,9,123572.5140295029
2022-08-26 10:30:00-04:00,123793.69421291354,17797.214953422572,12,123793.69421291354
2022-08-29 10:30:00-04:00,120540.05339908603,26299.274783134486,11,120540.05339908603
2022-08-30 10:30:00-04:00,120514.3538770676,71391.63430309299,6,120514.3538770676
2022-08-31 10:30:00-04:00,119382.79314327243,60667.84401607517,7,119382.79314327243
2022-09-01 10:30:00-04:00,118538.14378833774,83596.61395168307,5,118538.14378833774
2022-09-02 10:30:00-04:00,118867.54445743564,93463.64428234103,3,118867.54445743564
2022-09-06 10:30:00-04:00,118186.02339267734,65375.88447856907,5,118186.02339267734
2022-09-07 10:30:00-04:00,117291.88467121129,63296.084086418196,5,117291.88467121129
2022-09-08 10:30:00-04:00,118027.94453334813,72490.72416973118,4,118027.94453334813
2022-09-09 10:30:00-04:00,118828.01544475558,50872.76430034641,6,118828.01544475558
2022-09-12 10:30:00-04:00,118929.56420803073,43254.36443614963,7,118929.56420803073
2022-09-13 10:30:00-04:00,116994.34311580661,24021.264185905482,10,116994.34311580661
2022-09-14 10:30:00-04:00,115414.50408458713,24021.264185905482,10,115414.50408458713
2022-09-15 10:30:00-04:00,115784.81399822238,48883.85393047335,8,115784.81399822238
2022-09-16 10:30:00-04:00,113791.44227313997,27157.18421268465,11,113791.44227313997
2022-09-19 10:30:00-04:00,112575.52177333835,44599.92163562777,9,112575.52177333835
2022-09-20 10:30:00-04:00,113747.2918815613,31690.1915369034,11,113747.2918815613
2022-09-21 10:30:00-04:00,113011.18220996858,31690.1915369034,11,113011.18220996858
2022-09-22 10:30:00-04:00,110831.90246868135,31690.1915369034,11,110831.90246868135
2022-09-23 10:30:00-04:00,109939.52251911165,86900.84239482881,4,109939.52251911165
2022-09-26 10:30:00-04:00,109905.55271053316,98724.12245464326,2,109905.55271053316
2022-09-27 10:30:00-04:00,109702.16240978242,98724.12245464326,2,109702.16240978242
2022-09-28 10:30:00-04:00,109716.95245647432,103361.33231639864,1,109716.95245647432
2022-09-29 10:30:00-04:00,109790.39219188692,103361.33231639864,1,109790.39219188692
2022-09-30 10:30:00-04:00,109812.67300701143,88087.04244518281,2,109812.67300701143
2022-10-03 10:30:00-04:00,109914.67181682588,88087.04244518281,2,109914.67181682588
2022-10-04 10:30:00-04:00,110284.68269634248,74906.04244518281,3,110284.68269634248
2022-10-05 10:30:00-04:00,110523.12234783174,74906.04244518281,3,110523.12234783174
2022-10-06 10:30:00-04:00,110362.65227794647,52723.74264049531,5,110362.65227794647
2022-10-07 10:30:00-04:00,110492.93313884735,36978.212927818306,7,110492.93313884735
2022-10-10 10:30:00-04:00,109715.66140270233,36978.212927818306,7,109715.66140270233
2022-10-11 10:30:00-04:00,108963.45223140717,31487.21317195893,8,108963.45223140717
2022-10-12 10:30:00-04:00,108717.22119045258,31487.21317195893,8,108717.22119045258
2022-10-13 10:30:00-04:00,106730.56278514862,31487.21317195893,8,106730.56278514862
2022-10-14 10:30:00-04:00,109913.64350414276,46864.39326381684,7,109913.64350414276
2022-10-17 10:30:00-04:00,108580.72360134125,39878.313292503364,8,108580.72360134125
2022-10-18 10:30:00-04:00,109698.40239620209,46511.89326381684,7,109698.40239620209
2022-10-19 10:30:00-04:00,109861.71243572235,46511.89326381684,7,109861.71243572235
2022-10-20 10:30:00-04:00,108636.09468364716,46511.89326381684,7,108636.09468364716
2022-10-21 10:30:00-04:00,108777.98249340057,52456.45313930512,6,108777.98249340057
2022-10-24 10:30:00-04:00,110196.01320171356,52456.45313930512,6,110196.01320171356
2022-10-25 10:30:00-04:00,111537.68344783783,45494.1130514145,7,111537.68344783783
2022-10-26 10:30:00-04:00,112381.95381069183,38721.37330532075,8,112381.95381069183
2022-10-27 10:30:00-04:00,113432.2523984909,38721.37330532075,8,113432.2523984909
2022-10-28 10:30:00-04:00,114891.22420787811,32927.53340053559,9,114891.22420787811
2022-10-31 10:30:00-04:00,115816.06238460541,23136.57330226899,11,115816.06238460541
2022-11-01 10:30:00-04:00,116853.42341518402,23136.57330226899,11,116853.42341518402
2022-11-02 10:30:00-04:00,115791.01256847382,23136.57330226899,11,115791.01256847382
2022-11-03 10:30:00-04:00,114378.29363918304,23136.57330226899,11,114378.29363918304
2022-11-04 10:30:00-04:00,117302.4426908493,23136.57330226899,11,117302.4426908493
2022-11-07 09:30:00-05:00,117576.19288539886,23136.57330226899,11,117576.19288539886
2022-11-08 09:30:00-05:00,118713.3832654953,23136.57330226899,11,118713.3832654953
2022-11-09 09:30:00-05:00,119406.53410625458,23136.57330226899,11,119406.53410625458
2022-11-10 09:30:00-05:00,121221.21335506439,23136.57330226899,11,121221.21335506439
2022-11-11 09:30:00-05:00,120704.80335521698,23136.57330226899,11,120704.80335521698
2022-11-14 09:30:00-05:00,119762.11286067963,23136.57330226899,11,119762.11286067963
2022-11-15 09:30:00-05:00,119760.183634758,23136.57330226899,11,119760.183634758
2022-11-16 09:30:00-05:00,119712.64340877533,23136.57330226899,11,119712.64340877533
2022-11-17 09:30:00-05:00,119302.10440731049,23136.57330226899,11,119302.10440731049
2022-11-18 09:30:00-05:00,120760.49256038666,23136.57330226899,11,120760.49256038666
2022-11-21 09:30:00-05:00,120779.36379146576,23136.57330226899,11,120779.36379146576
2022-11-22 09:30:00-05:00,121316.23335933685,31960.32330226899,10,121316.23335933685
2022-11-23 09:30:00-05:00,121859.01246547699,31960.32330226899,10,121859.01246547699
2022-11-25 09:30:00-05:00,121715.2737569809,31960.32330226899,10,121715.2737569809
2022-11-28 09:30:00-05:00,121347.30355739594,31960.32330226899,10,121347.30355739594
2022-11-29 09:30:00-05:00,120534.39308071136,31960.32330226899,10,120534.39308071136
2022-11-30 09:30:00-05:00,121349.81272029877,31960.32330226899,10,121349.81272029877
2022-12-01 09:30:00-05:00,122454.48411464691,31960.32330226899,10,122454.48411464691
2022-12-02 09:30:00-05:00,121215.79351711273,31960.32330226899,10,121215.79351711273
2022-12-05 09:30:00-05:00,121878.50292110443,36874.863417625435,9,121878.50292110443
2022-12-06 09:30:00-05:00,120006.7825422287,20612.72364902497,12,120006.7825422287
2022-12-07 09:30:00-05:00,119551.22384357452,20612.72364902497,12,119551.22384357452
2022-12-08 09:30:00-05:00,120004.85450458527,31518.96388339997,11,120004.85450458527
2022-12-09 09:30:00-05:00,119994.92409038544,31518.96388339997,11,119994.92409038544
2022-12-12 09:30:00-05:00,118706.82410907745,31518.96388339997,11,118706.82410907745
2022-12-13 09:30:00-05:00,120156.44425678253,52577.28407382966,9,120156.44425678253
2022-12-14 09:30:00-05:00,118229.23952770233,28659.87634372712,12,118229.23952770233
2022-12-15 09:30:00-05:00,117072.72656345367,40708.716431617744,10,117072.72656345367
2022-12-16 09:30:00-05:00,115896.32868480682,40708.716431617744,10,115896.32868480682
2022-12-19 09:30:00-05:00,116148.1897249222,78743.51921176912,4,116148.1897249222
2022-12-20 09:30:00-05:00,116244.20706844333,43526.06859683993,7,116244.20706844333
2022-12-21 09:30:00-05:00,116843.82800579074,43526.06859683993,7,116843.82800579074
2022-12-22 09:30:00-05:00,117009.17973995212,37060.55843448641,8,117009.17973995212
2022-12-23 09:30:00-05:00,116459.02788448337,31777.258568763755,9,116459.02788448337
2022-12-27 09:30:00-05:00,117128.61836338046,31777.258568763755,9,117128.61836338046
2022-12-28 09:30:00-05:00,117167.47841167453,31777.258568763755,9,117167.47841167453
2022-12-29 09:30:00-05:00,116402.22998142245,27071.77867984774,10,116402.22998142245
2022-12-30 09:30:00-05:00,115944.22851848605,27071.77867984774,10,115944.22851848605
2023-01-03 09:30:00-05:00,116280.53819751742,27071.77867984774,10,116280.53819751742
2023-01-04 09:30:00-05:00,116420.26791095737,39305.378533363364,9,116420.26791095737
2023-01-05 09:30:00-05:00,116568.73869800569,27545.668648719806,11,116568.73869800569
2023-01-06 09:30:00-05:00,117063.67824649812,32690.548897743243,10,117063.67824649812
2023-01-09 09:30:00-05:00,118620.97881221773,32690.548897743243,10,118620.97881221773
2023-01-10 09:30:00-05:00,117464.44874095918,32690.548897743243,10,117464.44874095918
2023-01-11 09:30:00-05:00,117847.05868625642,32690.548897743243,10,117847.05868625642
2023-01-12 09:30:00-05:00,118410.3094263077,32690.548897743243,10,118410.3094263077
2023-01-13 09:30:00-05:00,117964.92901897432,32690.548897743243,10,117964.92901897432
2023-01-17 09:30:00-05:00,118984.99895954134,32690.548897743243,10,118984.99895954134
2023-01-18 09:30:00-05:00,118430.00872707368,32690.548897743243,10,118430.00872707368
2023-01-19 09:30:00-05:00,116579.43945407869,32690.548897743243,10,116579.43945407869
2023-01-20 09:30:00-05:00,116320.24805164339,43863.0288591385,9,116320.24805164339
2023-01-23 09:30:00-05:00,117117.73877620698,28934.108860969554,11,117117.73877620698
2023-01-24 09:30:00-05:00,117511.62005138399,28934.108860969554,11,117511.62005138399
2023-01-25 09:30:00-05:00,117031.28825473787,28934.108860969554,11,117031.28825473787
2023-01-26 09:30:00-05:00,118885.16858005525,28934.108860969554,11,118885.16858005525
2023-01-27 09:30:00-05:00,118301.8788251877,28934.108860969554,11,118301.8788251877
2023-01-30 09:30:00-05:00,117961.71836185457,28934.108860969554,11,117961.71836185457
2023-01-31 09:30:00-05:00,118107.8982782364,28934.108860969554,11,118107.8982782364
2023-02-01 09:30:00-05:00,119048.31935787202,28934.108860969554,11,119048.31935787202
2023-02-02 09:30:00-05:00,119871.45859622957,28934.108860969554,11,119871.45859622957
2023-02-03 09:30:00-05:00,118125.50892734528,40403.98854541779,10,118125.50892734528
2023-02-06 09:30:00-05:00,117672.78789234161,59887.08829975129,8,117672.78789234161
2023-02-07 09:30:00-05:00,117155.4369688034,33297.21751117707,11,117155.4369688034
2023-02-08 09:30:00-05:00,117712.47803020477,33297.21751117707,11,117712.47803020477
2023-02-09 09:30:00-05:00,118032.47806072235,38397.89749431611,10,118032.47806072235
2023-02-10 09:30:00-05:00,116470.46853923798,38397.89749431611,10,116470.46853923798
2023-02-13 09:30:00-05:00,116881.84762859344,44733.9474515915,9,116881.84762859344
2023-02-14 09:30:00-05:00,117382.84758281709,24856.367075920116,12,117382.84758281709
2023-02-15 09:30:00-05:00,117687.33754253389,24856.367075920116,12,117687.33754253389
2023-02-16 09:30:00-05:00,117435.1755475998,31048.447199821483,11,117435.1755475998
2023-02-17 09:30:00-05:00,116673.65865612031,31048.447199821483,11,116673.65865612031
2023-02-21 09:30:00-05:00,116081.96650981903,44058.937006950386,9,116081.96650981903
2023-02-22 09:30:00-05:00,115214.24605846405,24659.45695018769,12,115214.24605846405
2023-02-23 09:30:00-05:00,115389.41668224335,37593.9867963791,11,115389.41668224335
2023-02-24 09:30:00-05:00,114512.49708843231,37593.9867963791,11,114512.49708843231
2023-02-27 09:30:00-05:00,115070.58773326874,45788.2367963791,10,115070.58773326874
2023-02-28 09:30:00-05:00,114388.82680034637,45788.2367963791,10,114388.82680034637
2023-03-01 09:30:00-05:00,114303.82666301727,52018.03690624238,9,114303.82666301727
2023-03-02 09:30:00-05:00,114303.95662212372,42642.80649089814,10,114303.95662212372
2023-03-03 09:30:00-05:00,115103.93651103973,57373.486727714546,8,115103.93651103973
2023-03-06 09:30:00-05:00,116078.93660640717,48540.37666225434,9,116078.93660640717
2023-03-07 09:30:00-05:00,115790.51729869843,28834.217017173774,12,115790.51729869843
2023-03-08 09:30:00-05:00,115108.57092952728,28834.217017173774,12,115108.57092952728
2023-03-09 09:30:00-05:00,115379.29117488861,28834.217017173774,12,115379.29117488861
2023-03-10 09:30:00-05:00,113684.4332113266,28834.217017173774,12,113684.4332113266
2023-03-13 10:30:00-04:00,111348.78375911713,44053.47719478608,10,111348.78375911713
2023-03-14 10:30:00-04:00,112660.36447429658,63278.10682582857,7,112660.36447429658
2023-03-15 10:30:00-04:00,112539.93666744234,63278.10682582857,7,112539.93666744234
2023-03-16 10:30:00-04:00,112776.08107662204,40039.404284477256,9,112776.08107662204
2023-03-17 10:30:00-04:00,115894.93383312227,28356.584429740924,11,115894.93383312227
2023-03-20 10:30:00-04:00,115345.32171154024,28356.584429740924,11,115345.32171154024
2023-03-21 10:30:00-04:00,116494.3041753769,28356.584429740924,11,116494.3041753769
2023-03-22 10:30:00-04:00,116550.17442226411,28356.584429740924,11,116550.17442226411
2023-03-23 10:30:00-04:00,116687.75509166719,28356.584429740924,11,116687.75509166719
2023-03-24 10:30:00-04:00,116457.06917476656,28356.584429740924,11,116457.06917476656
2023-03-27 10:30:00-04:00,116625.21979808809,28356.584429740924,11,116625.21979808809
2023-03-28 10:30:00-04:00,115533.2756147385,33905.08442974093,10,115533.2756147385
2023-03-29 10:30:00-04:00,115790.52595043185,33905.08442974093,10,115790.52595043185
2023-03-30 10:30:00-04:00,116548.39840602878,33905.08442974093,10,116548.39840602878
2023-03-31 10:30:00-04:00,116344.83997249606,33905.08442974093,10,116344.83997249606
2023-04-03 10:30:00-04:00,117236.2517499924,33905.08442974093,10,117236.2517499924
2023-04-04 10:30:00-04:00,118075.2029294968,33905.08442974093,10,118075.2029294968
2023-04-05 10:30:00-04:00,116480.83304500583,33905.08442974093,10,116480.83304500583
2023-04-06 10:30:00-04:00,114532.45044994357,33905.08442974093,10,114532.45044994357
2023-04-10 10:30:00-04:00,114476.16242504123,47325.06475353243,8,114476.16242504123
2023-04-11 10:30:00-04:00,115543.4795675278,57187.62472057345,7,115543.4795675278
2023-04-12 10:30:00-04:00,115452.99726390842,57187.62472057345,7,115452.99726390842
2023-04-13 10:30:00-04:00,115008.60619640353,40021.524317741416,9,115008.60619640353
2023-04-14 10:30:00-04:00,115458.20818996432,40021.524317741416,9,115458.20818996432
2023-04-17 10:30:00-04:00,115593.51808834079,28083.464076042197,11,115593.51808834079
2023-04-18 10:30:00-04:00,116671.20509243014,28083.464076042197,11,116671.20509243014
2023-04-19 10:30:00-04:00,115784.64151287082,28083.464076042197,11,115784.64151287082
2023-04-20 10:30:00-04:00,115397.01245403293,28083.464076042197,11,115397.01245403293
2023-04-21 10:30:00-04:00,115741.82536602023,37659.654189109824,10,115741.82536602023
2023-04-24 10:30:00-04:00,115815.1669378281,37659.654189109824,10,115815.1669378281
2023-04-25 10:30:00-04:00,115375.16179943088,37659.654189109824,10,115375.16179943088
2023-04-26 10:30:00-04:00,114338.20532894137,44279.45439052584,9,114338.20532894137
2023-04-27 10:30:00-04:00,113569.41125774386,44369.964232444785,9,113569.41125774386
2023-04-28 10:30:00-04:00,114315.94687938693,45794.714537620566,9,114315.94687938693
2023-05-01 10:30:00-04:00,114850.9537496567,33879.444228172324,11,114850.9537496567
2023-05-02 10:30:00-04:00,114943.79288768771,33879.444228172324,11,114943.79288768771
2023-05-03 10:30:00-04:00,115442.30343151095,33879.444228172324,11,115442.30343151095
2023-05-04 10:30:00-04:00,115657.27510738376,33879.444228172324,11,115657.27510738376
2023-05-05 10:30:00-04:00,115806.26843929294,33879.444228172324,11,115806.26843929294
2023-05-08 10:30:00-04:00,117198.03242015842,33879.444228172324,11,117198.03242015842
2023-05-09 10:30:00-04:00,117616.342707634,33879.444228172324,11,117616.342707634
2023-05-10 10:30:00-04:00,117842.40254879,33879.444228172324,11,117842.40254879
2023-05-11 10:30:00-04:00,118976.18790721896,40344.28391933443,10,118976.18790721896
2023-05-12 10:30:00-04:00,119427.49838542941,40344.28391933443,10,119427.49838542941
2023-05-15 10:30:00-04:00,119037.74535655978,40344.28391933443,10,119037.74535655978
2023-05-16 10:30:00-04:00,119026.10167598727,40344.28391933443,10,119026.10167598727
2023-05-17 10:30:00-04:00,119879.49935054782,40344.28391933443,10,119879.49935054782
2023-05-18 10:30:00-04:00,120001.06371212009,40344.28391933443,10,120001.06371212009
2023-05-19 10:30:00-04:00,121626.55445766452,40344.28391933443,10,121626.55445766452
2023-05-22 10:30:00-04:00,121232.98311519626,40344.28391933443,10,121232.98311519626
2023-05-23 10:30:00-04:00,120724.65614223483,40344.28391933443,10,120724.65614223483
2023-05-24 10:30:00-04:00,118965.6353902817,40344.28391933443,10,118965.6353902817
2023-05-25 10:30:00-04:00,119857.4671545029,59381.7841100693,7,119857.4671545029
2023-05-26 10:30:00-04:00,120614.75820064548,66247.51433467868,6,120614.75820064548
2023-05-30 10:30:00-04:00,124028.64037990573,36310.81437587741,9,124028.64037990573
2023-05-31 10:30:00-04:00,122314.57419490817,30790.81437587741,10,122314.57419490817
2023-06-01 10:30:00-04:00,121853.8301534653,30790.81437587741,10,121853.8301534653
2023-06-02 10:30:00-04:00,122804.17616176608,30790.81437587741,10,122804.17616176608
2023-06-05 10:30:00-04:00,122893.58432674411,30790.81437587741,10,122893.58432674411
2023-06-06 10:30:00-04:00,123200.07444667819,30790.81437587741,10,123200.07444667819
2023-06-07 10:30:00-04:00,124301.6969213486,30790.81437587741,10,124301.6969213486
2023-06-08 10:30:00-04:00,122991.10283565524,30790.81437587741,10,122991.10283565524
2023-06-09 10:30:00-04:00,123718.71412563327,30790.81437587741,10,123718.71412563327
2023-06-12 10:30:00-04:00,124245.42520046237,30790.81437587741,10,124245.42520046237
2023-06-13 10:30:00-04:00,126619.52479457858,30790.81437587741,10,126619.52479457858
2023-06-14 10:30:00-04:00,125611.00290584567,30790.81437587741,10,125611.00290584567
2023-06-15 10:30:00-04:00,125433.37763118747,30790.81437587741,10,125433.37763118747
2023-06-16 10:30:00-04:00,126908.82899379733,30790.81437587741,10,126908.82899379733
2023-06-20 10:30:00-04:00,124683.1574468613,30790.81437587741,10,124683.1574468613
2023-06-21 10:30:00-04:00,124888.01830196384,30790.81437587741,10,124888.01830196384
2023-06-22 10:30:00-04:00,122811.9419088364,30790.81437587741,10,122811.9419088364
2023-06-23 10:30:00-04:00,123094.5772161484,59861.673842430144,7,123094.5772161484
2023-06-26 10:30:00-04:00,123154.85189723971,59861.673842430144,7,123154.85189723971
2023-06-27 10:30:00-04:00,122279.41737270358,33030.993178367644,10,122279.41737270358
2023-06-28 10:30:00-04:00,123353.8022603989,47713.873061180144,8,123353.8022603989
2023-06-29 10:30:00-04:00,124629.38963794711,26302.713242530855,11,124629.38963794711
2023-06-30 10:30:00-04:00,126275.0592927933,26302.713242530855,11,126275.0592927933
2023-07-03 10:30:00-04:00,126328.23797702792,26302.713242530855,11,126328.23797702792
2023-07-05 10:30:00-04:00,126413.39271259311,26302.713242530855,11,126413.39271259311
2023-07-06 10:30:00-04:00,124776.77434635165,26302.713242530855,11,124776.77434635165
2023-07-07 10:30:00-04:00,124346.24179172519,26302.713242530855,11,124346.24179172519
2023-07-10 10:30:00-04:00,124831.35803699496,26302.713242530855,11,124831.35803699496
2023-07-11 10:30:00-04:00,126282.79582691196,26302.713242530855,11,126282.79582691196
2023-07-12 10:30:00-04:00,127438.19271183017,26302.713242530855,11,127438.19271183017
2023-07-13 10:30:00-04:00,127395.27353382114,26302.713242530855,11,127395.27353382114
2023-07-14 10:30:00-04:00,127337.42045307162,26302.713242530855,11,127337.42045307162
2023-07-17 10:30:00-04:00,126494.20555973056,26302.713242530855,11,126494.20555973056
2023-07-18 10:30:00-04:00,127345.51799106601,33256.293217659026,10,127345.51799106601
2023-07-19 10:30:00-04:00,128866.77481174472,33256.293217659026,10,128866.77481174472
2023-07-20 10:30:00-04:00,127798.59578418735,33256.293217659026,10,127798.59578418735
2023-07-21 10:30:00-04:00,126918.73983860019,33256.293217659026,10,126918.73983860019
2023-07-24 10:30:00-04:00,126263.80334186557,38665.09326648715,9,126263.80334186557
2023-07-25 10:30:00-04:00,126017.04899692538,30418.38332843783,11,126017.04899692538
2023-07-26 10:30:00-04:00,125980.96330356601,30418.38332843783,11,125980.96330356601
2023-07-27 10:30:00-04:00,127388.0835733414,45630.963452339194,9,127388.0835733414
2023-07-28 10:30:00-04:00,126612.91367435458,25327.839749336268,12,126612.91367435458
2023-07-31 10:30:00-04:00,126593.0408830643,25327.839749336268,12,126593.0408830643
2023-08-01 10:30:00-04:00,126375.15783786777,25327.839749336268,12,126375.15783786777
2023-08-02 10:30:00-04:00,127139.50359439853,25327.839749336268,12,127139.50359439853
2023-08-03 10:30:00-04:00,125732.96893024447,25327.839749336268,12,125732.96893024447
2023-08-04 10:30:00-04:00,125218.91722965243,25327.839749336268,12,125218.91722965243
2023-08-07 10:30:00-04:00,125639.60405063632,36830.08001422885,11,125639.60405063632
2023-08-08 10:30:00-04:00,125622.05917453769,36830.08001422885,11,125622.05917453769
2023-08-09 10:30:00-04:00,126056.32540607455,42169.840176582366,10,126056.32540607455
2023-08-10 10:30:00-04:00,125333.57982730868,47508.739941597014,9,125333.57982730868
2023-08-11 10:30:00-04:00,124505.43135166171,52579.69529438022,9,124505.43135166171
2023-08-14 10:30:00-04:00,124467.79672718051,44784.19511127475,10,124467.79672718051
2023-08-15 10:30:00-04:00,124339.97277545932,44784.19511127475,10,124339.97277545932
2023-08-16 10:30:00-04:00,123712.47311878207,57231.91364002231,8,123712.47311878207
2023-08-17 10:30:00-04:00,123180.28314304355,57231.91364002231,8,123180.28314304355
2023-08-18 10:30:00-04:00,120186.38375568393,63207.77409839634,7,120186.38375568393
2023-08-21 10:30:00-04:00,120454.28330707554,98681.413807869,3,120454.28330707554
2023-08-22 10:30:00-04:00,120456.6144151688,84159.95409107213,4,120456.6144151688
2023-08-23 10:30:00-04:00,120482.92461109166,84159.95409107213,4,120482.92461109166
2023-08-24 10:30:00-04:00,120817.99298191075,84159.95409107213,4,120817.99298191075
2023-08-25 10:30:00-04:00,120386.72445774083,58869.30524158482,6,120386.72445774083
2023-08-28 10:30:00-04:00,120887.84580707554,58869.30524158482,6,120887.84580707554
2023-08-29 10:30:00-04:00,121281.82859516148,50133.34552478795,7,121281.82859516148
2023-08-30 10:30:00-04:00,121618.94599246983,50133.34552478795,7,121618.94599246983
2023-08-31 10:30:00-04:00,122150.33459568028,27613.58948230748,10,122150.33459568028
2023-09-01 10:30:00-04:00,122439.7758340836,27613.58948230748,10,122439.7758340836
2023-09-05 10:30:00-04:00,122064.00447177891,27613.58948230748,10,122064.00447177891
2023-09-06 10:30:00-04:00,121616.39011859898,27613.58948230748,10,121616.39011859898
2023-09-07 10:30:00-04:00,121114.68811130528,27613.58948230748,10,121114.68811130528
2023-09-08 10:30:00-04:00,122025.01826190953,27613.58948230748,10,122025.01826190953
2023-09-11 10:30:00-04:00,122385.03708744053,27613.58948230748,10,122385.03708744053
2023-09-12 10:30:00-04:00,121965.76545810704,27613.58948230748,10,121965.76545810704
2023-09-13 10:30:00-04:00,121785.37402057652,27613.58948230748,10,121785.37402057652
2023-09-14 10:30:00-04:00,121999.31055164342,27613.58948230748,10,121999.31055164342
2023-09-15 10:30:00-04:00,122094.99327564244,27613.58948230748,10,122094.99327564244
2023-09-18 10:30:00-04:00,121342.58168506627,27613.58948230748,10,121342.58168506627
2023-09-19 10:30:00-04:00,121693.37535953526,27613.58948230748,10,121693.37535953526
2023-09-20 10:30:00-04:00,122463.7956361771,27613.58948230748,10,122463.7956361771
2023-09-21 10:30:00-04:00,120508.46491718297,27613.58948230748,10,120508.46491718297
2023-09-22 10:30:00-04:00,119657.72294712071,48365.053898811384,8,119657.72294712071
2023-09-25 10:30:00-04:00,119651.8931589127,66118.95302677159,6,119651.8931589127
2023-09-26 10:30:00-04:00,119590.64199924473,66118.95302677159,6,119590.64199924473
2023-09-27 10:30:00-04:00,119048.58351993565,56360.59328556065,7,119048.58351993565
2023-09-28 10:30:00-04:00,118883.57288455968,72387.47339725499,5,118883.57288455968
2023-09-29 10:30:00-04:00,119079.25440311436,61569.253884315534,6,119079.25440311436
2023-10-02 10:30:00-04:00,118338.79374027257,61569.253884315534,6,118338.79374027257
2023-10-03 10:30:00-04:00,118196.82511997227,73910.59392642979,5,118196.82511997227
2023-10-04 10:30:00-04:00,118148.89341068272,73910.59392642979,5,118148.89341068272
2023-10-05 10:30:00-04:00,118917.4029245377,73910.59392642979,5,118917.4029245377
2023-10-06 10:30:00-04:00,118834.67401981358,51840.26849460606,7,118834.67401981358
2023-10-09 10:30:00-04:00,119529.18924808507,51840.26849460606,7,119529.18924808507
2023-10-10 10:30:00-04:00,120466.68883609776,28725.358155250597,10,120466.68883609776
2023-10-11 10:30:00-04:00,120576.1126184464,28725.358155250597,10,120576.1126184464
2023-10-12 10:30:00-04:00,121606.1247568131,28725.358155250597,10,121606.1247568131
2023-10-13 10:30:00-04:00,121257.39449405675,28725.358155250597,10,121257.39449405675
2023-10-16 10:30:00-04:00,120994.08296298985,28725.358155250597,10,120994.08296298985
2023-10-17 10:30:00-04:00,121242.63388156895,28725.358155250597,10,121242.63388156895
2023-10-18 10:30:00-04:00,121883.35231876378,28725.358155250597,10,121883.35231876378
2023-10-19 10:30:00-04:00,121224.86789798741,28725.358155250597,10,121224.86789798741
2023-10-20 10:30:00-04:00,120268.40342807774,28725.358155250597,10,120268.40342807774
2023-10-23 10:30:00-04:00,118484.06250858311,28725.358155250597,10,118484.06250858311
2023-10-24 10:30:00-04:00,118871.90833377844,37891.17828464513,9,118871.90833377844
2023-10-25 10:30:00-04:00,117979.5989542008,37891.17828464513,9,117979.5989542008
2023-10-26 10:30:00-04:00,117275.81807804113,49954.95893192296,8,117275.81807804113
2023-10-27 10:30:00-04:00,116898.66901493077,68009.45893192296,6,116898.66901493077
2023-10-30 10:30:00-04:00,116531.09787082676,75628.70865726475,5,116531.09787082676
2023-10-31 10:30:00-04:00,117142.34815311436,83313.70865726475,4,117142.34815311436
2023-11-01 10:30:00-04:00,118214.29868412022,83313.70865726475,4,118214.29868412022
2023-11-02 10:30:00-04:00,119195.32904148106,83313.70865726475,4,119195.32904148106
2023-11-03 10:30:00-04:00,118454.67952823643,83313.70865726475,4,118454.67952823643
2023-11-06 09:30:00-05:00,118752.08933353428,83313.70865726475,4,118752.08933353428
2023-11-07 09:30:00-05:00,118860.63889408116,58477.10882663731,6,118860.63889408116
2023-11-08 09:30:00-05:00,119260.05821323399,49695.54841709141,7,119260.05821323399
