date,portfolio_value,cash,positions_count,position_values,total_return_percent
2023-02-14,97943.74900817871,57645.14012145996,6,"{'AOS': {'shares': 138, 'price': 64.55928802490234, 'value': 8909.181747436523, 'pnl_percent': -0.3249542788257731}, 'AMD': {'shares': 95, 'price': 85.94999694824219, 'value': 8165.249710083008, 'pnl_percent': 1.5477286956998348}, 'ADBE': {'shares': 16, 'price': 377.8999938964844, 'value': 6046.39990234375, 'pnl_percent': -3.653472882864961}, 'ARE': {'shares': 39, 'price': 146.20590209960938, 'value': 5702.030181884766, 'pnl_percent': -3.360289341719347}, 'ALLE': {'shares': 45, 'price': 115.3446044921875, 'value': 5190.5072021484375, 'pnl_percent': -1.5442596820516963}, 'ABNB': {'shares': 52, 'price': 120.87000274658203, 'value': 6285.240142822266, 'pnl_percent': 0.0}}",-2.0562509918212846
2023-02-15,98836.66736602783,57645.14012145996,6,"{'AOS': {'shares': 138, 'price': 65.08545684814453, 'value': 8981.793045043945, 'pnl_percent': 0.48741374935774573}, 'AMD': {'shares': 95, 'price': 85.18000030517578, 'value': 8092.100028991699, 'pnl_percent': 0.6379973055545385}, 'ADBE': {'shares': 16, 'price': 375.94000244140625, 'value': 6015.0400390625, 'pnl_percent': -4.153177495000426}, 'ARE': {'shares': 39, 'price': 146.4893341064453, 'value': 5713.084030151367, 'pnl_percent': -3.172945419630213}, 'ALLE': {'shares': 45, 'price': 116.99978637695312, 'value': 5264.990386962891, 'pnl_percent': -0.1314310669386698}, 'ABNB': {'shares': 52, 'price': 137.00999450683594, 'value': 7124.519714355469, 'pnl_percent': 13.353182256554819}}",-1.1633326339721695
2023-02-16,98024.43701934814,76691.29035949707,3,"{'AOS': {'shares': 138, 'price': 64.78890228271484, 'value': 8940.868515014648, 'pnl_percent': 0.029554148170296557}, 'ALLE': {'shares': 45, 'price': 114.27640533447266, 'value': 5142.4382400512695, 'pnl_percent': -2.456052126465058}, 'ABNB': {'shares': 52, 'price': 139.4199981689453, 'value': 7249.839904785156, 'pnl_percent': 15.347062960903134}}",-1.975562980651857
2023-02-17,97547.92683410645,76691.29035949707,3,"{'AOS': {'shares': 138, 'price': 64.32966613769531, 'value': 8877.493927001953, 'pnl_percent': -0.6794744850758039}, 'ALLE': {'shares': 45, 'price': 114.13204956054688, 'value': 5135.942230224609, 'pnl_percent': -2.579271193829369}, 'ABNB': {'shares': 52, 'price': 131.60000610351562, 'value': 6843.2003173828125, 'pnl_percent': 8.877308772326487}}",-2.4520731658935535
2023-02-21,97038.54158782959,81671.7688369751,2,"{'AOS': {'shares': 138, 'price': 62.82762908935547, 'value': 8670.212814331055, 'pnl_percent': -2.998515107246569}, 'ABNB': {'shares': 52, 'price': 128.77999877929688, 'value': 6696.5599365234375, 'pnl_percent': 6.544217632971416}}",-2.9614584121704146
2023-02-22,96930.49491119385,90315.57495880127,1,"{'ABNB': {'shares': 52, 'price': 127.20999908447266, 'value': 6614.919952392578, 'pnl_percent': 5.245301724020934}}",-3.069505088806157
2023-02-23,96842.61478424072,90315.57495880127,1,"{'ABNB': {'shares': 52, 'price': 125.5199966430664, 'value': 6527.039825439453, 'pnl_percent': 3.8471033265661703}}",-3.1573852157592786
2023-02-24,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-02-27,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-02-28,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-01,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-02,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-03,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-06,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-07,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-08,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-09,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-10,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-13,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-14,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-15,96700.1348953247,96700.1348953247,0,{},-3.2998651046752925
2023-03-16,96700.1348953247,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 96.5999984741211, 'value': 9659.99984741211, 'pnl_percent': 0.0}}",-3.2998651046752925
2023-03-17,96824.13468170166,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 97.83999633789062, 'value': 9783.999633789062, 'pnl_percent': 1.283641701197058}}",-3.175865318298343
2023-03-20,96721.13480377197,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 96.80999755859375, 'value': 9680.999755859375, 'pnl_percent': 0.21739036003081136}}",-3.2788651962280313
2023-03-21,96633.13507843018,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 95.93000030517578, 'value': 9593.000030517578, 'pnl_percent': -0.6935798959922357}}",-3.366864921569823
2023-03-22,96798.13523101807,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 97.58000183105469, 'value': 9758.000183105469, 'pnl_percent': 1.014496244734553}}",-3.2018647689819324
2023-03-23,97068.13492584229,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 100.27999877929688, 'value': 10027.999877929688, 'pnl_percent': 3.8095241856154427}}",-2.9318650741577135
2023-03-24,96835.13474273682,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 97.94999694824219, 'value': 9794.999694824219, 'pnl_percent': 1.3975139704404338}}",-3.164865257263183
2023-03-27,96701.13510894775,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 96.61000061035156, 'value': 9661.000061035156, 'pnl_percent': 0.010354178455962426}}",-3.2988648910522445
2023-03-28,96496.13480377197,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 94.55999755859375, 'value': 9455.999755859375, 'pnl_percent': -2.1118022233446054}}",-3.5038651962280287
2023-03-29,96649.13468170166,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 96.08999633789062, 'value': 9608.999633789062, 'pnl_percent': -0.5279525303171662}}",-3.350865318298335
2023-03-30,96828.1347732544,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 97.87999725341797, 'value': 9787.999725341797, 'pnl_percent': 1.3250505170968374}}",-3.171865226745607
2023-03-31,96841.13526153564,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 98.01000213623047, 'value': 9801.000213623047, 'pnl_percent': 1.4596311432521603}}",-3.158864738464351
2023-04-03,96696.13480377197,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 96.55999755859375, 'value': 9655.999755859375, 'pnl_percent': -0.041408815899779405}}",-3.3038651962280285
2023-04-04,96627.1353225708,87040.1350479126,1,"{'AMD': {'shares': 100, 'price': 95.87000274658203, 'value': 9587.000274658203, 'pnl_percent': -0.7556891708798807}}",-3.3728646774291993
2023-04-05,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-06,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-10,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-11,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-12,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-13,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-14,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-17,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-18,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-19,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-20,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-21,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-24,96296.13480377197,96296.13480377197,0,{},-3.703865196228029
2023-04-25,96296.13480377197,86805.09510040283,1,"{'ALGN': {'shares': 27, 'price': 351.5199890136719, 'value': 9491.03970336914, 'pnl_percent': 0.0}}",-3.703865196228029
2023-04-26,96377.94477081299,86805.09510040283,1,"{'ALGN': {'shares': 27, 'price': 354.54998779296875, 'value': 9572.849670410156, 'pnl_percent': 0.8619705490429563}}",-3.6220552291870156
2023-04-27,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-04-28,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-01,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-02,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-03,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-04,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-05,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-08,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-09,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-10,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-11,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-12,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-15,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-16,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-17,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-18,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-19,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-22,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-23,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-24,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-25,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-26,95383.80539703369,95383.80539703369,0,{},-4.616194602966306
2023-05-30,95383.80539703369,85880.96945953369,1,"{'ACN': {'shares': 32, 'price': 296.963623046875, 'value': 9502.8359375, 'pnl_percent': 0.0}}",-4.616194602966306
2023-05-31,95306.47141265869,77313.80920410156,2,"{'ACN': {'shares': 32, 'price': 294.54693603515625, 'value': 9425.501953125, 'pnl_percent': -0.8137990057244471}, 'AKAM': {'shares': 93, 'price': 92.12000274658203, 'value': 8567.160255432129, 'pnl_percent': 0.0}}",-4.693528587341311
2023-06-01,95221.97630310059,77313.80920410156,2,"{'ACN': {'shares': 32, 'price': 293.8536682128906, 'value': 9403.3173828125, 'pnl_percent': -1.0472511084273384}, 'AKAM': {'shares': 93, 'price': 91.44999694824219, 'value': 8504.849716186523, 'pnl_percent': -0.7273184741244498}}",-4.778023696899414
2023-06-02,95604.2735824585,77313.80920410156,2,"{'ACN': {'shares': 32, 'price': 299.8135681152344, 'value': 9594.0341796875, 'pnl_percent': 0.9596950088090583}, 'AKAM': {'shares': 93, 'price': 93.51000213623047, 'value': 8696.430198669434, 'pnl_percent': 1.5089007253639153}}",-4.395726417541502
2023-06-05,95421.13980102539,77313.80920410156,2,"{'ACN': {'shares': 32, 'price': 293.131591796875, 'value': 9380.2109375, 'pnl_percent': -1.290404262543332}, 'AKAM': {'shares': 93, 'price': 93.83999633789062, 'value': 8727.119659423828, 'pnl_percent': 1.867122818092204}}",-4.57886019897461
2023-06-06,95482.45831298828,77313.80920410156,2,"{'ACN': {'shares': 32, 'price': 296.5881042480469, 'value': 9490.8193359375, 'pnl_percent': -0.12645279410833377}, 'AKAM': {'shares': 93, 'price': 93.30999755859375, 'value': 8677.829772949219, 'pnl_percent': 1.2917876427830155}}",-4.517541687011716
2023-06-07,95534.59133148193,77313.80920410156,2,"{'ACN': {'shares': 32, 'price': 299.4669494628906, 'value': 9582.9423828125, 'pnl_percent': 0.8429740957263565}, 'AKAM': {'shares': 93, 'price': 92.87999725341797, 'value': 8637.839744567871, 'pnl_percent': 0.8250048677556521}}",-4.465408668518068
2023-06-08,95396.41086578369,77313.80920410156,2,"{'ACN': {'shares': 32, 'price': 295.9044189453125, 'value': 9468.94140625, 'pnl_percent': -0.35667806403186786}, 'AKAM': {'shares': 93, 'price': 92.62000274658203, 'value': 8613.660255432129, 'pnl_percent': 0.5427702834263748}}",-4.603589134216312
2023-06-09,95426.21807098389,69595.80920410156,3,"{'ACN': {'shares': 32, 'price': 297.2427673339844, 'value': 9511.7685546875, 'pnl_percent': 0.0939994886394846}, 'AKAM': {'shares': 93, 'price': 92.4800033569336, 'value': 8600.640312194824, 'pnl_percent': 0.39079526662837427}, 'ADBE': {'shares': 17, 'price': 454.0, 'value': 7718.0, 'pnl_percent': 0.0}}",-4.573781929016119
2023-06-12,95853.59489440918,69595.80920410156,3,"{'ACN': {'shares': 32, 'price': 299.9001770019531, 'value': 9596.8056640625, 'pnl_percent': 0.9888598222734579}, 'AKAM': {'shares': 93, 'price': 92.38999938964844, 'value': 8592.269943237305, 'pnl_percent': 0.29309230896263916}, 'ADBE': {'shares': 17, 'price': 474.6300048828125, 'value': 8068.7100830078125, 'pnl_percent': 4.54405393894548}}",-4.146405105590823
2023-06-13,95983.43622589111,69595.80920410156,3,"{'ACN': {'shares': 32, 'price': 303.443359375, 'value': 9710.1875, 'pnl_percent': 2.1819966572478755}, 'AKAM': {'shares': 93, 'price': 91.7699966430664, 'value': 8534.609687805176, 'pnl_percent': -0.3799458240122733}, 'ADBE': {'shares': 17, 'price': 478.989990234375, 'value': 8142.829833984375, 'pnl_percent': 5.504403135324898}}",-4.016563774108883
2023-06-14,96009.68585968018,62685.54544830322,4,"{'ACN': {'shares': 32, 'price': 303.33740234375, 'value': 9706.796875, 'pnl_percent': 2.1463165189996802}, 'AKAM': {'shares': 93, 'price': 91.98999786376953, 'value': 8555.069801330566, 'pnl_percent': -0.14112557418189953}, 'ADBE': {'shares': 17, 'price': 479.5299987792969, 'value': 8152.009979248047, 'pnl_percent': 5.623347748743801}, 'ALLE': {'shares': 61, 'price': 113.28301239013672, 'value': 6910.26375579834, 'pnl_percent': 0.0}}",-3.9903141403198283
2023-06-15,96607.67231750488,62685.54544830322,4,"{'ACN': {'shares': 32, 'price': 311.7332763671875, 'value': 9975.46484375, 'pnl_percent': 4.973556413669278}, 'AKAM': {'shares': 93, 'price': 92.06999969482422, 'value': 8562.509971618652, 'pnl_percent': -0.05428034114953739}, 'ADBE': {'shares': 17, 'price': 490.9100036621094, 'value': 8345.47006225586, 'pnl_percent': 8.129956753768575}, 'ALLE': {'shares': 61, 'price': 115.38822937011719, 'value': 7038.681991577148, 'pnl_percent': 1.858369525635739}}",-3.392327682495122
2023-06-16,96466.74282836914,62685.54544830322,4,"{'ACN': {'shares': 32, 'price': 307.6605224609375, 'value': 9845.13671875, 'pnl_percent': 3.6020908232164306}, 'AKAM': {'shares': 93, 'price': 91.5, 'value': 8509.5, 'pnl_percent': -0.6730381329749124}, 'ADBE': {'shares': 17, 'price': 495.17999267578125, 'value': 8418.059875488281, 'pnl_percent': 9.070482968233762}, 'ALLE': {'shares': 61, 'price': 114.8934555053711, 'value': 7008.500785827637, 'pnl_percent': 1.4216104261847828}}",-3.5332571716308547
2023-06-20,96153.68174743652,71118.78547668457,3,"{'ACN': {'shares': 32, 'price': 305.60009765625, 'value': 9779.203125, 'pnl_percent': 2.9082601164290622}, 'ADBE': {'shares': 17, 'price': 485.8599853515625, 'value': 8259.619750976562, 'pnl_percent': 7.017617918846364}, 'ALLE': {'shares': 61, 'price': 114.68972778320312, 'value': 6996.073394775391, 'pnl_percent': 1.2417708210493261}}",-3.8463182525634743
2023-06-21,95952.83277130127,71118.78547668457,3,"{'ACN': {'shares': 32, 'price': 301.5562744140625, 'value': 9649.80078125, 'pnl_percent': 1.546536683539368}, 'ADBE': {'shares': 17, 'price': 477.4800109863281, 'value': 8117.160186767578, 'pnl_percent': 5.171808587296933}, 'ALLE': {'shares': 61, 'price': 115.85387420654297, 'value': 7067.086326599121, 'pnl_percent': 2.2694151242663274}}",-4.047167228698734
2023-06-22,95591.90116882324,80585.26496887207,2,"{'ADBE': {'shares': 17, 'price': 477.5799865722656, 'value': 8118.859771728516, 'pnl_percent': 5.193829641468195}, 'ALLE': {'shares': 61, 'price': 112.91436767578125, 'value': 6887.776428222656, 'pnl_percent': -0.3254192368100983}}",-4.408098831176755
2023-06-23,95660.61288452148,80585.26496887207,2,"{'ADBE': {'shares': 17, 'price': 484.7200012207031, 'value': 8240.240020751953, 'pnl_percent': 6.766520092665895}, 'ALLE': {'shares': 61, 'price': 112.05094909667969, 'value': 6835.107894897461, 'pnl_percent': -1.087597573071164}}",-4.339387115478511
2023-06-26,95670.87110900879,80585.26496887207,2,"{'ADBE': {'shares': 17, 'price': 479.510009765625, 'value': 8151.670166015625, 'pnl_percent': 5.618944882296262}, 'ALLE': {'shares': 61, 'price': 113.67108154296875, 'value': 6933.935974121094, 'pnl_percent': 0.3425660605630432}}",-4.329128890991207
2023-06-27,95944.49527740479,80585.26496887207,2,"{'ADBE': {'shares': 17, 'price': 489.2699890136719, 'value': 8317.589813232422, 'pnl_percent': 7.768720047064281}, 'ALLE': {'shares': 61, 'price': 115.43672943115234, 'value': 7041.640495300293, 'pnl_percent': 1.9011827065459785}}",-4.055504722595216
2023-06-28,95779.09635925293,80585.26496887207,2,"{'ADBE': {'shares': 17, 'price': 482.42999267578125, 'value': 8201.309875488281, 'pnl_percent': 6.262112924180885}, 'ALLE': {'shares': 61, 'price': 114.63150024414062, 'value': 6992.521514892578, 'pnl_percent': 1.1903707586445877}}",-4.220903640747076
2023-06-29,95885.91046142578,80585.26496887207,2,"{'ADBE': {'shares': 17, 'price': 483.7699890136719, 'value': 8224.089813232422, 'pnl_percent': 6.557266302570897}, 'ALLE': {'shares': 61, 'price': 116.00910949707031, 'value': 7076.555679321289, 'pnl_percent': 2.406448283300544}}",-4.114089538574217
2023-06-30,96000.6887588501,80585.26496887207,2,"{'ADBE': {'shares': 17, 'price': 488.989990234375, 'value': 8312.829833984375, 'pnl_percent': 7.70704630713106}, 'ALLE': {'shares': 61, 'price': 116.43596649169922, 'value': 7102.593955993652, 'pnl_percent': 2.7832541128973487}}",-3.9993112411499054
2023-07-03,95861.2724533081,80585.26496887207,2,"{'ADBE': {'shares': 17, 'price': 485.2099914550781, 'value': 8248.569854736328, 'pnl_percent': 6.874447457065669}, 'ALLE': {'shares': 61, 'price': 115.20389556884766, 'value': 7027.437629699707, 'pnl_percent': 1.6956498050171742}}",-4.138727546691889
2023-07-05,95767.11394500732,87483.6937789917,1,"{'ADBE': {'shares': 17, 'price': 487.260009765625, 'value': 8283.420166015625, 'pnl_percent': 7.325993340446035}}",-4.2328860549926794
2023-07-06,95665.62392425537,87483.6937789917,1,"{'ADBE': {'shares': 17, 'price': 481.2900085449219, 'value': 8181.930145263672, 'pnl_percent': 6.011015098000416}}",-4.334376075744628
2023-07-07,95733.28359222412,87483.6937789917,1,"{'ADBE': {'shares': 17, 'price': 485.2699890136719, 'value': 8249.589813232422, 'pnl_percent': 6.88766277834183}}",-4.266716407775883
2023-07-10,95921.64388275146,87483.6937789917,1,"{'ADBE': {'shares': 17, 'price': 496.3500061035156, 'value': 8437.950103759766, 'pnl_percent': 9.32819517698582}}",-4.078356117248538
2023-07-11,96064.27361297607,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 504.739990234375, 'value': 8580.579833984375, 'pnl_percent': 11.17620930272578}, 'ABNB': {'shares': 63, 'price': 137.5399932861328, 'value': 8665.019577026367, 'pnl_percent': 0.0}}",-3.93572638702393
2023-07-12,96076.05422210693,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 507.3599853515625, 'value': 8625.119750976562, 'pnl_percent': 11.753300738229623}, 'ABNB': {'shares': 63, 'price': 137.02000427246094, 'value': 8632.260269165039, 'pnl_percent': -0.37806386437005957}}",-3.9239457778930675
2023-07-13,96438.10446929932,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 517.280029296875, 'value': 8793.760498046875, 'pnl_percent': 13.938332444245605}, 'ABNB': {'shares': 63, 'price': 140.08999633789062, 'value': 8825.66976928711, 'pnl_percent': 1.854008416630415}}",-3.561895530700687
2023-07-14,96601.20426177979,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 514.8300170898438, 'value': 8752.110290527344, 'pnl_percent': 13.398682178379673}, 'ABNB': {'shares': 63, 'price': 143.33999633789062, 'value': 9030.41976928711, 'pnl_percent': 4.216957492277684}}",-3.398795738220217
2023-07-17,96850.35424041748,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 522.0, 'value': 8874.0, 'pnl_percent': 14.977973568281943}, 'ABNB': {'shares': 63, 'price': 145.36000061035156, 'value': 9157.680038452148, 'pnl_percent': 5.685624331790029}}",-3.14964575958252
2023-07-18,97097.97379302979,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 532.22998046875, 'value': 9047.90966796875, 'pnl_percent': 17.2312732310022}, 'ABNB': {'shares': 63, 'price': 146.52999877929688, 'value': 9231.389923095703, 'pnl_percent': 6.536284667734149}}",-2.9020262069702096
2023-07-19,96949.26914215088,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 527.1699829101562, 'value': 8961.889709472656, 'pnl_percent': 16.116736323822956}, 'ABNB': {'shares': 63, 'price': 145.53500366210938, 'value': 9168.70523071289, 'pnl_percent': 5.812862270062835}}",-3.0507308578491266
2023-07-20,96758.27420806885,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 516.8800048828125, 'value': 8786.960083007812, 'pnl_percent': 13.85022133982654}, 'ABNB': {'shares': 63, 'price': 145.27999877929688, 'value': 9152.639923095703, 'pnl_percent': 5.627458100177485}}",-3.2417257919311493
2023-07-21,97035.09413909912,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 520.22998046875, 'value': 8843.90966796875, 'pnl_percent': 14.588101424834798}, 'ABNB': {'shares': 63, 'price': 148.77000427246094, 'value': 9372.510269165039, 'pnl_percent': 8.164905870662388}}",-2.9649058609008794
2023-07-24,97024.3536453247,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 523.8599853515625, 'value': 8905.619750976562, 'pnl_percent': 15.387661971709798}, 'ABNB': {'shares': 63, 'price': 147.6199951171875, 'value': 9300.059692382812, 'pnl_percent': 7.328778772065703}}",-2.9756463546752876
2023-07-25,97114.40427398682,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 525.3400268554688, 'value': 8930.780456542969, 'pnl_percent': 15.713662302966691}, 'ABNB': {'shares': 63, 'price': 148.64999389648438, 'value': 9364.949615478516, 'pnl_percent': 8.07765097620643}}",-2.8855957260131793
2023-07-26,97026.73387908936,78818.67420196533,2,"{'ADBE': {'shares': 17, 'price': 514.5499877929688, 'value': 8747.349792480469, 'pnl_percent': 13.33700171651293}, 'ABNB': {'shares': 63, 'price': 150.1699981689453, 'value': 9460.709884643555, 'pnl_percent': 9.182787188696118}}",-2.973266120910645
2023-07-27,96911.66370391846,64134.68128204346,4,"{'ADBE': {'shares': 17, 'price': 513.969970703125, 'value': 8737.489501953125, 'pnl_percent': 13.209244648265429}, 'ABNB': {'shares': 63, 'price': 148.5, 'value': 9355.5, 'pnl_percent': 7.968596225729363}, 'ABBV': {'shares': 56, 'price': 138.36451721191406, 'value': 7748.4129638671875, 'pnl_percent': 0.0}, 'ALGN': {'shares': 18, 'price': 385.30999755859375, 'value': 6935.5799560546875, 'pnl_percent': 0.0}}",-3.0883362960815397
2023-07-28,97511.98378753662,64134.68128204346,4,"{'ADBE': {'shares': 17, 'price': 528.8699951171875, 'value': 8990.789916992188, 'pnl_percent': 16.49118835180341}, 'ABNB': {'shares': 63, 'price': 153.3300018310547, 'value': 9659.790115356445, 'pnl_percent': 11.480303414057147}, 'ABBV': {'shares': 56, 'price': 140.22361755371094, 'value': 7852.5225830078125, 'pnl_percent': 1.3436250703997565}, 'ALGN': {'shares': 18, 'price': 381.8999938964844, 'value': 6874.199890136719, 'pnl_percent': -0.8850026429928826}}",-2.4880162124633842
2023-07-31,97595.97449493408,52046.67127227783,6,"{'ADBE': {'shares': 17, 'price': 546.1699829101562, 'value': 9284.889709472656, 'pnl_percent': 20.301758350254673}, 'ABNB': {'shares': 63, 'price': 152.19000244140625, 'value': 9587.970153808594, 'pnl_percent': 10.651454028208462}, 'ABBV': {'shares': 56, 'price': 139.0430908203125, 'value': 7786.4130859375, 'pnl_percent': 0.49042458433121716}, 'ALGN': {'shares': 18, 'price': 377.8900146484375, 'value': 6802.020263671875, 'pnl_percent': -1.9257177226573052}, 'MMM': {'shares': 74, 'price': 86.54824829101562, 'value': 6404.570373535156, 'pnl_percent': 0.0}, 'ARE': {'shares': 50, 'price': 113.66879272460938, 'value': 5683.439636230469, 'pnl_percent': 0.0}}",-2.404025505065921
2023-08-01,97144.45040130615,52046.67127227783,6,"{'ADBE': {'shares': 17, 'price': 549.0999755859375, 'value': 9334.699584960938, 'pnl_percent': 20.947131186329848}, 'ABNB': {'shares': 63, 'price': 148.91000366210938, 'value': 9381.33023071289, 'pnl_percent': 8.26669400246578}, 'ABBV': {'shares': 56, 'price': 138.07632446289062, 'value': 7732.274169921875, 'pnl_percent': -0.20828515491587707}, 'ALGN': {'shares': 18, 'price': 376.6199951171875, 'value': 6779.159912109375, 'pnl_percent': -2.255327527566886}, 'MMM': {'shares': 74, 'price': 85.81861114501953, 'value': 6350.577224731445, 'pnl_percent': -0.8430409169492559}, 'ARE': {'shares': 50, 'price': 110.39476013183594, 'value': 5519.738006591797, 'pnl_percent': -2.880326705594194}}",-2.8555495986938517
2023-08-02,96341.02610015869,52046.67127227783,6,"{'ADBE': {'shares': 17, 'price': 530.2999877929688, 'value': 9015.099792480469, 'pnl_percent': 16.806164712107652}, 'ABNB': {'shares': 63, 'price': 144.55999755859375, 'value': 9107.279846191406, 'pnl_percent': 5.103973109738913}, 'ABBV': {'shares': 56, 'price': 138.85716247558594, 'value': 7776.0010986328125, 'pnl_percent': 0.3560488437345244}, 'ALGN': {'shares': 18, 'price': 367.3999938964844, 'value': 6613.199890136719, 'pnl_percent': -4.648206321037862}, 'MMM': {'shares': 74, 'price': 84.53784942626953, 'value': 6255.800857543945, 'pnl_percent': -2.3228648810848185}, 'ARE': {'shares': 50, 'price': 110.53946685791016, 'value': 5526.973342895508, 'pnl_percent': -2.7530211166056695}}",-3.6589738998413113
2023-08-03,95868.38849639893,60922.11157989502,5,"{'ADBE': {'shares': 17, 'price': 523.760009765625, 'value': 8903.920166015625, 'pnl_percent': 15.365640917538537}, 'ABBV': {'shares': 56, 'price': 138.55043029785156, 'value': 7758.8240966796875, 'pnl_percent': 0.13436471263277294}, 'ALGN': {'shares': 18, 'price': 366.239990234375, 'value': 6592.31982421875, 'pnl_percent': -4.949263565713425}, 'MMM': {'shares': 74, 'price': 83.2027587890625, 'value': 6157.004150390625, 'pnl_percent': -3.865461829688366}, 'ARE': {'shares': 50, 'price': 110.68417358398438, 'value': 5534.208679199219, 'pnl_percent': -2.625715527617134}}",-4.131611503601073
2023-08-04,95596.10446929932,72443.11338043213,3,"{'ADBE': {'shares': 17, 'price': 526.8800048828125, 'value': 8956.960083007812, 'pnl_percent': 16.052864511632702}, 'ABBV': {'shares': 56, 'price': 137.3234100341797, 'value': 7690.1109619140625, 'pnl_percent': -0.7524379795579073}, 'ALGN': {'shares': 18, 'price': 361.44000244140625, 'value': 6505.9200439453125, 'pnl_percent': -6.195010580683835}}",-4.4038955307006855
2023-08-07,95776.47702789307,72443.11338043213,3,"{'ADBE': {'shares': 17, 'price': 529.72998046875, 'value': 9005.40966796875, 'pnl_percent': 16.68061243805066}, 'ABBV': {'shares': 56, 'price': 139.74024963378906, 'value': 7825.4539794921875, 'pnl_percent': 0.9942812287401459}, 'ALGN': {'shares': 18, 'price': 361.25, 'value': 6502.5, 'pnl_percent': -6.24432215905194}}",-4.22352297210693
