symbol,source,sector,industry,liquidity_tier,liquidity_score,ddv,fundamental_score,fundamental_percentage,fundamental_grade,market_cap_score,price_score,volume_score,roe_score,profit_margin_score,revenue_growth_score,earnings_growth_score,current_ratio_score,debt_to_equity_score,institutional_score,market_cap,price,volume,roe,profit_margin,gross_margin,operating_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,current_ratio,debt_to_equity,quick_ratio,institutional_ownership,insider_ownership,pe_ratio,peg_ratio,currency
LITE,IJH,Technology,Communication Equipment,TIER 2 - GOOD,78.21647972,1551969081.766667,55.56153325333333,37.04102216888889,F,10,5.0,5.0,4.473000000000001,2.44319992,25.0,0.0,3.6453333333333333,0,0,26137671680,368.59,4186241,13.419,6.1079998,34.893,2.8099999,58.4,0.0,0.0,1.367,4.20108,0.939,0,0,227.52469,0,USD
TT,IVV,Industrials,Building Products & Equipment,TIER 1 - EXCELLENT,93.44568305778688,479582618.6666667,55.52333333333333,37.01555555555556,F,5,5.0,5.0,20.0,8.0,2.75,4.5600000000000005,3.2133333333333334,2,0,86602981376,389.2,1229479,37.21,13.926,36.421,20.219,5.5,11.4,9.8,1.205,0.55305,0.796,0,0,29.755352,0,USD
AMT,IVV,Real Estate,REIT - Specialty,TIER 3 - ADEQUATE,69.27111210910803,541557369.6666666,55.42333333333333,36.94888888888889,F,5,5.0,5.0,20.0,15.0,3.85,0.0,1.5733333333333333,0,0,82210873344,175.57,3097538,28.839,28.105999999999998,74.28500700000001,45.477000000000004,7.7,0.0,0.0,0.59,4.180899999999999,0.492,0,0,28.001596,0,USD
BURL,IJH,Consumer Cyclical,Apparel Retail,TIER 1 - EXCELLENT,97.1623265327298,293065765.75,55.33533341333333,36.89022227555556,F,10,5.0,5.0,20.0,2.00400008,3.55,6.560000000000001,3.2213333333333334,0,0,18176466944,288.85,1012798,41.924998,5.0100001999999995,43.664002,5.7459999999999996,7.1,16.400000000000002,15.6,1.208,3.89524,0.318,0,0,33.125,0,USD
TRIP,IJR,Consumer Cyclical,Travel Services,TIER 3 - ADEQUATE,62.89072118175366,34149363.733333334,55.19786653333333,36.79857768888889,F,10,4.8533333333333335,5.0,3.1899998666666662,1.6712,1.9500000000000002,25.0,3.533333333333333,0,0,1702185472,14.56,2383493,9.5699996,4.178,62.242,12.658,3.9,59.3,35.9,1.325,1.77793,1.283,0,0,24.266666,0,USD
EHC,IJH,Healthcare,Medical Care Facilities,TIER 2 - GOOD,74.06437762853162,91750069.5,55.156666666666666,36.77111111111111,F,10,5.0,5.0,15.0,3.7340000000000004,4.7,6.68,3.042666666666667,2,0,10690826240,106.14,860550,24.412,9.335,42.650002,16.487,9.4,16.7,16.900000000000002,1.141,0.83533,0.865,0,0,19.9887,0,USD
HAE,IJH,Healthcare,Medical Devices,TIER 3 - ADEQUATE,65.96098847751554,68459721.75,55.08,36.72,F,10,5.0,5.0,10.0,8.0,0.0,9.079999999999998,8.0,0,0,3861407232,80.15,853450,19.466,12.666,59.497,21.019,-5.3,22.7,14.299999999999999,1.641,1.44276,0.919,0,0,23.435673,0,USD
HP,IJR,Energy,Oil & Gas Drilling,TIER 3 - ADEQUATE,63.84855375756175,42834536.0,55.0,36.666666666666664,F,10,5.0,5.0,0.0,0.0,25.0,0.0,8.0,2,0,2851934464,28.68,1501035,-5.567,-4.37,32.958,1.566,45.800000000000004,0.0,0.0,1.798,0.7811100000000001,1.24,0,0,0,0,USD
ITRI,IJR,Technology,Scientific & Technical Instruments,TIER 3 - ADEQUATE,68.9122442534792,83772875.16666666,55.0,36.666666666666664,F,10,5.0,5.0,10.0,8.0,0.0,0.0,15.0,2,0,4253115392,92.86,888856,16.8,10.692999499999999,36.301,13.99,-5.5,-17.1,-15.8,2.171,0.74105,1.723,0,0,16.671453,0,USD
ROK,IVV,Industrials,Specialty Industrial Machinery,TIER 2 - GOOD,87.45653214620248,336469681.35,54.92666666666666,36.617777777777775,F,10,5.0,5.0,15.0,8.0,6.9,0.0,3.026666666666667,2,0,43744378880,389.07,867932,20.282,10.4169995,48.141998,19.732,13.8,-41.199999999999996,-42.5,1.135,0.98275,0.696,0,0,50.79243,0,USD
USB,IVV,Financial Services,Banks - Regional,TIER 1 - EXCELLENT,93.44809602850783,461181942.4,54.906666666666666,36.60444444444445,F,5,5.0,5.0,3.9066666666666667,15.0,3.5999999999999996,7.4,0.0,10,0,83038273536,53.36,8689046,11.72,27.632,0.0,39.486,7.199999999999999,18.5,16.7,0.0,0.0,0.0,0,0,12.210526,0,USD
ECL,IVV,Basic Materials,Specialty Chemicals,TIER 1 - EXCELLENT,93.048605185073,376292667.73333335,54.9,36.6,F,5,5.0,5.0,15.0,8.0,8.9,0.0,8.0,0,0,74457202688,262.52,1432690,21.869,12.489,44.358003000000004,14.715,17.8,0.0,0.0,1.697,1.03915,1.259,0,0,37.718388,0,USD
HSY,IVV,Consumer Defensive,Confectioners,TIER 1 - EXCELLENT,97.4925475871194,302845656.6,54.88466666666667,36.589777777777776,F,10,5.0,5.0,20.0,8.0,3.25,0.0,3.6346666666666665,0,0,36902834176,181.98,1662161,31.013,11.8360005,37.730000000000004,13.542000000000002,6.5,-38.2,-38.1,1.363,1.2576399999999999,0.66,0,0,27.161194,0,USD
AVA,IJR,Utilities,Utilities - Diversified,TIER 3 - ADEQUATE,78.51484402637871,26554188.46666667,54.86686683333333,36.57791122222222,F,10,5.0,5.0,2.4356668333333333,3.8491999999999997,1.15,25.0,2.432,0,0,3136067072,38.54,687904,7.307000499999999,9.623,63.339999999999996,15.135999,2.3,56.39999999999999,61.1,0.912,1.21437,0.325,0,0,16.33051,0,USD
STEP,IJR,Financial Services,Asset Management,TIER 3 - ADEQUATE,59.80583726217557,40795970.55,54.83733333333333,36.55822222222222,F,10,5.0,5.0,0.0,0.0,25.0,0.0,1.8373333333333333,8,0,7979374080,64.17,632682,-53.408,-40.063998,-63.327,-159.095,67.2,0.0,0.0,0.689,0.32377,0.684,0,0,0,0,USD
VCEL,IJR,Healthcare,Biotechnology,TIER 3 - ADEQUATE,51.678668703606085,22403561.48333333,54.827733333333335,36.55182222222223,F,10,5.0,5.0,1.5053333333333332,2.0224,8.3,0.0,15.0,8,0,1821170560,36.01,619353,4.516,5.056,73.81400500000001,5.111000000000001,16.6,0.0,0.0,4.87,0.30655,4.296,0,0,138.5,0,USD
ASX.AX,ASX300,Financial Services,Financial Data & Stock Exchanges,TIER 3 - ADEQUATE,51.47085654842016,29655929.028,54.82366666666667,36.54911111111111,F,10,5.0,5.0,4.410333333333334,15.0,0.0,2.44,2.973333333333333,10,0,9994762240,51.44,566596,13.231000000000002,44.996,92.88300000000001,5.4390002,-3.1,6.1,6.3,1.115,0.08028,0.183,0,0,19.861004,0,AUD
BL,IJR,Technology,Software - Application,TIER 3 - ADEQUATE,61.47126862784178,47049209.8,54.75,36.5,F,10,5.0,5.0,15.0,8.0,3.75,0.0,8.0,0,0,3421777920,55.29,836824,22.181,11.0740006,75.344,5.539000000000001,7.5,-67.9,-69.3,1.521,2.51043,1.484,0,0,50.263638,0,USD
ROP,IVV,Technology,Software - Application,TIER 1 - EXCELLENT,96.72556535398512,462690378.5,54.68699983333333,36.457999888888885,F,10,5.0,5.0,2.718333166666667,15.0,7.1499999999999995,3.2800000000000007,1.5386666666666666,5,0,47912648704,445.13,1048812,8.1549995,20.337,68.96,28.401,14.299999999999999,8.200000000000001,8.3,0.577,0.47287999999999997,0.459,0,0,30.677464,0,USD
CNM,IJH,Industrials,Industrial Distribution,TIER 2 - GOOD,73.07979390030494,124608295.76666664,54.6812,36.45413333333333,F,10,5.0,5.0,15.0,2.2412,0.6,1.8399999999999999,15.0,0,0,10260179968,51.97,2397475,23.968,5.603000000000001,26.816000000000003,10.668999999999999,1.2,4.6,3.0,2.265,1.19513,1.307,0,0,22.793861,0,USD
BX,IVV,Financial Services,Asset Management,TIER 3 - ADEQUATE,69.31005333997646,635011071.8,54.67733333333334,36.45155555555556,F,5,5.0,5.0,20.0,15.0,0.0,0.0,2.6773333333333333,2,0,189138845696,154.14,4104240,26.457000000000004,21.17,100.0,44.629002,-19.6,-21.4,-20.0,1.004,0.6594199999999999,0.941,0,0,44.293102,0,USD
DELL,IVV,Technology,Computer Hardware,TIER 1 - EXCELLENT,96.86659293770056,874923065.5999999,54.67666666666666,36.4511111111111,F,5,5.0,5.0,0.0,2.002,5.4,20.0,2.2746666666666666,10,0,84364795904,125.88,7073783,0.0,5.005,20.948,8.272999500000001,10.8,39.0,31.7,0.853,0.0,0.549,0,0,16.828876,0,USD
ZION,IJH,Financial Services,Banks - Regional,TIER 2 - GOOD,72.82733987780199,110170231.1,54.586666666666666,36.391111111111115,F,10,5.0,5.0,4.286666666666666,15.0,2.1,3.2,0.0,10,0,8642906112,58.54,1870100,12.86,26.567,0.0,37.069,4.2,8.0,3.6999999999999997,0.0,0.0,0.0,0,0,10.472272,0,USD
MKSI,IJH,Technology,Scientific & Technical Instruments,TIER 2 - GOOD,71.57551991670755,149545900.33333334,54.583733333333335,36.38915555555556,F,10,5.0,5.0,3.721333333333333,2.9124,5.149999999999999,7.800000000000001,15.0,0,0,10733681664,159.8,959445,11.164,7.281,46.947,14.371999999999998,10.299999999999999,19.5,19.400000000000002,2.862,1.76346,1.476,0,0,38.78641,0,USD
PPC,IJH,Consumer Defensive,Packaged Foods,TIER 3 - ADEQUATE,58.10577552736565,55161232.46666667,54.5816,36.38773333333333,F,10,5.0,5.0,20.0,2.6816000000000004,1.9,0.0,8.0,2,0,9261975552,38.99,1417243,31.673000000000002,6.704000000000001,13.529,10.3970006,3.8,-2.0,-2.0,1.512,0.94049,0.673,0,0,7.556202,0,USD
L,IVV,Financial Services,Insurance - Property & Casualty,TIER 3 - ADEQUATE,65.25925666650912,82793844.41666667,54.5216,36.34773333333333,F,10,5.0,5.0,2.727333333333333,3.1796,2.3,20.0,1.3146666666666667,5,0,21844074496,105.31,788188,8.182,7.949000000000001,36.587003,16.677,4.6,33.4,25.7,0.493,0.49123,0.493,0,0,15.262319,0,USD
CIEN,IJH,Technology,Communication Equipment,TIER 2 - GOOD,76.31070393196225,684421724.35,54.517066666666665,36.34471111111111,F,10,5.0,5.0,1.4826666666666666,1.0344000000000002,15.0,0.0,15.0,2,0,32988743680,233.87,2926906,4.4479999999999995,2.5860000000000003,42.036,8.764,20.3,-49.3,-47.4,2.725,0.5960799999999999,1.914,0,0,278.41666,0,USD
JBTM,IJR,Industrials,Specialty Industrial Machinery,TIER 3 - ADEQUATE,65.56481863868888,78705739.01666667,54.49066666666667,36.327111111111115,F,10,5.0,5.0,0.0,0.0,25.0,2.0,2.490666666666667,5,0,7830526464,150.67,527550,-3.6530003,-3.395,35.797000000000004,11.495,120.6,5.0,69.69999999999999,0.934,0.43187,0.398,0,0,0,0,USD
INSP,IJR,Healthcare,Medical Devices,TIER 2 - GOOD,72.476105944,144394673.13333333,54.448533213333334,36.29902214222222,F,10,5.0,5.0,2.179333333333333,2.01919988,5.25,0.0,15.0,10,0,2727639296,92.23,1537048,6.537999999999999,5.0479997,84.91499999999999,4.295999999999999,10.5,-43.6,-46.300000000000004,5.291,0.04888,3.885,0,0,63.171234,0,USD
C,IVV,Financial Services,Banks - Diversified,TIER 1 - EXCELLENT,90.23206084209548,1518262341.75,54.41166666666667,36.27444444444445,F,5,5.0,5.0,2.3316666666666666,12.0,5.800000000000001,9.280000000000001,0.0,10,0,214814375936,116.69,13116700,6.995,19.488001,0.0,30.606002,11.600000000000001,23.200000000000003,15.9,0.0,0.0,0.0,0,0,16.389046,0,USD
WFC,IVV,Financial Services,Banks - Diversified,TIER 2 - GOOD,82.80140644734065,1358053082.0,54.35000016666667,36.23333344444444,F,5,5.0,5.0,3.8400001666666665,15.0,3.75,6.760000000000001,0.0,10,0,298560716800,93.2,14528167,11.5200005,26.629,0.0,33.717000000000006,7.5,16.900000000000002,9.3,0.0,0.0,0.0,0,0,15.3542,0,USD
WY,IVV,Real Estate,REIT - Specialty,TIER 2 - GOOD,73.40481087062236,147928967.36666667,54.333666666666666,36.22244444444445,F,10,5.0,5.0,1.1396666666666664,1.8719999999999999,1.05,25.0,3.2720000000000002,2,0,17092595712,23.69,6133317,3.4189999999999996,4.68,16.516000000000002,2.854,2.1,185.9,185.7,1.227,0.58233,0.58,0,0,51.5,0,USD
CB,IVV,Financial Services,Insurance - Property & Casualty,TIER 3 - ADEQUATE,68.7622494928917,563396887.8,54.15,36.1,F,5,5.0,5.0,4.546666666666666,12.0,4.55,9.040000000000001,1.0133333333333334,8,0,124439216128,312.12,1798795,13.639999999999999,16.442,29.035,25.623,9.1,22.6,20.5,0.38,0.30957999999999997,0.176,0,0,13.037594,0,USD
MSI,IVV,Technology,Communication Equipment,TIER 2 - GOOD,87.65681311003019,515860556.4,54.11866666666666,36.079111111111104,F,5,5.0,5.0,20.0,12.0,3.9000000000000004,0.48,2.7386666666666666,0,0,63862603776,383.32,1310795,115.16999999999999,18.704,51.578,26.554,7.8,1.2,0.0,1.027,4.238910000000001,0.79,0,0,30.764046,0,USD
FAF,IJH,Financial Services,Insurance - Specialty,TIER 3 - ADEQUATE,59.26460976066732,39555379.2,54.034333133333334,36.022888755555556,F,10,5.0,5.0,3.0963331333333333,2.722,25.0,0.0,1.216,2,0,6260736000,61.44,643096,9.2889994,6.805,63.048,14.498,40.699999999999996,0.0,0.0,0.456,0.53431,0.456,0,0,13.212903,0,USD
VRSN,IVV,Technology,Software - Infrastructure,TIER 2 - GOOD,72.09730033546654,224082098.0833333,53.93533333333333,35.95688888888889,F,10,5.0,5.0,0.0,15.0,3.65,3.880000000000001,1.4053333333333333,10,0,22693617664,242.95,910766,0.0,49.855998,87.97,67.836,7.3,9.700000000000001,5.7,0.527,0.0,0.481,0,0,28.315851,0,USD
CHDN,IJH,Consumer Cyclical,Gambling,TIER 3 - ADEQUATE,67.23836494663838,82934052.36666667,53.87533333333334,35.91688888888889,F,10,5.0,5.0,20.0,8.0,4.35,0.0,1.5253333333333332,0,0,7978744832,113.78,724077,37.037,13.987,33.479,21.23,8.7,-37.2,-41.699999999999996,0.572,4.82819,0.373,0,0,20.687273,0,USD
CADE,IJH,Financial Services,Banks - Regional,TIER 1 - EXCELLENT,100.1851678470926,151424763.00000003,53.733666666666664,35.82244444444444,F,10,5.0,5.0,3.033666666666666,15.0,5.700000000000001,0.0,0.0,10,0,7981392384,42.84,3521006,9.100999999999999,29.554000000000002,0.0,41.699000000000005,11.4,-6.9,-4.8,0.0,0.0,0.0,0,0,15.465704,0,USD
INGR,IJH,Consumer Defensive,Packaged Foods,TIER 3 - ADEQUATE,65.32972377463996,72481799.96666667,53.63,35.75333333333334,F,10,5.0,5.0,10.0,3.63,0.0,0.0,15.0,5,0,7076584960,110.26,657385,16.160999,9.075,25.434,13.822000000000001,-2.9000000000000004,-7.8,-9.0,2.751,0.42147,1.747,0,0,10.993021,0,USD
OZK,IJH,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,64.58138066006234,54289410.50000001,53.50699986666667,35.67133324444445,F,10,5.0,5.0,4.116999866666667,15.0,3.35,1.04,0.0,10,0,5148618752,46.02,1181714,12.3509996,46.890998,0.0,60.333997,6.7,2.6,1.9,0.0,0.0,0.0,0,0,7.4225807,0,USD
PANW,IVV,Technology,Software - Infrastructure,TIER 2 - GOOD,70.23041989478719,999884264.0,53.47666666666667,35.65111111111111,F,5,5.0,5.0,10.0,8.0,7.85,0.0,2.6266666666666665,10,0,128387399680,184.2,5478200,15.324001,11.687,73.467004,12.005,15.7,-4.1000000000000005,-4.8,0.985,0.04951,0.848,0,0,116.582275,0,USD
TSCO,IVV,Consumer Cyclical,Specialty Retail,TIER 2 - GOOD,72.04337900085635,267120413.4,53.45973333333333,35.63982222222222,F,10,5.0,5.0,20.0,2.8704,3.5999999999999996,3.5199999999999996,3.469333333333333,0,0,26425462784,50.01,5272691,45.458999999999996,7.176,36.458,9.215,7.199999999999999,8.799999999999999,7.3999999999999995,1.301,2.22382,0.066,0,0,24.15942,0,USD
UDR,IVV,Real Estate,REIT - Residential,TIER 2 - GOOD,70.78832747461705,102863007.8,53.37833333333334,35.58555555555556,F,10,5.0,5.0,1.2163333333333333,3.438,3.3000000000000003,25.0,0.424,0,0,13809618944,36.68,2818306,3.649,8.595,66.774005,20.660999999999998,6.6000000000000005,97.6,78.8,0.159,1.44858,0.002,0,0,83.36364,0,USD
STAG,IJH,Real Estate,REIT - Industrial,TIER 3 - ADEQUATE,61.36357411108344,47812751.73333333,53.35333333333333,35.568888888888885,F,10,5.0,5.0,2.3899999999999997,15.0,5.35,5.28,3.3333333333333335,2,0,7011948544,36.76,1327208,7.17,29.26,79.783,38.013000000000005,10.7,13.200000000000001,16.2,1.25,0.8963,0.778,0,0,28.276922,0,USD
DV,IJR,Communication Services,Advertising Agencies,TIER 3 - ADEQUATE,86.61775688822622,33076853.33333333,53.20353333333333,35.46902222222222,F,10,3.813333333333333,5.0,1.351,2.4392,5.6000000000000005,0.0,15.0,10,0,1871908608,11.44,2925027,4.053,6.098,82.017,11.189,11.200000000000001,-40.0,-43.9,3.978,0.09580999999999999,3.49,0,0,44.0,0,USD
TWLO,IJH,Technology,Software - Infrastructure,TIER 2 - GOOD,73.71086718186761,307892941.06666666,53.177200039999995,35.45146669333333,F,10,5.0,5.0,0.278,0.54920004,7.35,0.0,15.0,10,0,21824395264,142.24,2277464,0.8340000000000001,1.3730001,49.370000000000005,3.1489998,14.7,0.0,0.0,4.685,0.13867000000000002,4.139,0,0,346.92685,0,USD
BA,IVV,Industrials,Aerospace & Defense,TIER 1 - EXCELLENT,97.21974029029306,1793605160.5333333,53.152,35.43466666666667,F,5,5.0,5.0,0.0,0.0,25.0,0.0,3.1519999999999997,10,0,170020421632,217.12,8268956,0.0,-12.197,1.195,-20.4,30.4,0.0,0.0,1.182,0.0,0.335,0,0,0,0,USD
RIO.AX,ASX300,Basic Materials,Other Industrial Metals & Mining,TIER 3 - ADEQUATE,65.20729395367053,177379844.00599998,53.15,35.43333333333333,F,5,5.0,5.0,10.0,12.0,0.15,0.0,8.0,8,0,238655700992,146.82,1214379,17.158002,19.118,27.718999999999998,25.051000000000002,0.3,-22.3,-22.0,1.526,0.38149,1.028,0,0,15.652452,0,AUD
URI,IVV,Industrials,Rental & Leasing Services,TIER 2 - GOOD,87.56331130545583,492827320.8,53.14466666666667,35.42977777777778,F,5,5.0,5.0,20.0,12.0,2.9499999999999997,0.8,2.3946666666666667,0,0,52072640512,809.32,600793,28.781000000000002,15.826,38.984,26.484,5.8999999999999995,2.0,-1.0,0.898,1.6902199999999998,0.734,0,0,20.831919,0,USD
ABBV,IVV,Healthcare,Drug Manufacturers - General,TIER 2 - GOOD,75.43730971841616,1258058704.483333,53.08493333333333,35.38995555555555,F,5,5.0,5.0,20.0,1.6016,4.55,0.0,1.9333333333333333,10,0,403829719040,228.49,5705750,137.961,4.004,71.461,35.497,9.1,-88.7,-88.1,0.725,0.0,0.468,0,0,171.797,0,USD
GTM,IJH,Technology,Software - Application,TIER 3 - ADEQUATE,64.63966084189927,46544377.95,53.050266666666666,35.366844444444446,F,10,3.39,5.0,2.1693333333333333,3.3595999999999995,2.35,25.0,1.7813333333333334,0,0,3240475136,10.17,4559520,6.508,8.399,87.365997,22.704000999999998,4.7,79.0,62.6,0.668,1.02071,0.595,0,0,32.80645,0,USD
DRI,IVV,Consumer Cyclical,Restaurants,TIER 2 - GOOD,72.85734439575603,259917208.8,52.99026666666667,35.32684444444445,F,10,5.0,5.0,20.0,3.5696,3.65,4.72,1.0506666666666666,0,0,21455794176,184.02,1396688,54.104,8.924,21.552,10.392999999999999,7.3,11.799999999999999,10.299999999999999,0.394,3.98717,0.132,0,0,19.30955,0,USD
ADC,IJH,Real Estate,REIT - Retail,TIER 3 - ADEQUATE,68.59650486379124,80502168.6,52.97833333333333,35.318888888888885,F,10,5.0,5.0,1.1590000000000003,15.0,9.35,2.84,2.6293333333333333,2,0,8303762944,72.03,1113822,3.4770000000000003,28.105999999999998,87.727,48.675000000000004,18.7,7.1,17.4,0.986,0.57687,0.957,0,0,42.122807,0,USD
KBR,IJH,Industrials,Engineering & Construction,TIER 3 - ADEQUATE,64.63235713758051,54328491.00000001,52.94906658666667,35.29937772444445,F,10,5.0,5.0,20.0,1.8903999199999997,0.0,7.92,3.138666666666667,0,0,5179433472,40.2,1344920,28.427999999999997,4.725999799999999,14.363999999999999,6.265999999999999,-0.3,19.8,15.0,1.177,1.94146,1.085,0,0,12.601881,0,USD
CRBG,IJH,Financial Services,Asset Management,TIER 2 - GOOD,72.81306719712927,183102987.0833333,52.91066674666667,35.27377783111111,F,10,5.0,5.0,2.3966666666666665,2.16200008,25.0,0.0,3.352,0,0,15217156096,30.17,5933764,7.19,5.4050002,22.884999999999998,3.068,76.6,0.0,0.0,1.257,1.0275100000000001,0.2,0,0,20.52381,0,USD
NTRS,IVV,Financial Services,Asset Management,TIER 3 - ADEQUATE,68.34071887565935,140159324.35,52.85733333333334,35.23822222222223,F,10,5.0,5.0,4.477333333333332,15.0,2.1,1.28,0.0,10,0,26042329088,136.59,1029301,13.431999999999999,21.761,0.0,30.332002000000003,4.2,3.2,-1.6,0.0,0.0,0.0,0,0,15.91958,0,USD
RXO,IJR,Industrials,Trucking,TIER 3 - ADEQUATE,81.80998105628451,26639073.866666667,52.744,35.16266666666667,F,10,4.213333333333333,5.0,0.0,0.0,25.0,0.0,3.530666666666667,5,0,2074374144,12.64,2084838,-4.889,-1.3300001000000001,16.532,0.14100000000000001,36.6,0.0,0.0,1.324,0.43165,1.245,0,0,0,0,USD
MRCY,IJR,Industrials,Aerospace & Defense,TIER 3 - ADEQUATE,60.23783489734026,45105091.26666667,52.7,35.13333333333333,F,10,5.0,5.0,0.0,0.0,7.7,0.0,15.0,10,0,4387911168,73.01,627874,-2.242,-3.526,28.474,12.117,15.4,-34.699999999999996,-34.2,3.366,0.18294,2.086,0,0,0,0,USD
WM,IVV,Industrials,Waste Management,TIER 2 - GOOD,72.01525185128006,422956763.51666665,52.698,35.132000000000005,F,5,5.0,5.0,20.0,8.0,7.449999999999999,0.0,2.2479999999999998,0,0,88513921024,219.71,1912454,29.328,10.345,39.993998,18.872999,14.899999999999999,-20.7,-20.7,0.843,2.45399,0.731,0,0,34.600002,0,USD
SCI,IJH,Consumer Cyclical,Personal Services,TIER 3 - ADEQUATE,64.94801469112792,70910726.14999999,52.688,35.12533333333334,F,10,5.0,5.0,20.0,8.0,2.1999999999999997,1.0,1.4880000000000002,0,0,10929940480,77.97,921362,33.475,12.4589995,26.436,21.474001,4.3999999999999995,2.5,-0.3,0.558,3.2091399999999997,0.47,0,0,21.016172,0,USD
TTEK,IJH,Industrials,Engineering & Construction,TIER 3 - ADEQUATE,67.98773542820066,79266311.8,52.657666666666664,35.10511111111111,F,10,5.0,5.0,4.578333333333333,2.146,0.8,20.0,3.1333333333333333,2,0,8813420544,33.54,2381388,13.735,5.365,20.82,14.951,1.6,38.3,32.9,1.175,0.5545300000000001,1.073,0,0,36.064518,0,USD
PB,IJH,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,65.91307997817614,66180427.1,52.6346665,35.08977766666666,F,10,5.0,5.0,2.3646665000000002,15.0,1.9500000000000002,3.3200000000000003,0.0,10,0,6430512128,69.11,979490,7.093999500000001,42.995998,0.0,58.833003,3.9,8.3,8.1,0.0,0.0,0.0,0,0,12.341072,0,USD
CSCO,IVV,Technology,Communication Equipment,TIER 3 - ADEQUATE,68.22899319000683,1608882473.2,52.622,35.08133333333333,F,5,5.0,5.0,15.0,12.0,3.75,2.4,2.472,2,0,304352821248,77.03,20780512,22.418,17.902,64.847,23.604,7.5,6.0,5.5,0.927,0.6322800000000001,0.718,0,0,29.741314,0,USD
TECH,IVV,Healthcare,Biotechnology,TIER 2 - GOOD,72.50227547039356,106973037.6,52.550266666666666,35.03351111111111,F,10,5.0,5.0,1.2666666666666666,2.5636,0.0,5.72,15.0,8,0,9163344896,58.81,1965250,3.8,6.409,66.835,16.882999,-1.0,14.299999999999999,13.600000000000001,4.217,0.20067000000000002,2.275,0,0,120.02041,0,USD
IR,IVV,Industrials,Specialty Industrial Machinery,TIER 3 - ADEQUATE,69.83435590619342,228273882.36666667,52.4676,34.9784,F,10,5.0,5.0,1.7939999999999998,2.9236,2.55,5.2,15.0,5,0,31486187520,79.22,2917393,5.382,7.309,43.723,20.476,5.1,13.0,10.2,2.162,0.47619999999999996,1.362,0,0,58.68148,0,USD
TXRH,IJH,Consumer Cyclical,Restaurants,TIER 2 - GOOD,71.9794966296881,165672703.33333334,52.35973333333333,34.90648888888889,F,10,5.0,5.0,20.0,2.9943999999999997,6.4,0.0,0.9653333333333333,2,0,11030801408,166.0,1001893,31.881002000000002,7.486,17.790001999999998,6.7589999999999995,12.8,-0.8,-1.5,0.362,0.6327900000000001,0.246,0,0,25.304878,0,USD
SNDR,IJR,Industrials,Trucking,TIER 3 - ADEQUATE,55.53813869589813,27989680.6,52.28313343333333,34.85542228888889,F,10,5.0,5.0,1.2703334333333336,0.8128,5.2,0.0,15.0,10,0,4650698752,26.53,1084667,3.8110003000000003,2.032,16.93,2.4300002000000003,10.4,-35.3,-36.6,2.108,0.17286,1.753,0,0,41.45313,0,USD
MTDR,IJH,Energy,Oil & Gas E&P,TIER 2 - GOOD,71.68877687276645,76672952.8,52.244,34.82933333333334,F,10,5.0,5.0,10.0,15.0,3.3000000000000003,0.0,1.944,2,0,5283543040,42.44,1820116,16.128,21.964,77.958,35.891,6.6000000000000005,-28.7,-28.999999999999996,0.729,0.56523,0.525,0,0,6.801282,0,USD
COLB,IJH,Financial Services,Banks - Regional,TIER 2 - GOOD,72.49956481911431,100893630.5,52.242666666666665,34.82844444444444,F,10,5.0,5.0,2.4426666666666668,15.0,4.8,0.0,0.0,10,0,8361837056,27.95,3738919,7.327999999999999,24.976999,0.0,47.852,9.6,-42.9,-34.2,0.0,0.0,0.0,0,0,12.6470585,0,USD
PM,IVV,Consumer Defensive,Tobacco,TIER 2 - GOOD,83.221202971793,1032315686.6666666,52.20133333333334,34.80088888888889,F,5,5.0,5.0,0.0,15.0,4.7,5.24,2.2613333333333334,10,0,249684836352,160.4,6592183,0.0,21.573999999999998,66.920996,40.747002,9.4,13.100000000000001,12.8,0.848,0.0,0.369,0,0,22.881596,0,USD
THC,IJH,Healthcare,Medical Care Facilities,TIER 2 - GOOD,71.71092921390188,195605395.2,52.198,34.79866666666667,F,10,5.0,5.0,20.0,2.598,1.6,0.0,8.0,0,0,17557110784,198.72,974648,27.362,6.494999999999999,41.068,15.409,3.2,-21.099999999999998,-27.500000000000004,1.713,1.51575,1.48,0,0,13.509177,0,USD
SNX,IJH,Technology,Electronics & Computer Distribution,TIER 3 - ADEQUATE,68.06435775337282,93159125.3,52.102266666666665,34.73484444444445,F,10,5.0,5.0,3.1053333333333337,0.5075999999999999,3.3000000000000003,20.0,3.1893333333333334,2,0,12389028864,150.23,625856,9.316,1.269,6.912999999999999,2.467,6.6000000000000005,31.7,27.0,1.196,0.50141,0.67,0,0,16.347116,0,USD
CAH,IVV,Healthcare,Medical Distribution,TIER 2 - GOOD,71.63911002261852,466231892.50000006,52.0644,34.7096,F,10,5.0,5.0,0.0,0.27240000000000003,15.0,4.24,2.552,10,0,48825782272,205.5,2359511,0.0,0.681,3.6639999999999997,1.205,22.400000000000002,10.6,8.200000000000001,0.957,0.0,0.456,0,0,30.948795,0,USD
