symbol,entry_date,entry_price,shares,position_value,conviction_level,stop_price,stop_percent,target_1_price,target_2_price,target_3_price,position_risk_pct,dollar_risk,exit_date,exit_price,exit_reason,pnl_dollars,pnl_percent,r_multiple,holding_days
EMN,2020-09-16,68.22803617858887,1964,134000.0,3,63.37,7.12,72.12,76.01,79.89,0.477,9541.18,2020-09-23,63.43188742256165,TRAILING_STOP,-9678.353328986836,-7.215436301748129,-1.0143766526070401,7
DDOG,2020-09-15,88.5842709159851,1512,134000.0,3,81.5,8.0,98.46,108.33,118.21,0.536,10711.42,2020-09-30,102.10892366027832,PROFIT_TARGET_1,20100.30388176648,14.98524153590177,1.876530687675784,15
UPWK,2020-09-25,16.708350763320922,8019,134000.0,3,15.37,8.0,18.24,19.77,21.31,0.537,10732.23,2020-10-01,18.670660305023194,PROFIT_TARGET_1,15436.30496099501,11.508122445461263,1.4383122704885931,6
EXPI,2020-10-01,21.262088667869566,6302,134000.0,4,19.77,7.0,23.9,26.53,29.16,0.47,9403.14,2020-10-07,24.833718744277956,PROFIT_TARGET_1,22211.593430913257,16.559256736482368,2.362145714361433,6
RUN,2020-09-30,77.10853469467163,1737,134000.0,3,70.94,8.0,85.87,94.64,103.41,0.536,10714.74,2020-10-08,70.94,STOP_LOSS,-11034.442779999998,-8.226432358686088,-1.0298372030671483,8
SEDG,2020-10-07,305.3025688934326,438,134000.0,3,280.88,8.0,337.2,369.11,401.01,0.535,10697.09,2020-10-21,280.88,STOP_LOSS,-11231.585439999995,-8.373406772332142,-1.0499669074253548,14
TPH,2020-07-27,17.728859313011167,7558,134000.0,3,16.31,8.0,19.55,21.38,23.2,0.536,10723.74,2020-10-22,16.78160591506958,TRAILING_STOP,-7425.45787141021,-5.535850620581068,-0.6924318176365604,87
ALGN,2020-09-02,324.5922076721191,412,134000.0,3,301.83,7.01,342.8,361.01,379.22,0.469,9378.03,2020-10-22,453.00339598083497,PROFIT_TARGET_1,52316.76174495992,39.00335615500911,5.578651827139917,50
MTH,2020-09-30,52.51367810440063,2551,134000.0,3,48.31,8.0,56.8,61.08,65.37,0.536,10723.58,2020-10-22,48.31,STOP_LOSS,-11018.428809999983,-8.214493573590575,-1.0274950984157296,22
FSLR,2020-10-07,78.74935408401488,1701,134000.0,4,73.24,7.0,84.98,91.22,97.45,0.469,9371.41,2020-10-23,85.32731774520875,PROFIT_TARGET_1,10862.625717115472,8.098338763561417,1.1591237832766925,16
AES,2020-10-08,15.871560201644897,8442,134000.0,3,14.74,7.15,16.78,17.69,18.6,0.478,9552.63,2020-10-23,16.842593396186828,PROFIT_TARGET_1,7908.9882771585835,5.896333723857175,0.8279381976671487,15
AAPL,2020-10-12,120.83627447891234,1108,134000.0,3,111.71,7.55,128.14,135.44,142.73,0.506,10111.91,2020-10-23,111.71,STOP_LOSS,-10483.09468000001,-7.8153895954791555,-1.036707454817992,11
FMC,2020-07-15,91.50571381759643,1464,134000.0,3,84.71,7.43,96.94,102.38,107.81,0.497,9948.93,2020-10-26,89.65821243286133,TRAILING_STOP,-3005.6366212927096,-2.240771632317466,-0.30210667107685935,103
PENN,2020-09-14,65.5727709159851,2043,134000.0,3,60.33,8.0,74.39,83.21,92.02,0.536,10710.98,2020-10-26,60.6496603050232,TRAILING_STOP,-10350.651252840777,-7.716649956640953,-0.9663588490032851,42
LEN,2020-09-30,73.06007898330688,1834,134000.0,3,67.22,8.0,78.63,84.2,89.77,0.536,10710.7,2020-10-26,67.23762749099731,TRAILING_STOP,-10943.504990329428,-8.158636132769788,-1.0217352768177126,26
NKE,2020-09-23,117.41071154022217,1141,134000.0,5,111.9,4.69,124.75,132.1,139.44,0.314,6287.72,2020-10-28,112.6518444480896,TRAILING_STOP,-5726.781239245029,-4.269447894825346,-0.9107879387831463,35
XYZ,2020-10-05,181.01045816802977,740,134000.0,3,166.53,8.0,197.51,214.01,230.51,0.536,10715.54,2020-10-28,167.0464398803711,TRAILING_STOP,-10643.24885403685,-7.934788237163472,-0.9932537047360814,23
FSLR,2020-10-28,93.35665255737304,1435,134000.0,5,88.69,5.0,103.78,114.19,124.61,0.335,6696.65,2020-10-29,88.69,STOP_LOSS,-6991.1201500000025,-5.212041801482102,-1.0439733131642854,1
TT,2020-10-29,123.2387354850769,1087,134000.0,3,115.07,6.63,129.77,136.31,142.84,0.444,8879.42,2020-11-03,131.70238063812258,PROFIT_TARGET_1,8883.3272658856,6.622725979904871,1.000440546297131,5
PNR,2020-10-20,47.716442733764644,2808,134000.0,3,44.54,6.65,50.26,52.79,55.33,0.446,8919.45,2020-11-06,50.553781509399414,PROFIT_TARGET_1,7679.063459915167,5.724919453617403,0.8609345228555042,17
WSC,2020-10-22,18.043046021461485,7426,134000.0,3,16.71,7.38,19.11,20.17,21.24,0.495,9899.2,2020-11-06,19.886612388610843,PROFIT_TARGET_1,13396.305614226294,9.987255739951314,1.353271571972794,15
GNRC,2020-10-28,217.21855561065672,616,134000.0,3,199.84,8.0,231.87,246.52,261.16,0.535,10705.19,2020-11-06,232.92347328948975,PROFIT_TARGET_1,9203.378686779353,6.861331718117221,0.8597118282395426,9
ROL,2020-10-28,38.19416306877136,3508,134000.0,3,35.97,5.83,39.98,41.76,43.54,0.39,7802.36,2020-11-09,35.97,STOP_LOSS,-8077.422760000001,-6.021905527308514,-1.0352532531364673,12
IR,2020-11-03,38.56405693817138,3474,134000.0,3,35.61,7.65,40.92,43.28,45.64,0.513,10262.39,2020-11-09,42.53215574836731,PROFIT_TARGET_1,13474.952360758209,10.04588870887188,1.3130418320671708,6
XYZ,2020-11-06,198.1790418319702,676,134000.0,5,188.27,5.0,218.0,237.81,257.63,0.335,6698.51,2020-11-09,188.27,STOP_LOSS,-6990.750520000001,-5.211766233766236,-1.0436273353607157,3
NSC,2020-11-03,199.7889772567749,670,134000.0,3,186.02,6.89,210.81,221.83,232.85,0.461,9225.21,2020-11-10,211.81449570465088,PROFIT_TARGET_1,7639.796409993985,5.69564495951361,0.8281429329353908,7
TMO,2020-11-04,503.82273884582514,265,134000.0,3,471.06,6.5,530.03,556.24,582.45,0.434,8682.13,2020-11-10,471.06,STOP_LOSS,-9427.930900000007,-7.028740587770443,-1.0859012093972897,6
ZTS,2020-11-04,166.06197814178466,806,134000.0,3,155.78,6.19,174.28,182.51,190.73,0.414,8287.27,2020-11-10,155.78,STOP_LOSS,-8700.878679999994,-6.486706338437677,-1.0499083629481378,6
UPWK,2020-11-05,29.044515686988827,4613,134000.0,5,27.59,5.0,32.21,35.38,38.55,0.335,6709.68,2020-11-10,27.59,STOP_LOSS,-6988.6026700000075,-5.210164961903773,-1.0415700555020084,5
DRI,2020-11-09,102.23668544769286,1310,134000.0,5,97.12,5.0,110.78,119.33,127.87,0.335,6702.86,2020-11-10,97.12,STOP_LOSS,-7034.027199999982,-5.244029999850882,-1.0494071732775478,1
CZR,2020-11-09,63.111541831970214,2123,134000.0,4,58.69,7.0,72.03,80.96,89.88,0.469,9386.93,2020-11-12,58.69,STOP_LOSS,-9659.728870000006,-7.201551336722983,-1.0290612015382872,3
CARR,2020-11-03,34.39570259284973,3895,134000.0,3,31.64,8.0,36.71,39.01,41.32,0.537,10733.46,2020-11-16,37.662609165191654,PROFIT_TARGET_1,12415.166835723066,9.255794083321952,1.156678739755923,13
HASI,2020-11-06,36.719411779403686,3649,134000.0,3,33.78,8.0,39.44,42.15,44.87,0.536,10725.91,2020-11-16,40.225886821746826,PROFIT_TARGET_1,12503.476751541602,9.321631168489423,1.1657260386012807,10
MRNA,2020-11-12,87.85390255737305,1525,134000.0,4,81.7,7.0,97.04,106.22,115.4,0.469,9384.7,2020-11-16,97.90102194976807,PROFIT_TARGET_1,15015.759414922883,11.194596012139266,1.6000252725070887,4
DE,2020-11-05,229.93517685699462,582,134000.0,3,214.35,6.78,242.4,254.87,267.34,0.454,9070.57,2020-11-23,243.79463716125488,PROFIT_TARGET_1,7612.590349022503,5.675362211685704,0.8392623494815493,18
TSLA,2020-11-18,162.29443979644773,825,134000.0,4,150.93,7.0,178.25,194.21,210.17,0.469,9375.66,2020-11-24,185.03409987640381,PROFIT_TARGET_1,18366.479265635106,13.69263517500045,1.9589526196284193,6
MRNA,2020-11-25,109.23459030532837,1226,134000.0,3,100.5,8.0,122.95,136.67,150.39,0.535,10708.61,2020-11-27,126.96648377990724,PROFIT_TARGET_1,21371.248205052107,15.932759930406986,1.9957074509740864,2
URBN,2020-11-20,30.335159694671628,4417,134000.0,3,27.91,8.0,34.43,38.53,42.63,0.536,10711.93,2020-11-30,27.91,STOP_LOSS,-10978.808470000004,-8.184955693560173,-1.0249140994557666,10
MRNA,2020-11-30,152.81637549591065,876,134000.0,5,145.18,5.0,171.77,190.72,209.67,0.334,6689.46,2020-12-01,145.18,STOP_LOSS,-7083.497679999986,-5.280911387120332,-1.058903477250466,1
MOS,2020-11-24,20.662234828948975,6485,134000.0,4,19.22,7.0,22.34,24.01,25.68,0.468,9352.89,2020-12-02,19.22,STOP_LOSS,-9616.941699999996,-7.169652511667433,-1.028231782193643,8
QCOM,2020-11-05,129.23725479125977,1036,134000.0,5,122.81,4.98,137.81,146.39,154.97,0.333,6658.64,2020-12-04,140.55325389099121,PROFIT_TARGET_1,11333.557860035828,8.449429570456282,1.702084018670592,29
FCX,2020-11-24,21.586110766410826,6207,134000.0,3,19.86,8.0,23.09,24.6,26.1,0.536,10713.97,2020-12-04,23.384128426551822,PROFIT_TARGET_1,10866.139858463546,8.100958637231088,1.0142029834009212,10
PWR,2020-11-02,65.83891802215575,2035,134000.0,4,61.24,6.98,70.44,75.03,79.63,0.468,9358.8,2020-12-07,70.78157759094239,PROFIT_TARGET_1,9762.469887170184,7.278147141791182,1.0431328579301777,35
UPWK,2020-11-11,31.005494771003722,4321,134000.0,3,28.53,8.0,35.57,40.14,44.71,0.535,10696.61,2020-12-08,35.68215076255799,PROFIT_TARGET_1,19894.39087156803,14.831728623293147,1.8598776124099563,27
CRWD,2020-12-03,161.27059744262695,830,134000.0,5,153.21,5.0,176.86,192.45,208.04,0.335,6690.3,2020-12-08,177.3912557296753,PROFIT_TARGET_1,12953.507513374876,9.657139512260034,1.936163624268128,5
VYX,2020-12-04,21.42788578891754,6253,134000.0,5,20.36,5.0,23.31,25.2,27.09,0.334,6677.49,2020-12-08,20.36,STOP_LOSS,-6950.231079999998,-5.181558053886411,-1.040844875621132,4
PRG,2020-12-02,57.438090373992914,2332,134000.0,4,53.42,7.0,62.21,66.98,71.75,0.469,9370.19,2020-12-09,53.42,STOP_LOSS,-9683.135439999998,-7.219001476135803,-1.0333983405161773,7
GOGO,2020-12-08,12.20609980916977,10978,134000.0,5,11.6,5.0,14.2,16.19,18.19,0.333,6653.76,2020-12-09,11.6,STOP_LOSS,-6916.544800000003,-5.156444152862066,-1.039493601904469,1
TGTX,2020-12-08,30.345164923667905,4415,134000.0,3,27.92,8.0,34.21,38.07,41.93,0.535,10707.1,2020-12-10,41.69914122009278,PROFIT_TARGET_1,49783.60677822289,37.1148305263564,4.649586927164963,2
WY,2020-12-04,24.909480299949646,5379,134000.0,3,23.4,6.04,26.11,27.32,28.52,0.406,8119.49,2020-12-14,26.213054594993594,PROFIT_TARGET_1,6725.020645804063,5.013658465269106,0.8282560716207351,10
PENN,2020-12-08,78.80938164138793,1700,134000.0,3,72.5,8.0,87.07,95.33,103.59,0.536,10725.95,2020-12-16,88.68563835525514,PROFIT_TARGET_1,16480.819618729787,12.286832286168895,1.5365372276942815,8
HCA,2020-11-10,145.50635634613036,920,134000.0,3,133.87,8.0,157.4,169.29,181.17,0.535,10705.45,2020-12-17,157.4401156845093,PROFIT_TARGET_1,10566.061523318785,7.877243296493646,0.9869798706953063,37
EXPI,2020-12-11,31.23160569477081,4290,134000.0,4,29.05,7.0,35.1,38.97,42.84,0.468,9359.09,2020-12-17,35.421561822891235,PROFIT_TARGET_1,17672.541719983186,13.175288681455251,1.888275963101779,6
CLSK,2020-12-10,15.397695343494414,8702,134000.0,5,14.63,5.0,17.86,20.32,22.78,0.334,6680.48,2020-12-18,18.37080916118622,PROFIT_TARGET_1,25568.918539321836,19.06222027175946,3.827404597435592,8
CRWD,2020-12-10,180.08000049591064,744,134000.0,4,167.47,7.0,199.09,218.09,237.1,0.469,9381.84,2020-12-18,203.64812500000002,PROFIT_TARGET_1,17228.690795000002,12.844387549018146,1.8363871178202966,8
TSLA,2020-12-18,231.78250508880615,578,134000.0,4,215.56,7.0,257.87,283.96,310.06,0.469,9376.61,2020-12-22,215.56,STOP_LOSS,-9664.913679999998,-7.205416732521208,-1.0307473385337207,4
CLSK,2020-12-21,21.810899236679077,6143,134000.0,4,20.28,7.0,25.36,28.9,32.45,0.47,9404.31,2020-12-22,25.687150762557984,PROFIT_TARGET_1,23504.37096725931,17.523052296404572,2.4993179661980496,1
CTAS,2020-11-09,86.63929103851318,1546,134000.0,4,81.36,6.09,91.92,97.2,102.47,0.408,8161.78,2020-12-23,81.36,STOP_LOSS,-8477.22256000001,-6.31996552701031,-1.038648243639303,44
AEO,2020-11-23,15.714739734649656,8527,134000.0,3,14.46,8.0,17.26,18.81,20.36,0.535,10699.17,2020-12-23,17.578749715805056,PROFIT_TARGET_1,15610.104827843024,11.637694266810074,1.4590020605548928,30
AAPL,2020-12-15,124.43090536880493,1076,134000.0,3,117.34,5.7,130.1,135.77,141.44,0.381,7629.81,2020-12-28,132.87036019897462,PROFIT_TARGET_1,8691.539066522615,6.4797434405315695,1.1391547507031246,13
UPWK,2020-12-18,40.23010408401489,3330,134000.0,3,37.01,8.0,45.0,49.77,54.54,0.536,10722.95,2020-12-28,37.01,STOP_LOSS,-11013.943300000014,-8.211149522119682,-1.0271377552357368,10
LEN,2020-12-17,71.72787787628174,1868,134000.0,4,66.71,7.0,77.25,82.77,88.29,0.469,9373.4,2021-01-04,66.71,STOP_LOSS,-9644.33428000001,-7.190074313745963,-1.0289050426099258,18
SHAK,2020-12-17,91.12554183197021,1470,134000.0,4,84.75,7.0,97.97,104.81,111.65,0.469,9372.05,2021-01-04,84.75,STOP_LOSS,-9676.082500000004,-7.213743346206036,-1.0324407275647858,18
FCX,2020-12-30,24.780593562126157,5407,134000.0,4,23.1,6.79,26.46,28.15,29.83,0.454,9086.97,2021-01-05,26.472778031349183,PROFIT_TARGET_1,8861.172504689544,6.6062090929142085,0.9751515740809337,6
ALB,2021-01-04,143.5714294052124,933,134000.0,3,132.09,8.0,152.78,161.99,171.19,0.536,10712.17,2021-01-05,153.10692569732666,PROFIT_TARGET_1,8571.912913930166,6.390559376392388,0.8002029472218894,1
SEDG,2020-12-11,291.6557647705078,459,134000.0,3,268.32,8.0,324.15,356.64,389.13,0.536,10711.12,2021-01-06,347.9559398803711,PROFIT_TARGET_1,25418.064628685242,18.949755191588444,2.37305473662064,26
CLSK,2020-12-28,28.914449618339535,4634,134000.0,3,26.6,8.0,34.34,39.76,45.19,0.536,10725.16,2021-01-06,35.18240076255798,PROFIT_TARGET_1,28738.20988856,21.42500028968047,2.6795135125461202,9
DD,2021-01-05,27.944247734069823,4795,134000.0,3,26.33,5.77,29.23,30.52,31.82,0.387,7740.32,2021-01-06,29.418455639839173,PROFIT_TARGET_1,6786.433298235817,5.059443018351661,0.8767641586795565,1
DAN,2021-01-05,17.737376066207887,7554,134000.0,4,16.5,7.0,19.11,20.49,21.86,0.467,9347.14,2021-01-07,19.595023560523988,PROFIT_TARGET_1,13738.787168222014,10.242583661280522,1.46983878768818,2
ENPH,2021-01-05,181.5707357254028,738,134000.0,3,167.05,8.0,204.33,227.08,249.84,0.536,10716.3,2021-01-07,213.65311450958254,PROFIT_TARGET_1,23384.32250956382,17.433553394041645,2.1821259239478805,2
MU,2021-01-01,73.38958172607421,1825,134000.0,3,68.56,6.58,77.25,81.12,84.99,0.441,8813.99,2021-01-12,77.49012044525146,PROFIT_TARGET_1,7144.050342771341,5.3260547980164175,0.8105356436751687,11
TPR,2021-01-04,28.829541615486143,4648,134000.0,4,26.81,7.0,30.86,32.9,34.93,0.469,9386.83,2021-01-12,31.11640918636322,PROFIT_TARGET_1,10350.440828318038,7.716493080291379,1.1026556844192834,8
BAC,2021-01-06,28.346466336250305,4727,134000.0,4,27.04,4.61,29.65,30.96,32.27,0.309,6175.67,2021-01-12,29.648164793968203,PROFIT_TARGET_1,5872.728106106602,4.378254660344583,0.9509464651865234,6
ANET,2021-01-07,18.50737413883209,7240,134000.0,3,17.52,5.32,19.3,20.08,20.87,0.357,7148.59,2021-01-12,19.757616173744204,PROFIT_TARGET_1,8768.09595681011,6.53681837327606,1.2265492175969457,5
CC,2020-11-24,21.332783635139464,6281,134000.0,3,19.63,8.0,23.58,25.84,28.09,0.535,10695.18,2021-01-19,23.892148367881777,PROFIT_TARGET_1,15782.517314766767,11.766231764330271,1.4756658040291666,56
AXON,2021-01-13,145.33262450408935,922,134000.0,3,133.71,8.0,157.1,168.88,180.65,0.536,10716.06,2021-01-19,159.2803206100464,PROFIT_TARGET_1,12575.599146860332,9.375400082648943,1.1735282734559302,6
MARA,2021-01-07,22.371180610656737,5989,134000.0,4,20.81,7.0,28.16,33.94,39.73,0.467,9349.91,2021-01-20,20.81,STOP_LOSS,-9627.541089999999,-7.177554602114303,-1.0296933759434854,13
TGTX,2020-12-15,51.195583168029785,2617,134000.0,5,48.64,5.0,58.29,65.39,72.48,0.334,6687.96,2021-01-21,48.64,STOP_LOSS,-6970.410879999996,-5.196602561617484,-1.0422325612993513,37
FFIV,2021-01-08,191.33562549591065,700,134000.0,4,182.57,4.58,200.1,208.87,217.64,0.307,6135.94,2021-01-21,200.89950000000002,PROFIT_TARGET_1,6355.020350000035,4.737814685314712,1.0357048112807699,13
BLDR,2020-12-18,39.45971862602234,3395,134000.0,3,36.3,8.0,42.67,45.88,49.09,0.536,10727.24,2021-01-22,42.85856106758118,PROFIT_TARGET_1,11225.310009613662,8.368728293805942,1.0464299348579895,35
NKE,2020-12-21,133.29799996948242,1005,134000.0,3,126.14,5.37,139.03,144.75,150.48,0.36,7193.79,2021-01-25,127.18245545196534,TRAILING_STOP,-6443.450638504059,-4.8037415111038655,-0.8956962416160625,35
TRIP,2021-01-08,35.667826526641846,3756,134000.0,4,33.17,7.0,39.0,42.33,45.67,0.469,9381.84,2021-01-25,33.17,STOP_LOSS,-9672.066519999993,-7.210749340212022,-1.0309353171922033,17
EXPI,2021-01-20,43.027312688827514,3114,134000.0,4,40.02,7.0,48.48,53.93,59.39,0.468,9364.77,2021-01-25,50.79372037887573,PROFIT_TARGET_1,23879.473614559218,17.802699997434818,2.549925865399107,5
WBD,2021-01-13,36.708343626022334,3650,134000.0,3,33.77,8.0,39.16,41.61,44.06,0.536,10724.95,2021-01-26,40.69964122009277,PROFIT_TARGET_1,14271.13676288526,10.639462599255417,1.3306478004668023,13
FIZZ,2021-01-25,48.98406307411194,2735,134000.0,5,46.53,5.0,54.77,60.55,66.33,0.336,6711.86,2021-01-26,56.87645858573914,PROFIT_TARGET_1,21267.557117764547,15.855455826087752,3.16865208328957,1
CTSH,2020-12-17,75.29829622650146,1779,134000.0,3,71.56,4.97,78.29,81.28,84.28,0.333,6650.43,2021-01-27,71.56,STOP_LOSS,-6956.065239999996,-5.1859075551314335,-1.045957374126364,41
APTV,2021-01-07,144.87240305328368,924,134000.0,3,135.37,6.56,152.48,160.08,167.69,0.439,8780.22,2021-01-27,135.37,STOP_LOSS,-9177.201879999993,-6.841816303099881,-1.0452131540804852,20
SHAK,2021-01-13,109.38466683197021,1225,134000.0,4,101.73,7.0,117.63,125.87,134.11,0.469,9376.97,2021-01-27,124.9375,PROFIT_TARGET_1,18761.389062500006,13.987049564241733,2.00079506777373,14
PLTR,2021-01-22,32.59629183197021,4110,134000.0,5,30.97,5.0,36.89,41.18,45.48,0.334,6684.06,2021-01-27,38.9805,PROFIT_TARGET_1,25915.645145000017,19.3207129773212,3.877231406863141,5
CAKE,2021-01-25,40.35060192489624,3320,134000.0,4,37.53,7.0,43.8,47.25,50.7,0.468,9364.4,2021-01-27,44.71850099372864,PROFIT_TARGET_1,14182.957875879918,10.573723199099346,1.5145615643641053,2
FIZZ,2021-01-27,79.80519485092162,1679,134000.0,5,75.81,5.0,90.75,101.7,112.64,0.335,6707.93,2021-01-28,75.81,STOP_LOSS,-6976.294989999995,-5.2009893017430295,-1.0400067903362238,1
MAC,2021-01-27,17.811553685188294,7523,134000.0,5,16.92,5.0,20.99,24.17,27.35,0.335,6707.16,2021-01-28,16.92,STOP_LOSS,-6972.129159999982,-5.1978835791074465,-1.039505670146181,1
AMD,2020-11-30,92.70633366394043,1445,134000.0,3,85.29,8.0,98.83,104.96,111.09,0.536,10716.6,2021-01-29,85.59717938995362,TRAILING_STOP,-10569.763705735488,-7.880003359130041,-0.9862980414239568,60
ALB,2021-01-06,164.707846824646,813,134000.0,4,153.18,7.0,176.52,188.34,200.15,0.469,9372.14,2021-01-29,153.18,STOP_LOSS,-9723.195339999991,-7.248867058314813,-1.037457388757931,23
MRNA,2021-01-29,173.2465836639404,773,134000.0,4,161.12,7.0,194.99,216.73,238.48,0.469,9373.85,2021-02-01,161.12,STOP_LOSS,-9712.785759999984,-7.241106475613926,-1.0361576745632195,3
BEN,2021-01-26,21.71075916481018,6172,134000.0,3,20.16,7.13,22.95,24.19,25.43,0.479,9571.29,2021-02-02,20.16,STOP_LOSS,-9830.907519999993,-7.329168980273453,-1.0271250871184203,7
IAC,2021-01-26,115.55549057006836,1159,134000.0,3,107.48,6.99,122.02,128.48,134.94,0.468,9359.49,2021-02-02,127.19620437240602,PROFIT_TARGET_1,13138.980466750945,9.795413889655826,1.4038131836395213,7
IRDM,2021-01-14,44.37105902481079,3019,134000.0,4,41.27,7.0,47.59,50.8,54.02,0.468,9362.1,2021-02-03,48.57798996162415,PROFIT_TARGET_1,12376.294742449158,9.226814038535462,1.321957514803863,20
GOOGL,2021-01-20,93.27955714416504,1436,134000.0,4,88.44,5.18,98.11,102.95,107.79,0.347,6949.6,2021-02-03,102.04909336090088,PROFIT_TARGET_1,12261.955568187404,9.141571539048567,1.7644106720397483,14
SBH,2021-01-26,15.857925381660461,8450,134000.0,4,14.75,7.0,17.14,18.43,19.72,0.468,9361.97,2021-02-05,14.75,STOP_LOSS,-9621.137499999997,-7.172780577631322,-1.0276830666517682,10
TGTX,2021-02-05,54.32714923667908,2466,134000.0,4,50.52,7.0,59.43,64.54,69.64,0.469,9388.43,2021-02-10,50.52,STOP_LOSS,-9676.262319999994,-7.21387740617591,-1.0306581933090266,5
SONO,2021-02-03,29.774880228996274,4500,134000.0,3,27.39,8.0,32.53,35.28,38.04,0.537,10731.96,2021-02-11,36.42177862739563,PROFIT_TARGET_1,29600.105819457065,22.067563644905146,2.758126472448089,8
ALKS,2021-02-08,23.051520915985105,5813,134000.0,3,21.21,8.0,24.99,26.93,28.87,0.535,10704.76,2021-02-11,21.21,STOP_LOSS,-10963.563729999994,-8.173590387224712,-1.0241764055575593,3
PYPL,2021-02-04,269.12634773254393,497,134000.0,4,250.29,7.0,289.75,310.38,331.0,0.468,9361.66,2021-02-12,296.6348725280762,PROFIT_TARGET_1,13146.104114807415,9.800724734077427,1.404248535196999,8
EL,2021-02-05,253.25055491638182,529,134000.0,4,237.31,6.29,269.19,285.13,301.07,0.422,8432.55,2021-02-12,269.17091972351074,PROFIT_TARGET_1,8115.025117203448,6.049938954480928,0.9623449253359692,7
TECH,2021-02-02,92.16861987304686,1453,134000.0,4,85.72,7.0,99.69,107.21,114.73,0.468,9369.84,2021-02-16,100.52682173538209,PROFIT_TARGET_1,11785.406509528664,8.786293191531353,1.2578016944398394,14
AXON,2021-02-11,203.61174950408935,658,134000.0,5,193.43,5.0,220.97,238.33,255.69,0.335,6699.59,2021-02-16,193.43,STOP_LOSS,-6984.336939999994,-5.206984761507145,-1.0425019615267572,5
VCYT,2021-02-03,73.8268959159851,1815,134000.0,3,67.92,8.0,84.16,94.49,104.83,0.536,10721.02,2021-02-22,67.92,STOP_LOSS,-10982.474799999996,-8.187689027390517,-1.0243874937182085,19
ALGN,2021-02-04,615.4675531311035,217,134000.0,5,584.69,5.0,670.71,725.94,781.18,0.334,6678.73,2021-02-22,584.69,STOP_LOSS,-7383.147729999982,-5.504307431374582,-1.1054719689097197,18
CLSK,2021-02-18,38.119048473358156,3515,134000.0,5,36.21,5.0,46.43,54.74,63.05,0.336,6710.31,2021-02-22,36.21,STOP_LOSS,-6983.12814999999,-5.206083580598498,-1.040657280189145,4
BLMN,2021-02-18,20.382702890396118,6574,134000.0,4,18.96,7.0,21.91,23.43,24.96,0.468,9352.85,2021-02-22,21.922180856704713,PROFIT_TARGET_1,9838.300535024784,7.334680644001359,1.0519041571039531,4
ARWR,2021-02-05,90.51523622131347,1480,134000.0,4,84.18,7.0,99.5,108.48,117.47,0.469,9376.15,2021-02-23,84.18,STOP_LOSS,-9672.186399999991,-7.210838713525275,-1.0315733861816663,18
LYV,2021-02-12,84.21208316802978,1591,134000.0,3,77.48,8.0,90.3,96.4,102.49,0.536,10710.74,2021-02-23,90.28483683013917,PROFIT_TARGET_1,9365.53222135466,6.982220929335337,0.8744053579519496,11
AEO,2021-01-21,20.835251057624816,6431,134000.0,4,19.38,7.0,22.4,23.96,25.52,0.468,9358.72,2021-02-24,23.23247852039337,PROFIT_TARGET_1,15124.661295285128,11.275784883239991,1.6161037000754315,34
CB,2021-02-04,151.26562797546387,885,134000.0,3,142.47,5.82,158.3,165.34,172.38,0.389,7784.13,2021-02-24,158.47842988586427,PROFIT_TARGET_1,5979.1570385408995,4.4575998915568755,0.7681213515300483,20
XYZ,2021-02-08,260.0999862213135,515,134000.0,4,241.89,7.0,283.32,306.54,329.76,0.469,9378.14,2021-02-24,241.89,STOP_LOSS,-9685.223350000015,-7.220558061341655,-1.0327442702854694,16
MHK,2021-02-12,169.36463877868653,791,134000.0,4,158.08,6.66,180.65,191.93,203.21,0.446,8926.15,2021-02-24,182.8885057296753,PROFIT_TARGET_1,10386.143224141008,7.743110042301733,1.1635636941970349,12
PANW,2021-02-02,64.59227755737304,2074,134000.0,4,60.31,6.63,68.87,73.15,77.44,0.444,8881.44,2021-02-25,60.31,STOP_LOSS,-9176.14293999999,-6.841026838832802,-1.0331814621011377,23
BOOT,2021-02-24,65.55275664138793,2044,134000.0,4,60.96,7.0,71.8,78.04,84.28,0.469,9387.59,2021-02-25,60.96,STOP_LOSS,-9656.362239999988,-7.199041436175755,-1.0286300886617856,1
MOS,2021-02-24,28.697128334999082,4669,134000.0,4,26.69,7.0,31.86,35.01,38.17,0.469,9371.28,2021-02-26,26.69,STOP_LOSS,-9643.005609999993,-7.189083759524053,-1.0289953293693426,2
MAR,2021-02-24,151.67603510284422,883,134000.0,4,142.15,6.28,161.2,170.73,180.26,0.421,8411.49,2021-03-03,142.15,STOP_LOSS,-8741.068449999992,-6.516668741706049,-1.0391820585335916,7
ETSY,2021-03-01,244.7022918319702,547,134000.0,4,227.57,7.0,274.87,305.04,335.22,0.469,9371.36,2021-03-03,227.57,STOP_LOSS,-9777.690790000008,-7.289494676964832,-1.043358381326815,2
PTC,2021-01-28,138.3991668319702,968,134000.0,5,131.48,5.0,148.61,158.82,169.03,0.335,6697.75,2021-03-04,131.48,STOP_LOSS,-6988.632640000011,-5.210187305232089,-1.0434293598505484,35
IVZ,2021-03-01,20.074246813774106,6675,134000.0,5,19.07,5.0,21.46,22.85,24.24,0.335,6703.35,2021-03-04,19.07,STOP_LOSS,-6969.042249999999,-5.195582216291171,-1.0396361323612693,3
PRKS,2021-02-25,45.95296530532837,2916,134000.0,5,43.66,5.0,50.73,55.5,60.28,0.334,6686.29,2021-03-08,52.173900762557984,PROFIT_TARGET_1,17852.95552899546,13.309791349691697,2.670085203044484,11
