symbol,entry_date,entry_price,shares,position_value,conviction_level,stop_price,stop_percent,target_1_price,target_2_price,target_3_price,position_risk_pct,dollar_risk,exit_date,exit_price,exit_reason,pnl_dollars,pnl_percent,r_multiple,holding_days
OMCL,2021-03-05,124.43218774795531,1607,200000.0,5,118.21,5.0,132.77,141.11,149.45,0.5,9999.06,2021-03-11,133.01346183013916,PROFIT_TARGET_1,13338.880527872621,6.662777486449861,1.3340140222687462,6
ADNT,2021-02-05,36.94846530532837,5412,200000.0,4,34.36,7.0,40.44,43.92,47.41,0.7,14008.77,2021-03-12,47.446266220092774,PROFIT_TARGET_1,56322.41359035895,28.133073721458018,4.020509764512096,35
ACHC,2021-03-01,56.0680209159851,3567,200000.0,4,52.14,7.0,60.54,65.01,69.48,0.701,14011.25,2021-03-15,60.93951622009278,PROFIT_TARGET_1,16953.88310271385,8.468473078278647,1.210019260797312,14
DXC,2021-03-05,27.303645915985104,7325,200000.0,5,25.94,5.0,29.29,31.27,33.25,0.499,9988.71,2021-03-15,29.415285305023193,PROFIT_TARGET_1,15051.497894435597,7.518230716501298,1.5068515771969666,10
ABBV,2021-02-05,89.84053685760497,2226,200000.0,4,85.43,4.91,94.25,98.66,103.07,0.491,9817.86,2021-03-19,85.43,STOP_LOSS,-10222.987179999967,-5.106387202797187,-1.0412648315862487,42
ADNT,2021-03-15,47.22360076332092,4235,200000.0,4,43.92,7.0,52.27,57.32,62.37,0.7,13990.75,2021-03-19,43.92,STOP_LOSS,-14384.801199999987,-7.185215384615379,-1.0281651797757851,4
ACIW,2021-03-12,40.710343626022336,4912,200000.0,4,37.86,7.0,43.77,46.83,49.89,0.7,14000.89,2021-03-23,37.86,STOP_LOSS,-14417.648320000008,-7.2016225374625416,-1.0297667142414264,11
ACHC,2021-03-16,59.459715305328366,3363,200000.0,4,55.3,7.0,64.35,69.25,74.14,0.699,13989.12,2021-03-23,55.3,STOP_LOSS,-14412.073900000018,-7.19883811188812,-1.0302342999719465,7
ADNT,2021-03-22,40.91044438934326,4888,200000.0,4,38.05,7.0,46.07,51.23,56.39,0.699,13981.85,2021-03-24,38.05,STOP_LOSS,-14397.588400000008,-7.191602597402601,-1.0297339880069833,2
AGO,2021-02-23,40.10049600791931,4987,200000.0,5,38.55,3.86,42.16,44.23,46.29,0.387,7732.32,2021-03-29,38.55,STOP_LOSS,-8143.398850000027,-4.0676317932068065,-1.053163224953316,34
ACGL,2021-03-11,35.191323440551756,5683,200000.0,4,33.36,5.21,37.02,38.86,40.69,0.52,10407.41,2021-03-30,37.218567838668825,PROFIT_TARGET_1,11101.607906127785,5.545258694369523,1.0667021592553403,19
GOOG,2021-03-04,101.67101121139525,1967,200000.0,5,97.89,3.72,106.71,111.76,116.8,0.372,7437.25,2021-04-05,110.3161750984192,PROFIT_TARGET_1,16574.924502171954,8.279183068017959,2.2286364735761457,32
GOOGL,2021-03-04,100.91330069732665,1981,200000.0,5,97.0,3.88,106.14,111.36,116.59,0.388,7752.25,2021-04-05,109.9835015525818,PROFIT_TARGET_1,17459.43925908886,8.720998630913517,2.2521773973750547,32
AEO,2021-03-24,23.284723091125485,8589,200000.0,4,21.65,7.0,25.6,27.91,30.22,0.702,14040.64,2021-04-05,26.118880590438845,PROFIT_TARGET_1,23910.73032588794,11.943421741202767,1.7029662512132349,12
MARA,2021-03-30,44.16206938934326,4528,200000.0,5,41.95,5.0,54.14,64.12,74.11,0.501,10016.25,2021-04-05,56.53172137260437,PROFIT_TARGET_1,55519.658740777464,27.73209727311562,5.5429584585247405,6
ACHC,2021-03-24,55.04751045799255,3633,200000.0,4,51.19,7.0,59.01,62.97,66.93,0.701,14014.34,2021-04-09,59.680144084930426,PROFIT_TARGET_1,16401.145497091697,8.192380368177671,1.1703120354329948,16
GRMN,2021-03-31,118.48492544174194,1687,200000.0,5,115.35,2.64,122.66,126.84,131.01,0.264,5288.62,2021-04-09,123.5733752746582,PROFIT_TARGET_1,8059.815804260026,4.025882020109903,1.5239924578889983,9
HCA,2021-03-05,176.01898052215574,1136,200000.0,5,169.27,3.83,185.01,194.01,203.0,0.383,7666.84,2021-04-15,185.66880738830568,PROFIT_TARGET_1,10508.845427922148,5.249173540420653,1.3706876445044716,41
CCL,2021-04-07,28.880997078895568,6924,200000.0,5,27.44,5.0,32.17,35.46,38.74,0.499,9977.46,2021-04-15,27.44,STOP_LOSS,-10395.434559999994,-5.192524755244753,-1.0418914861715496,8
AFL,2021-03-25,45.62810737037658,4383,200000.0,4,43.58,4.5,47.68,49.73,51.78,0.449,8976.85,2021-04-19,47.739519330978396,PROFIT_TARGET_1,8833.070914450625,4.412123333891421,0.9839828429614867,25
LRCX,2021-04-06,61.88935816955566,3231,200000.0,5,58.79,5.0,66.97,72.05,77.13,0.501,10014.03,2021-04-20,58.79,STOP_LOSS,-10439.460489999998,-5.214515729270728,-1.0424838355444315,14
DHI,2021-04-16,91.70354370117187,2180,200000.0,5,88.52,3.47,95.95,100.2,104.44,0.347,6940.13,2021-04-20,88.52,STOP_LOSS,-7419.373599999992,-3.705980819180815,-1.069054709086702,4
EQR,2021-04-06,59.74271653747558,3347,200000.0,5,58.02,2.88,62.04,64.34,66.63,0.288,5765.93,2021-04-21,62.40875956344605,PROFIT_TARGET_1,8473.23614059505,4.232385684612913,1.469534460663715,15
AEO,2021-04-12,29.022808748245236,6891,200000.0,4,26.99,7.0,31.41,33.79,36.18,0.7,14008.09,2021-04-21,31.720160656929018,PROFIT_TARGET_1,18165.043459810986,9.07344828162387,1.2967542209144813,9
ADNT,2021-04-06,43.14155893135071,4635,200000.0,4,40.12,7.0,48.09,53.03,57.98,0.7,14004.93,2021-04-23,48.575698474884035,PROFIT_TARGET_1,24723.21406865641,12.349257776551653,1.765322765157759,17
AGO,2021-04-12,41.04141880989074,4873,200000.0,4,38.87,5.28,43.21,45.38,47.54,0.529,10581.32,2021-04-23,44.23970608711243,PROFIT_TARGET_1,15164.507674736378,7.574679158209979,1.4331389790653217,11
ADP,2021-03-16,169.27693320465087,1181,200000.0,4,161.51,4.59,177.05,184.82,192.59,0.459,9172.75,2021-04-28,167.61674174499512,TRAILING_STOP,-2442.5833711615996,-1.2200716139668328,-0.2662869775361134,43
CBRE,2021-04-21,81.34065305328369,2458,200000.0,5,78.66,3.29,84.91,88.48,92.05,0.329,6589.05,2021-04-29,85.10742652511597,PROFIT_TARGET_1,8784.86034433631,4.388042130038117,1.3332524016845861,8
CFG,2021-04-21,35.74512803649902,5595,200000.0,5,34.19,4.34,37.81,39.88,41.95,0.435,8700.94,2021-04-29,38.45916579627991,PROFIT_TARGET_1,14763.85359755592,7.3745522465314295,1.696811066706111,8
BEN,2021-04-22,22.74764858150482,8792,200000.0,5,21.87,3.84,23.91,25.08,26.24,0.386,7716.29,2021-04-29,24.254700841903688,PROFIT_TARGET_1,12834.082472215203,6.410630605502099,1.6632460131323012,7
ADI,2021-03-22,141.8131349258423,1410,200000.0,4,132.46,6.6,151.17,160.52,169.88,0.659,13187.92,2021-05-03,138.7554319381714,TRAILING_STOP,-4750.486126211152,-2.372870192912663,-0.36021495715782703,42
COR,2021-04-16,109.9276093711853,1819,200000.0,5,107.23,2.46,113.53,117.13,120.73,0.245,4906.95,2021-05-03,113.57956486511232,PROFIT_TARGET_1,6194.627261149668,3.09421941116367,1.2624186990813757,17
AOS,2021-04-26,62.07432227897644,3221,200000.0,5,60.4,2.7,64.31,66.54,68.78,0.27,5392.99,2021-05-03,64.44685591125489,PROFIT_TARGET_1,7175.7395672618295,3.5842854981327816,1.330567426514245,7
CAT,2021-04-30,209.08338654327392,956,200000.0,5,202.48,3.16,217.89,226.7,235.51,0.316,6312.84,2021-05-05,217.82052439117433,PROFIT_TARGET_1,7828.1848966447,3.9101822660562933,1.2400421922447018,5
CDW,2021-05-04,165.72979614257812,1206,200000.0,5,161.44,2.59,171.45,177.17,182.89,0.259,5173.49,2021-05-05,161.44,STOP_LOSS,-5698.056640000024,-2.84618213786215,-1.1013942370571235,1
DE,2021-04-20,347.90662394714354,574,200000.0,5,338.15,2.8,360.91,373.92,386.92,0.28,5600.3,2021-05-06,365.9943709869385,PROFIT_TARGET_1,9670.688177556207,4.830513575202901,1.7268154335297574,16
CAKE,2021-04-22,52.96968602371216,3775,200000.0,5,50.32,5.0,56.66,60.36,64.05,0.5,10002.56,2021-05-07,57.1457788143158,PROFIT_TARGET_1,15309.589709018095,7.6471477068022455,1.530566420484161,15
LUMN,2021-05-06,11.860819222927093,16862,200000.0,5,11.41,3.81,12.46,13.07,13.67,0.38,7601.71,2021-05-10,12.60772191619873,PROFIT_TARGET_1,12178.815543992067,6.083324447548485,1.6021144659419644,4
DRH,2021-04-26,9.157001978874206,21841,200000.0,5,8.7,5.0,9.82,10.48,11.14,0.499,9981.38,2021-05-11,8.7,STOP_LOSS,-10373.316700000025,-5.181476873126885,-1.0392667617851001,15
DRI,2021-05-04,123.02931075668334,1625,200000.0,5,119.18,3.13,128.16,133.3,138.43,0.313,6255.13,2021-05-11,119.18,STOP_LOSS,-6726.1675000000105,-3.3597240259740313,-1.075304193825709,7
TGNA,2021-05-07,17.611326973915098,11356,200000.0,5,17.03,3.33,18.39,19.17,19.96,0.33,6601.55,2021-05-11,17.03,STOP_LOSS,-7000.712679999968,-3.4968594805194644,-1.0604651358672768,4
HIG,2021-04-30,59.65147297096252,3352,200000.0,5,57.42,3.73,62.62,65.59,68.56,0.374,7479.9,2021-05-12,57.42,STOP_LOSS,-7920.631840000016,-3.9563595604395685,-1.0589225249817231,12
AMAT,2021-05-04,123.40986440277099,1620,200000.0,5,117.28,4.97,131.58,139.76,147.93,0.497,9930.38,2021-05-12,117.28,STOP_LOSS,-10396.393599999981,-5.193003796203787,-1.0469280381926895,8
DELL,2021-05-11,45.275063810348506,4417,200000.0,5,43.99,2.85,46.99,48.71,50.43,0.284,5676.13,2021-05-12,43.99,STOP_LOSS,-6090.4738299999735,-3.0421947202797073,-1.072998188838583,1
AEO,2021-05-06,31.646930517196655,6319,200000.0,4,29.43,7.0,34.09,36.54,38.98,0.7,14008.78,2021-05-20,29.43,STOP_LOSS,-14417.798170000024,-7.201697387612399,-1.0291969833812653,14
FTNT,2021-04-30,40.86642367172241,4893,200000.0,5,39.31,3.81,42.94,45.02,47.09,0.381,7615.58,2021-05-26,43.12042729187012,PROFIT_TARGET_1,10577.262488381384,5.283347896294398,1.3888976366523194,26
AIG,2021-05-12,45.003008600234985,4444,200000.0,4,42.78,4.93,47.22,49.44,51.66,0.494,9879.05,2021-05-27,47.31903342056275,PROFIT_TARGET_1,9875.49873645985,4.932816551678246,0.9996405036004952,15
ADNT,2021-04-29,47.23360408401489,4234,200000.0,5,44.87,5.0,50.89,54.55,58.21,0.5,10007.5,2021-06-01,52.47375,PROFIT_TARGET_1,21751.683642500022,10.864976844405605,2.173538277547882,33
BOX,2021-05-10,22.451220534324644,8908,200000.0,5,21.54,4.06,23.67,24.88,26.09,0.406,8117.15,2021-06-01,23.958014313697817,PROFIT_TARGET_1,13004.573514913733,6.495790966490376,1.602110282300317,22
APA,2021-05-13,17.759031480789183,11261,200000.0,4,16.52,7.0,19.57,21.38,23.19,0.698,13952.73,2021-06-01,20.05461344432831,PROFIT_TARGET_1,25409.16699458455,12.691891605686589,1.8210888199917954,19
AMP,2021-05-12,233.89050741577148,855,200000.0,4,221.66,5.23,246.12,258.35,270.58,0.523,10457.08,2021-06-04,247.2286035232544,PROFIT_TARGET_1,10969.075556370139,5.479058719465604,1.0489612327581561,23
SBH,2021-06-02,21.850920152664184,9152,200000.0,5,20.76,5.0,23.51,25.16,26.82,0.499,9984.1,2021-06-04,20.76,STOP_LOSS,-10394.475519999978,-5.192045714285704,-1.0411027766113863,2
GE,2021-05-27,69.90044942092895,2861,200000.0,5,67.44,3.52,73.18,76.47,79.75,0.352,7039.35,2021-06-09,67.44,STOP_LOSS,-7447.105840000004,-3.7198330869130887,-1.0579258440623365,13
AOS,2021-05-12,62.859321516036985,3181,200000.0,4,59.52,5.32,66.2,69.54,72.88,0.531,10622.38,2021-06-10,62.15467905616761,TRAILING_STOP,-2683.6799564085086,-1.3404994787255287,-0.25264390053576186,29
FRT,2021-06-02,97.62497522735595,2048,200000.0,5,95.21,2.47,100.85,104.07,107.29,0.247,4945.87,2021-06-11,101.28001550674439,PROFIT_TARGET_1,7014.0502860546985,3.5035216214059433,1.4181633014046842,9
KKR,2021-06-07,52.01734394073486,3844,200000.0,5,50.65,2.62,53.84,55.66,57.48,0.263,5256.07,2021-06-11,54.240570158004765,PROFIT_TARGET_1,8092.250935682969,4.042083384457027,1.5396010268359293,4
ZD,2021-05-21,109.52430112838745,1826,200000.0,5,104.98,4.15,115.59,121.65,127.71,0.415,8297.89,2021-06-16,115.88116312408448,PROFIT_TARGET_1,11187.404860713694,5.588114316040806,1.3482222174539331,26
OI,2021-06-02,19.319654465675352,10352,200000.0,5,18.62,3.62,20.25,21.19,22.12,0.362,7242.82,2021-06-16,18.62,STOP_LOSS,-7638.5142399999895,-3.815441678321673,-1.0546321799887115,14
EQT,2021-06-14,20.992415019035338,9527,200000.0,5,19.94,5.0,22.42,23.84,25.26,0.501,10026.36,2021-06-16,19.94,STOP_LOSS,-10421.588380000001,-5.205588601398602,-1.0394191488205735,2
BAC,2021-05-13,37.073317892074584,5394,200000.0,4,35.47,4.33,38.68,40.28,41.89,0.432,8648.3,2021-06-17,35.47,STOP_LOSS,-9066.145180000021,-4.528544045954057,-1.0483156954679622,35
EQR,2021-06-10,67.41918316268921,2966,200000.0,5,66.0,2.1,69.31,71.2,73.1,0.21,4209.3,2021-06-17,66.0,STOP_LOSS,-4639.755999999994,-2.3175604395604363,-1.102263801489983,7
GD,2021-06-11,172.9636358642578,1156,200000.0,5,169.89,1.78,177.07,181.17,185.28,0.178,3553.12,2021-06-17,169.89,STOP_LOSS,-4003.5528399999894,-1.9997766433566382,-1.12677010433585,6
AMP,2021-06-14,237.41506544494626,842,200000.0,5,231.08,2.67,245.86,254.31,262.75,0.267,5334.13,2021-06-17,231.08,STOP_LOSS,-5825.209359999979,-2.9096949850149745,-1.092064630229167,3
EQT,2021-06-17,19.202440813064573,10415,200000.0,5,18.24,5.0,20.73,22.27,23.8,0.501,10023.82,2021-06-18,18.24,STOP_LOSS,-10420.369600000035,-5.204979820179837,-1.0395606155815926,1
BOOT,2021-06-17,75.70783316802978,2641,200000.0,5,71.92,5.0,81.85,88.0,94.15,0.5,10003.67,2021-06-23,83.43826335525513,PROFIT_TARGET_1,19940.09306770758,9.960086447406384,1.9932782925342523,6
KLIC,2021-06-07,51.63138598251342,3873,200000.0,5,49.45,4.22,54.54,57.45,60.36,0.422,8448.51,2021-06-24,54.93373155212403,PROFIT_TARGET_1,12345.583959074982,6.166625354183307,1.4612738829375025,17
SEM,2021-06-18,20.242566710472104,9880,200000.0,5,19.54,3.46,21.18,22.11,23.05,0.347,6941.36,2021-06-25,21.347172102928162,PROFIT_TARGET_1,10499.150316553336,5.244330827449219,1.5125496557818856,7
FTNT,2021-06-17,47.41969790840149,4217,200000.0,5,45.98,3.03,49.33,51.25,53.16,0.304,6071.21,2021-06-28,49.3832969455719,PROFIT_TARGET_1,7841.1138562572305,3.9166402878407744,1.2915249051481905,11
JBL,2021-06-18,54.81270912551879,3648,200000.0,5,53.16,3.01,57.01,59.21,61.41,0.301,6029.08,2021-06-28,57.296109495162966,PROFIT_TARGET_1,8607.191230916156,4.299296319138939,1.4276120245992376,10
AMAT,2021-06-21,127.78426578140258,1565,200000.0,4,120.74,5.51,134.83,141.87,148.91,0.551,11024.28,2021-06-28,135.27470552062988,PROFIT_TARGET_1,11293.209225645987,5.64096364917382,1.0243946431513526,7
AOS,2021-06-25,63.57518296051025,3145,200000.0,4,61.26,3.63,65.89,68.2,70.51,0.364,7281.25,2021-06-30,66.06973181152344,PROFIT_TARGET_1,7381.517240693996,3.6870715487982,1.0137705509675201,5
DELL,2021-06-29,47.302299150466915,4228,200000.0,5,46.18,2.38,48.8,50.3,51.8,0.237,4745.08,2021-06-30,46.18,STOP_LOSS,-5146.209039999987,-2.5705339860139795,-1.0845355955023706,1
APA,2021-06-21,19.291184503555296,10367,200000.0,4,17.94,7.0,20.95,22.61,24.28,0.7,14007.73,2021-07-06,17.94,STOP_LOSS,-14402.00397999998,-7.193808181818172,-1.028146904510951,15
AMAT,2021-06-29,136.30320970916748,1467,200000.0,4,129.52,4.98,143.09,149.88,156.67,0.498,9950.97,2021-07-07,129.52,STOP_LOSS,-10384.165839999972,-5.18689602397601,-1.0435331686971856,8
BOX,2021-06-28,26.012999999999998,7688,200000.0,5,25.27,2.86,27.0,27.99,28.98,0.286,5712.18,2021-07-08,25.27,STOP_LOSS,-6118.51575999998,-3.0562016783216683,-1.0711342211665436,10
APO,2021-07-07,57.466833223342896,3480,200000.0,4,54.82,4.61,60.12,62.76,65.41,0.461,9210.98,2021-07-13,54.82,STOP_LOSS,-9617.17359999998,-4.803783016983007,-1.0440988906333846,6
ADBE,2021-07-01,585.0223454589843,341,200000.0,4,563.38,3.7,606.66,628.3,649.94,0.369,7380.04,2021-07-14,608.5256020812989,PROFIT_TARGET_1,7099.723079413205,3.5463152244821203,0.9620169091712817,13
BOOT,2021-06-24,84.75235408401488,2359,200000.0,4,78.82,7.0,91.1,97.45,103.79,0.7,13994.42,2021-07-15,78.82,STOP_LOSS,-14449.556380000024,-7.217560629370641,-1.0325224617382442,21
ALKS,2021-07-01,24.912449618339537,8028,200000.0,4,23.76,4.63,26.07,27.22,28.37,0.463,9251.87,2021-07-15,23.76,STOP_LOSS,-9645.465280000004,-4.817914725274727,-1.0425427436701724,14
BIIB,2021-07-08,369.2345127868652,541,200000.0,4,346.26,6.22,392.21,415.19,438.17,0.621,12429.21,2021-07-15,346.26,STOP_LOSS,-13060.666659999988,-6.523809520479515,-1.0508041275576807,7
BTU,2021-07-09,10.570462414741515,18920,200000.0,4,9.83,7.0,12.38,14.18,15.99,0.7,14009.55,2021-07-16,9.83,STOP_LOSS,-14402.383600000001,-7.193997802197803,-1.0280404969682932,7
APO,2021-07-14,54.48862214469909,3670,200000.0,4,51.44,5.6,57.54,60.6,63.65,0.559,11188.44,2021-07-19,51.44,STOP_LOSS,-11603.984800000006,-5.796196203796207,-1.0371402454199947,5
BX,2021-07-16,87.01223437499999,2298,200000.0,4,83.63,3.89,90.4,93.78,97.16,0.389,7772.37,2021-07-22,93.67005286026001,PROFIT_TARGET_1,14838.527691404626,7.411851993708604,1.9091369712593047,6
CRL,2021-07-19,378.48913778686523,528,200000.0,4,366.67,3.12,390.31,402.13,413.96,0.312,6240.5,2021-07-22,393.053375,PROFIT_TARGET_1,7124.649818000005,3.5587661428571455,1.1416784541871614,3
DPZ,2021-07-20,445.8970924987793,448,200000.0,4,431.93,3.13,459.86,473.82,487.79,0.313,6257.26,2021-07-22,505.3331750335694,PROFIT_TARGET_1,25962.87315262406,12.968468108203826,4.149241645217211,2
ADBE,2021-07-15,606.4730679016113,329,200000.0,4,588.9,2.9,624.05,641.62,659.2,0.289,5781.54,2021-07-23,625.5570601196289,PROFIT_TARGET_1,5402.464506578544,2.698533719569703,0.9344335806117958,8
UPS,2021-07-16,170.90969192504883,1170,200000.0,5,166.94,2.32,176.2,181.5,186.8,0.232,4644.54,2021-07-27,166.94,STOP_LOSS,-5075.519800000009,-2.53522467532468,-1.092792889981696,11
ALKS,2021-07-16,23.72185408401489,8431,200000.0,4,22.61,4.69,24.83,25.94,27.06,0.469,9374.04,2021-07-28,25.75711545753479,PROFIT_TARGET_1,16741.08218205333,8.362178912114551,1.7858979691781374,12
CDW,2021-06-29,166.15342398834227,1203,200000.0,4,160.59,3.35,171.71,177.27,182.84,0.335,6692.8,2021-07-29,172.36967414855957,PROFIT_TARGET_1,6953.357282716461,3.473205435922308,1.0389311291858092,30
ALKS,2021-07-29,25.572779465675353,7820,200000.0,4,24.23,5.27,26.92,28.27,29.61,0.525,10500.54,2021-08-02,26.92653053379059,PROFIT_TARGET_1,10154.903305468179,5.072379273460629,0.9670843340614119,4
AEO,2021-05-28,30.990900074958798,6453,200000.0,4,28.82,7.0,34.35,37.71,41.07,0.7,14008.82,2021-08-04,28.82,STOP_LOSS,-14410.515459999995,-7.198059670329668,-1.0286746013134789,68
BX,2021-07-23,94.75990357589721,2110,200000.0,4,90.07,4.94,99.45,104.13,108.82,0.495,9895.7,2021-08-04,99.89986181259155,PROFIT_TARGET_1,10377.919716143602,5.183776081989811,1.0487305940315186,12
PBH,2021-06-18,52.025999999999996,3844,200000.0,5,50.73,2.5,53.76,55.49,57.23,0.249,4981.82,2021-08-05,56.441766220092774,PROFIT_TARGET_1,16545.187200686603,8.26432927107223,3.3211103404469147,48
AGO,2021-05-13,42.96842629623413,4654,200000.0,4,40.11,6.66,45.83,48.69,51.55,0.665,13303.12,2021-08-10,45.82369534301758,PROFIT_TARGET_1,12850.214648277411,6.418688635503203,0.9659552442460777,89
BTU,2021-07-23,10.493658017635346,19059,200000.0,4,9.76,7.0,13.03,15.57,18.11,0.699,13982.79,2021-08-12,13.139929243564607,PROFIT_TARGET_1,49983.47754164477,24.96677199882356,3.574643123849879,20
AEO,2021-08-11,31.220299003601074,6406,200000.0,4,29.03,7.0,33.45,35.68,37.92,0.702,14031.06,2021-08-16,29.03,STOP_LOSS,-14419.786179999996,-7.202690399600398,-1.0277050265554963,5
DXC,2021-08-06,41.11054515266418,4864,200000.0,4,38.23,7.0,44.49,47.88,51.26,0.701,14010.97,2021-08-17,38.23,STOP_LOSS,-14435.230720000021,-7.210404955044966,-1.0302804908089565,11
APO,2021-07-23,53.97106765937805,3705,200000.0,4,50.85,5.78,57.09,60.21,63.33,0.578,11563.56,2021-08-18,52.17838460350037,TRAILING_STOP,-7072.405958987074,-3.5326703091843528,-0.6116117011003094,26
CALX,2021-07-28,46.51324667930603,4299,200000.0,4,43.26,7.0,50.94,55.37,59.8,0.699,13985.71,2021-08-18,43.26,STOP_LOSS,-14411.234740000014,-7.198418951048959,-1.0304258662955892,21
ALKS,2021-08-03,27.873930610656735,7175,200000.0,4,26.4,5.29,29.35,30.83,32.3,0.529,10575.45,2021-08-18,29.545219466209414,PROFIT_TARGET_1,11574.962720382493,5.781699660530716,1.0945123268958734,15
BTU,2021-08-13,12.903452629566193,15499,200000.0,4,12.0,7.0,15.19,17.48,19.77,0.7,14002.61,2021-08-19,12.0,STOP_LOSS,-14397.988000000012,-7.191802197802204,-1.0282358524054944,6
ADBE,2021-07-26,621.1103877868652,322,200000.0,4,600.94,3.25,641.28,661.45,681.62,0.325,6494.86,2021-08-20,647.0163568420411,PROFIT_TARGET_1,7930.92763623409,3.9615023158012437,1.2211074130392026,25
CRL,2021-07-30,407.1234734344482,491,200000.0,4,393.82,3.27,420.43,433.74,447.04,0.327,6532.01,2021-08-20,424.53762500000005,PROFIT_TARGET_1,8039.525901125016,4.015747203359149,1.230789832447815,21
DPZ,2021-08-05,502.70322184753417,397,200000.0,4,472.7,5.97,532.71,562.71,592.71,0.596,11911.28,2021-08-24,472.7,STOP_LOSS,-12725.761900000012,-6.356524425574432,-1.0683791238124014,19
BX,2021-08-05,99.1004440383911,2018,200000.0,4,94.44,4.7,103.76,108.42,113.08,0.47,9404.78,2021-08-26,104.28945821380616,PROFIT_TARGET_1,10045.670548785361,5.017817456935745,1.0681456394684796,21
EXR,2021-08-19,147.89948957061767,1352,200000.0,4,143.92,2.69,151.88,155.86,159.85,0.269,5380.27,2021-08-26,151.9372380065918,PROFIT_TARGET_1,5013.726639127184,2.504358960602989,0.9318727002183127,7
NAVI,2021-08-18,17.976001636505124,11125,200000.0,5,17.41,3.12,18.72,19.47,20.22,0.315,6296.77,2021-08-27,18.85675495529175,PROFIT_TARGET_1,9371.61747874308,4.68112761175978,1.4883218139799532,9
BTU,2021-08-20,12.144992152690886,16467,200000.0,4,11.29,7.0,14.4,16.65,18.9,0.704,14079.16,2021-08-27,14.962253137588501,PROFIT_TARGET_1,45937.03899425318,22.945573923203387,3.262769424346933,7
CRL,2021-08-23,426.022902557373,469,200000.0,4,407.76,4.29,444.29,462.56,480.82,0.428,8565.3,2021-08-30,444.45765267944336,PROFIT_TARGET_1,8042.188467552274,4.017077156619518,0.9389265113310336,7
EFX,2021-08-17,253.12836250305173,790,200000.0,4,245.27,3.1,260.98,268.84,276.69,0.31,6208.11,2021-08-31,262.85825122070315,PROFIT_TARGET_1,7250.360445891129,3.621558664281283,1.167885987307284,14
BTU,2021-08-30,15.1308364405632,13218,200000.0,4,14.07,7.0,17.59,20.05,22.51,0.701,14022.14,2021-09-07,17.964297125816348,PROFIT_TARGET_1,37014.62732963145,18.48882483997575,2.6397281513493294,8
EW,2021-08-19,118.0089719467163,1694,200000.0,4,113.92,3.47,122.1,126.19,130.29,0.346,6926.72,2021-09-08,122.688625,PROFIT_TARGET_1,7426.696219250007,3.7096384711538497,1.072181039711594,20
CC,2021-08-27,29.66544099998474,6741,200000.0,4,27.86,6.1,31.48,33.29,35.1,0.609,12170.48,2021-09-08,27.86,STOP_LOSS,-12583.544259999995,-6.285486643356641,-1.03394003806089,12
BX,2021-08-27,106.39808212280273,1879,200000.0,4,102.33,3.82,110.46,114.53,118.6,0.382,7643.93,2021-09-09,110.73268426895142,PROFIT_TARGET_1,7658.647027618339,3.8254980157933764,1.0019258059637697,13
LLY,2021-09-01,246.87821445465087,810,200000.0,5,239.39,3.03,256.87,266.85,276.84,0.303,6065.45,2021-09-09,239.39,STOP_LOSS,-6488.005900000018,-3.240762187812197,-1.0696653889480454,8
CRL,2021-09-08,445.72274999999996,448,200000.0,5,434.77,2.46,460.32,474.93,489.53,0.245,4906.83,2021-09-13,434.77,STOP_LOSS,-5617.8169599999965,-2.806102377622376,-1.144896943689942,5
MRNA,2021-09-09,456.1479734344482,438,200000.0,5,433.34,5.0,501.54,546.93,592.33,0.499,9989.89,2021-09-13,433.34,STOP_LOSS,-10586.882920000004,-5.288153306693308,-1.0597594582546044,4
APO,2021-08-31,54.749162658691404,3653,200000.0,4,52.6,3.93,56.9,59.06,61.21,0.393,7850.89,2021-09-15,57.65880113601685,PROFIT_TARGET_1,10216.972949319694,5.103383091568279,1.3013774741230446,15
BTU,2021-09-09,18.05907385253906,11074,200000.0,4,16.79,7.0,20.44,22.83,25.21,0.703,14053.72,2021-09-15,16.79,STOP_LOSS,-14453.472460000019,-7.219516713286723,-1.028444319914615,6
BX,2021-09-10,110.26960004425048,1813,200000.0,4,105.64,4.2,114.9,119.53,124.15,0.42,8393.46,2021-09-15,115.1736160736084,PROFIT_TARGET_1,8400.956175510568,4.196281805949335,1.000892515235525,5
GNRC,2021-08-30,442.9213622131347,451,200000.0,5,423.96,4.28,468.2,493.48,518.76,0.428,8551.57,2021-09-20,423.96,STOP_LOSS,-9185.24596,-4.588034945054945,-1.0740999932105202,21
NUE,2021-09-16,102.60361381530761,1949,200000.0,5,97.59,4.89,109.29,115.98,122.67,0.489,9771.53,2021-09-20,97.59,STOP_LOSS,-10187.29290999999,-5.088557897102892,-1.0425480392987807,4
APO,2021-09-16,57.43257919692993,3482,200000.0,4,54.94,4.34,59.93,62.42,64.91,0.434,8679.16,2021-09-20,54.94,STOP_LOSS,-9090.221080000018,-4.5405699700299795,-1.0473617585249433,4
BX,2021-09-16,115.66573701095581,1729,200000.0,4,110.6,4.38,120.74,125.81,130.88,0.438,8758.66,2021-09-20,110.6,STOP_LOSS,-9163.82740000001,-4.577336363636368,-1.046259147039791,4
ADBE,2021-08-23,657.1884153442383,304,200000.0,4,636.03,3.22,678.35,699.51,720.67,0.322,6432.16,2021-09-22,636.03,STOP_LOSS,-7040.233120000019,-3.51659996003997,-1.0945366749903531,30
