date,equity,cash,positions_value,open_positions
2022-12-30,3135812.13988656,2803812.13988656,332000.0,2
2023-01-02,3135812.13988656,2803812.13988656,332000.0,2
2023-01-03,3127694.35962656,2961694.35962656,166000.0,1
2023-01-04,3127694.35962656,2961694.35962656,166000.0,1
2023-01-05,3127694.35962656,2961694.35962656,166000.0,1
2023-01-06,3127694.35962656,2961694.35962656,166000.0,1
2023-01-09,3127694.35962656,2961694.35962656,166000.0,1
2023-01-10,3127196.35962656,2463196.35962656,664000.0,4
2023-01-11,3126698.35962656,1964698.35962656,1162000.0,7
2023-01-12,3126200.35962656,1466200.35962656,1660000.0,10
2023-01-13,3125868.35962656,1133868.35962656,1992000.0,12
2023-01-16,3125868.35962656,1133868.35962656,1992000.0,12
2023-01-17,3125868.35962656,1133868.35962656,1992000.0,12
2023-01-18,3115895.87975656,1455895.87975656,1660000.0,10
2023-01-19,3110262.6824265597,1616262.68242656,1494000.0,9
2023-01-20,3109764.6824265597,1117764.68242656,1992000.0,12
2023-01-23,3101275.76367656,1275275.76367656,1826000.0,11
2023-01-24,3101109.76367656,1109109.76367656,1992000.0,12
2023-01-25,3112609.6960450667,1286609.6960450667,1826000.0,11
2023-01-26,3142992.4264054582,1648992.4264054582,1494000.0,9
2023-01-27,3142494.4264054582,1150494.4264054582,1992000.0,12
2023-01-30,3142494.4264054582,1150494.4264054582,1992000.0,12
2023-01-31,3135488.603075458,1309488.6030754582,1826000.0,11
2023-02-01,3135322.603075458,1143322.6030754582,1992000.0,12
2023-02-02,3118119.065335458,1624119.0653354581,1494000.0,9
2023-02-03,3112521.706408156,1286521.7064081563,1826000.0,11
2023-02-06,3112355.706408156,1120355.7064081563,1992000.0,12
2023-02-07,3104101.4827281563,1278101.4827281563,1826000.0,11
2023-02-08,3097601.9364481564,1271601.9364481564,1826000.0,11
2023-02-09,3080466.420618156,1420466.4206181562,1660000.0,10
2023-02-10,3084446.552886041,1424446.5528860409,1660000.0,10
2023-02-13,3084114.552886041,1092114.5528860409,1992000.0,12
2023-02-14,3084114.552886041,1092114.5528860409,1992000.0,12
2023-02-15,3090708.2877619294,1264708.2877619294,1826000.0,11
2023-02-16,3085189.0363719296,1425189.0363719296,1660000.0,10
2023-02-17,3076409.5161819295,1250409.5161819295,1826000.0,11
2023-02-20,3076243.5161819295,1084243.5161819295,1992000.0,12
2023-02-21,3068344.3970419294,1242344.3970419294,1826000.0,11
2023-02-22,3068344.3970419294,1242344.3970419294,1826000.0,11
2023-02-23,3068178.3970419294,1076178.3970419294,1992000.0,12
2023-02-24,3056542.6309762634,1396542.6309762637,1660000.0,10
2023-02-27,3076655.8365736436,1582655.8365736436,1494000.0,9
2023-02-28,3072056.142373644,1412056.1423736436,1660000.0,10
2023-03-01,3105521.4811336333,1445521.481133633,1660000.0,10
2023-03-02,3105189.4811336333,1113189.481133633,1992000.0,12
2023-03-03,3122444.2517518764,1462444.2517518764,1660000.0,10
2023-03-06,3113602.923431876,1287602.9234318763,1826000.0,11
2023-03-07,3106160.7607118767,1280160.7607118764,1826000.0,11
2023-03-08,3106160.7607118767,1280160.7607118764,1826000.0,11
2023-03-09,3099136.918443053,2103136.918443053,996000.0,6
2023-03-10,3070443.1764493436,2738443.1764493436,332000.0,2
2023-03-13,3061863.1788693434,2895863.1788693434,166000.0,1
2023-03-14,3061863.1788693434,2895863.1788693434,166000.0,1
