symbol,entry_date,entry_price,shares,position_value,conviction_level,stop_price,stop_percent,target_1_price,target_2_price,target_3_price,position_risk_pct,dollar_risk,exit_date,exit_price,exit_reason,pnl_dollars,pnl_percent,r_multiple,holding_days
ACHC,2021-02-26,55.267621679306025,3003,166000.0,5,52.5,5.0,59.56,63.86,68.16,0.416,8311.17,2021-03-12,59.69014122009278,PROFIT_TARGET_1,12904.244589854672,7.765875443745816,1.5526391405550937,14
ADNT,2021-03-11,40.34015969467163,4115,166000.0,5,38.32,5.0,44.66,48.97,53.29,0.416,8312.96,2021-03-12,47.446266220092774,PROFIT_TARGET_1,28880.144110186084,17.38029687793296,3.4741119930483,1
APA,2021-03-04,18.237093649864196,9102,166000.0,5,17.33,5.0,20.59,22.93,25.28,0.413,8256.37,2021-03-18,17.33,STOP_LOSS,-8586.077660000039,-5.167168770988072,-1.0399341844729206,14
ACHC,2021-03-15,61.00048622131347,2721,166000.0,5,57.95,5.0,65.94,70.89,75.83,0.415,8300.37,2021-03-19,57.95,STOP_LOSS,-8641.731949999987,-5.200661958523396,-1.0411257351288976,4
AIG,2021-03-10,42.71501901626587,3886,166000.0,5,40.58,5.0,45.76,48.8,51.84,0.415,8296.68,2021-03-23,40.58,STOP_LOSS,-8629.813880000002,-5.193489570670295,-1.0401521845255404,13
AFL,2021-03-15,46.52033411407471,3568,166000.0,5,44.98,3.31,48.58,50.63,52.69,0.275,5495.91,2021-03-23,44.98,STOP_LOSS,-5837.848640000011,-3.5132630261305025,-1.0622165190375181,8
APLE,2021-03-15,11.96425207042694,13874,166000.0,5,11.37,5.0,12.87,13.78,14.69,0.412,8244.65,2021-03-23,11.37,STOP_LOSS,-8576.36738000001,-5.161325048445536,-1.0402338516660248,8
BOOT,2021-03-19,65.63279847335815,2529,166000.0,5,62.35,5.0,72.54,79.46,86.37,0.415,8302.2,2021-03-23,62.35,STOP_LOSS,-8640.533150000003,-5.199940511295935,-1.0407525618889943,4
AEO,2021-03-05,24.849061540603635,6680,166000.0,5,23.61,5.0,27.04,29.23,31.41,0.414,8276.93,2021-03-24,23.61,STOP_LOSS,-8608.914799999999,-5.180912340671376,-1.040109517055105,19
ACGL,2021-03-05,34.60147101402283,4797,166000.0,5,33.27,3.85,36.38,38.16,39.94,0.319,6387.07,2021-03-26,36.857405126571656,PROFIT_TARGET_1,10462.167419772071,6.296214279559038,1.6380238869726842,21
ADP,2021-03-08,161.38166063690184,1028,166000.0,5,154.78,4.09,170.19,178.99,187.79,0.339,6786.51,2021-03-26,173.06866529846192,PROFIT_TARGET_1,11570.673338892026,6.963321822088769,1.7049526522517509,18
AGO,2021-02-23,40.10049600791931,4139,166000.0,5,38.55,3.86,42.16,44.23,46.29,0.321,6417.5,2021-03-29,38.55,STOP_LOSS,-6767.108450000029,-4.072498856565139,-1.0544768696620863,34
PLAY,2021-03-25,47.99398622131348,3458,166000.0,5,45.59,5.0,53.59,59.18,64.77,0.416,8312.98,2021-04-01,45.59,STOP_LOSS,-8673.43022000001,-5.219738225629798,-1.0433593823083336,7
AMAT,2021-03-26,123.33317354965209,1345,166000.0,5,117.17,5.0,134.73,146.13,157.53,0.414,8289.47,2021-04-01,135.54620666503908,PROFIT_TARGET_1,15961.33831651308,9.605658387704512,1.9254960028266808,6
GOOG,2021-02-03,102.71199011993407,1616,166000.0,5,97.58,5.0,109.81,116.9,123.99,0.415,8293.3,2021-04-05,110.3161750984192,PROFIT_TARGET_1,11926.668020086392,7.177562208927453,1.438109525025868,61
GOOGL,2021-02-03,102.15119350433349,1625,166000.0,5,97.04,5.0,109.34,116.53,123.72,0.415,8305.69,2021-04-05,109.9835015525818,PROFIT_TARGET_1,12378.46683292248,7.449458272403789,1.4903599412878354,61
BAC,2021-03-10,33.112571571350095,5013,166000.0,5,31.71,4.24,34.98,36.85,38.72,0.352,7031.09,2021-04-05,35.23047241783142,PROFIT_TARGET_1,10267.747872358334,6.179211073479733,1.4603348830191856,26
FFIV,2021-03-22,203.04147244262694,817,166000.0,5,195.48,3.72,213.12,223.21,233.29,0.309,6177.72,2021-04-05,215.17235877990723,PROFIT_TARGET_1,9454.02130606104,5.689504053814282,1.5303407627790733,14
AMP,2021-03-30,216.13891449737548,768,166000.0,5,206.55,4.44,228.93,241.72,254.51,0.368,7364.29,2021-04-14,229.02852537536623,PROFIT_TARGET_1,9552.013580792962,5.748476572098361,1.2970725400386431,15
AMAT,2021-04-02,135.68182067871092,1223,166000.0,5,128.9,5.0,147.69,159.71,171.72,0.415,8294.17,2021-04-14,128.9,STOP_LOSS,-8678.944699999993,-5.223056882876156,-1.0463914006451684,12
AEO,2021-04-07,27.229657218933102,6096,166000.0,5,25.87,5.0,29.69,32.15,34.61,0.414,8288.47,2021-04-15,29.99870507335663,PROFIT_TARGET_1,16523.234021054843,9.943811622747639,1.993520301148128,8
MHK,2021-03-25,192.39615305328368,862,166000.0,5,183.23,4.76,204.62,216.84,229.06,0.395,7901.22,2021-04-16,204.70759255981446,PROFIT_TARGET_1,10115.486841773498,6.087579192959749,1.2802430267663523,22
BK,2021-03-29,41.28912026596069,4020,166000.0,5,39.73,3.78,43.37,45.46,47.54,0.313,6267.66,2021-04-16,39.98924601554871,TRAILING_STOP,-5569.987786476704,-3.352062266935898,-0.8886864800386983,18
HIG,2021-03-25,62.55447403907775,2653,166000.0,5,59.43,5.0,67.12,71.69,76.26,0.414,8289.23,2021-04-20,59.43,STOP_LOSS,-8655.877789999999,-5.209175035807565,-1.0442318744785573,26
BEN,2021-04-02,23.929857127189635,6936,166000.0,5,22.86,4.48,25.36,26.79,28.21,0.371,7420.53,2021-04-20,23.057822239875794,TRAILING_STOP,-6396.873999277275,-3.849688864916575,-0.862050935965087,18
AGO,2021-04-15,41.949343248367306,3957,166000.0,5,40.57,3.29,43.79,45.63,47.47,0.273,5458.06,2021-04-23,44.23970608711243,PROFIT_TARGET_1,8715.460469717189,5.24503235903686,1.5968051834526982,8
AEO,2021-04-19,30.754728581428527,5397,166000.0,5,29.22,5.0,32.9,35.04,37.19,0.414,8282.93,2021-04-23,33.09207681846619,PROFIT_TARGET_1,12253.340650672762,7.374156356097374,1.4793485424720256,4
DHI,2021-04-06,88.8583260269165,1868,166000.0,5,84.42,5.0,94.79,100.72,106.65,0.415,8290.79,2021-04-26,95.45242538833618,PROFIT_TARGET_1,11960.825494786579,7.198118444679766,1.4426636231799126,20
ADNT,2021-04-16,45.32264923667908,3662,166000.0,5,43.06,5.0,48.75,52.18,55.61,0.414,8285.82,2021-04-26,48.725625,PROFIT_TARGET_1,12088.805511249986,7.275137820763565,1.4589748891362697,10
EIX,2021-03-24,47.392977859497066,3502,166000.0,4,45.53,3.92,49.25,51.11,52.97,0.326,6524.15,2021-04-27,46.72865340423584,TRAILING_STOP,-2685.899522587715,-1.6163953652297793,-0.41168583722847507,34
AMP,2021-04-15,229.8054580993652,722,166000.0,5,223.27,2.84,238.52,247.23,255.94,0.236,4718.6,2021-04-29,241.93012188720704,PROFIT_TARGET_1,8332.874454560922,5.014789099190522,1.765963025913782,14
AGO,2021-04-26,44.96027789497375,3692,166000.0,5,43.54,3.16,46.85,48.74,50.64,0.262,5243.67,2021-04-29,47.6271030330658,PROFIT_TARGET_1,9497.425133680837,5.715624817159249,1.8112185549146675,3
DAN,2021-04-21,23.66777088832855,7013,166000.0,5,22.48,5.0,25.43,27.19,28.95,0.416,8329.84,2021-04-30,22.48,STOP_LOSS,-8671.412240000005,-5.218523789463552,-1.041006203400693,9
ADNT,2021-04-27,49.66481938934326,3342,166000.0,5,47.18,5.0,53.07,56.47,59.87,0.415,8304.27,2021-04-30,47.18,STOP_LOSS,-8648.115560000006,-5.2045036650096925,-1.0414063258915414,3
BG,2021-04-27,77.28206044006347,2147,166000.0,5,74.56,3.52,80.91,84.54,88.18,0.292,5844.26,2021-04-30,74.56,STOP_LOSS,-6245.760320000001,-3.7587474693980725,-1.0686992530352275,3
COR,2021-04-21,111.27770272064208,1491,166000.0,5,108.7,2.31,114.71,118.14,121.58,0.192,3843.35,2021-05-04,115.46963345718385,PROFIT_TARGET_1,5827.058261176455,3.5067692916580135,1.5161385379155825,13
FTNT,2021-04-06,38.95546882438659,4261,166000.0,5,37.01,5.0,41.61,44.26,46.91,0.414,8289.64,2021-05-05,41.85506145095825,PROFIT_TARGET_1,12000.072425690596,7.221737555029667,1.4475982761675459,29
DRI,2021-04-30,125.57122286224364,1321,166000.0,5,121.75,3.05,130.67,135.77,140.87,0.252,5047.84,2021-05-05,121.75,STOP_LOSS,-5495.081750000012,-3.306983227615765,-1.0886016110757977,5
AIG,2021-04-26,42.71151537322998,3886,166000.0,5,41.3,3.31,44.6,46.48,48.37,0.274,5485.15,2021-05-06,45.03882110023499,PROFIT_TARGET_1,8679.837936717639,5.223594439727525,1.582425262752207,10
BLMN,2021-04-30,26.67053990936279,6224,166000.0,5,25.34,5.0,28.79,30.91,33.03,0.414,8281.28,2021-05-06,25.34,STOP_LOSS,-8607.556160000007,-5.180094700480247,-1.03939919294226,6
ACGL,2021-03-29,36.960876903533936,4491,166000.0,5,35.76,3.25,38.56,40.16,41.77,0.27,5393.14,2021-05-07,38.76775776100159,PROFIT_TARGET_1,7765.894104553474,4.673575884689693,1.4399583052261222,39
BOOT,2021-04-06,66.04300713729857,2513,166000.0,5,62.74,5.0,73.77,81.5,89.23,0.415,8300.46,2021-05-07,74.56269847488404,PROFIT_TARGET_1,21022.685206116206,12.651616579875672,2.5327142069563897,31
CBRE,2021-04-19,82.38116633605956,2015,166000.0,5,79.67,3.29,85.99,89.6,93.21,0.273,5463.0,2021-05-07,86.85655152511598,PROFIT_TARGET_1,8674.93537178557,5.220644037760776,1.5879434571380031,18
AMP,2021-05-05,242.5528106460571,684,166000.0,5,234.73,3.22,252.98,263.4,273.82,0.268,5350.8,2021-05-12,234.73,STOP_LOSS,-5771.235320000007,-3.47317460852401,-1.0785737914114528,7
BFH,2021-05-07,91.34819491195678,1817,166000.0,5,86.78,5.0,98.97,106.6,114.23,0.415,8300.41,2021-05-12,86.78,STOP_LOSS,-8644.419259999995,-5.202279202724983,-1.0414448320684786,5
COF,2021-05-03,137.06050039672851,1211,166000.0,5,131.56,4.01,144.39,151.72,159.05,0.333,6661.11,2021-05-14,144.77405808258058,PROFIT_TARGET_1,8980.062953667104,5.404272205906806,1.3481339255131195,11
APA,2021-04-28,17.837386373519898,9306,166000.0,5,16.95,5.0,19.28,20.73,22.17,0.413,8258.02,2021-05-17,19.27190295982361,PROFIT_TARGET_1,12998.984615174413,7.822890732866178,1.574104737655772,19
BOOT,2021-05-17,79.6197918319702,2084,166000.0,5,75.64,5.0,87.25,94.88,102.5,0.415,8293.89,2021-05-18,75.64,STOP_LOSS,-8689.873759999988,-5.2296340767666,-1.0477445161030514,1
C,2021-05-10,63.52130395317077,2613,166000.0,5,61.52,3.15,66.19,68.87,71.54,0.261,5229.41,2021-05-27,66.52385796737671,PROFIT_TARGET_1,7487.0140278866165,4.505743670718809,1.4317137103910107,17
DXC,2021-05-13,35.52775332069397,4672,166000.0,5,33.88,4.65,37.73,39.93,42.14,0.385,7698.3,2021-05-27,38.37080438995361,PROFIT_TARGET_1,12923.129711753427,7.777240657988655,1.6786983895578955,14
BOX,2021-05-10,22.451220534324644,7393,166000.0,5,21.54,4.06,23.67,24.88,26.09,0.337,6736.65,2021-06-01,23.958014313697817,PROFIT_TARGET_1,10778.478221346799,6.486572596889134,1.5999751753485922,22
CCL,2021-05-18,27.88510181236267,5952,166000.0,5,26.49,5.0,30.36,32.83,35.3,0.415,8303.65,2021-06-02,31.150352548599244,PROFIT_TARGET_1,19055.491470893438,11.46774398546841,2.294834281267192,15
AOS,2021-05-03,64.51133500671386,2573,166000.0,5,62.43,3.22,67.28,70.05,72.82,0.268,5355.27,2021-06-07,62.530593452453616,TRAILING_STOP,-5435.674263790017,-3.271231337210992,-1.0150131023955793,35
CAT,2021-05-10,222.37393352508545,746,166000.0,5,214.63,3.48,232.69,243.02,253.34,0.289,5776.97,2021-06-10,214.63,STOP_LOSS,-6212.133979999984,-3.7385108746674915,-1.075326553213484,31
CFG,2021-05-13,40.50317069435119,4098,166000.0,5,38.78,4.26,42.8,45.1,47.4,0.353,7061.55,2021-06-10,38.78,STOP_LOSS,-7404.480439999985,-4.456074311230928,-1.0485625343324365,28
ADNT,2021-05-28,50.08503137397766,3314,166000.0,5,47.58,5.0,54.31,58.53,62.76,0.415,8301.67,2021-06-10,47.58,STOP_LOSS,-8643.56012000001,-5.201762165545304,-1.0411827961125766,13
BLMN,2021-06-08,25.320129781723022,6556,166000.0,5,24.05,5.0,27.06,28.81,30.55,0.416,8326.97,2021-06-10,24.05,STOP_LOSS,-8651.871799999994,-5.206764199655762,-1.0390179042194936,2
BKU,2021-05-03,40.4326894569397,4105,166000.0,5,38.42,4.97,43.11,45.8,48.48,0.413,8262.09,2021-06-14,38.420454540252685,TRAILING_STOP,-8607.750078150479,-5.18021140194172,-1.0418368534085278,42
PBH,2021-05-19,49.55476377868652,3349,166000.0,5,47.57,4.01,52.2,54.85,57.5,0.332,6646.97,2021-06-15,52.37380152511597,PROFIT_TARGET_1,9058.461446305766,5.451453032693672,1.3627947980002546,27
EQR,2021-06-14,67.51095723724364,2458,166000.0,5,66.17,1.99,69.3,71.09,72.88,0.165,3296.07,2021-06-16,66.17,STOP_LOSS,-3682.7858599999745,-2.2163293694257393,-1.1173253698753696,2
BAC,2021-05-06,37.2239478263855,4459,166000.0,5,36.13,2.95,38.69,40.15,41.62,0.244,4877.91,2021-06-17,36.13,STOP_LOSS,-5223.4336699999985,-3.143503285870755,-1.0708336304479096,42
BEN,2021-05-06,26.960760249137877,6157,166000.0,5,25.84,4.15,28.45,29.94,31.43,0.345,6900.52,2021-06-17,25.84,STOP_LOSS,-7228.216879999993,-4.3499975205517325,-1.0474885929619193,42
AIG,2021-05-07,46.00047439956665,3608,166000.0,5,44.4,3.49,48.14,50.28,52.42,0.289,5774.51,2021-06-17,44.4,STOP_LOSS,-6130.995200000005,-3.6896809214881534,-1.0617339766512925,41
APA,2021-06-02,20.475125787734985,8107,166000.0,5,19.45,5.0,22.15,23.83,25.51,0.416,8310.69,2021-06-17,19.45,STOP_LOSS,-8642.531149999995,-5.201142923341716,-1.0399288384868857,15
DELL,2021-06-11,48.126151422500605,3449,166000.0,5,46.64,3.1,50.11,52.1,54.09,0.256,5125.74,2021-06-17,46.64,STOP_LOSS,-5465.501359999995,-3.2891815172778998,-1.0662861073634313,6
DXC,2021-06-11,41.440708168029786,4005,166000.0,5,39.67,4.28,43.8,46.17,48.53,0.355,7091.69,2021-06-17,39.67,STOP_LOSS,-7446.528350000008,-4.481379072734499,-1.0500363561478911,6
COP,2021-06-15,51.58654087829589,3217,166000.0,5,49.81,3.44,53.95,56.31,58.68,0.286,5715.13,2021-06-17,49.81,STOP_LOSS,-6087.468769999978,-3.663486375070699,-1.0651492851197872,2
AMAT,2021-05-28,132.66325282287596,1251,166000.0,5,126.03,5.0,142.52,152.37,162.23,0.415,8298.2,2021-06-18,126.03,STOP_LOSS,-8660.133529999992,-5.211736173465084,-1.0436159986411324,21
EBAY,2021-06-11,61.72424422073364,2689,166000.0,5,59.79,3.14,64.31,66.89,69.47,0.26,5201.18,2021-06-18,59.79,STOP_LOSS,-5551.46531,-3.3409152955478256,-1.0673467209302026,7
GNRC,2021-06-16,369.88486221313474,448,166000.0,5,355.68,3.84,388.83,407.77,426.71,0.318,6363.78,2021-06-21,389.0153864593506,PROFIT_TARGET_1,7938.614240655268,4.777520215119379,1.2474687052230649,5
CXW,2021-06-17,11.985989542007445,13849,166000.0,5,11.39,5.0,13.23,14.48,15.73,0.413,8253.86,2021-06-23,11.39,STOP_LOSS,-8583.630109999998,-5.16569581623196,-1.0399535460996152,6
VCEL,2021-06-18,61.38067347335815,2704,166000.0,4,57.08,7.0,66.18,70.97,75.77,0.581,11629.02,2021-06-25,67.36630152511597,PROFIT_TARGET_1,15810.320844589674,9.514774890524942,1.3595573304713549,7
BOX,2021-06-03,24.73235931301117,6711,166000.0,5,23.74,4.03,26.06,27.39,28.72,0.333,6659.72,2021-07-01,26.63667461872101,PROFIT_TARGET_1,12413.964642870444,7.470821132404009,1.864036085460301,28
FTNT,2021-06-21,47.607791633605956,3486,166000.0,5,46.17,3.03,49.53,51.45,53.37,0.251,5012.14,2021-07-02,49.58319770812989,PROFIT_TARGET_1,6508.180183330231,3.9166737980875936,1.2984828956563172,11
GNRC,2021-06-22,396.96837400817867,418,166000.0,5,379.74,4.34,419.94,442.9,465.87,0.36,7201.46,2021-07-06,429.1353311004639,PROFIT_TARGET_1,13033.189831593918,7.843475699959028,1.8097981832230965,14
AMAT,2021-06-28,135.41004789733887,1225,166000.0,5,130.27,3.8,142.27,149.12,155.98,0.315,6296.56,2021-07-07,130.27,STOP_LOSS,-6744.830749999994,-4.05909196225461,-1.0711931864613315,9
MYGN,2021-06-23,31.58578469467163,5255,166000.0,5,30.01,5.0,33.96,36.33,38.7,0.414,8280.75,2021-07-12,33.983000000000004,PROFIT_TARGET_1,12236.084335000021,7.363771370196082,1.4776543727691114,19
ALKS,2021-07-05,25.312649236679075,6557,166000.0,5,24.48,3.29,26.42,27.53,28.64,0.273,5459.68,2021-07-13,24.48,STOP_LOSS,-5811.155359999975,-3.4971988011987865,-1.064376345834946,8
FANG,2021-06-21,74.46413148880005,2229,166000.0,5,70.74,5.0,81.07,87.68,94.29,0.415,8301.09,2021-07-14,70.74,STOP_LOSS,-8644.219460000022,-5.2021589615204205,-1.0413355847413563,23
OXY,2021-06-23,29.070262501716613,5710,166000.0,5,27.62,5.0,31.7,34.33,36.95,0.414,8281.0,2021-07-14,27.62,STOP_LOSS,-8613.51019999999,-5.183677888376677,-1.040153527349025,21
COP,2021-06-24,51.77206602859497,3206,166000.0,5,49.69,4.02,54.55,57.33,60.11,0.334,6675.1,2021-07-14,49.69,STOP_LOSS,-7019.166140000016,-4.224189148201206,-1.0515441360049267,20
IFF,2021-06-21,130.60863716125488,1270,166000.0,5,127.57,2.33,134.66,138.72,142.77,0.193,3859.07,2021-07-15,127.57,STOP_LOSS,-4314.113899999997,-2.596267527653068,-1.1179156636580136,24
AEO,2021-06-23,32.206742448806764,5154,166000.0,5,30.6,5.0,34.53,36.86,39.19,0.414,8281.15,2021-07-15,30.6,STOP_LOSS,-8611.312399999995,-5.182355235126317,-1.039869075633218,22
BTU,2021-07-07,9.610385028362273,17272,166000.0,5,9.13,5.0,11.36,13.11,14.86,0.415,8297.21,2021-07-16,9.13,STOP_LOSS,-8630.33335999999,-5.193802197802191,-1.0401488140833677,9
MRNA,2021-07-14,246.78333366394043,672,166000.0,5,234.44,5.0,270.18,293.59,316.99,0.415,8294.72,2021-07-16,286.2867776794434,PROFIT_TARGET_1,26026.329885985382,15.662849130378886,3.1376983417028326,2
BOOT,2021-06-22,81.20058366394042,2044,166000.0,5,77.14,5.0,87.77,94.35,100.92,0.415,8299.83,2021-07-19,77.14,STOP_LOSS,-8649.514159999992,-5.205345353441734,-1.0421311067972843,27
EW,2021-07-08,108.24409744262695,1533,166000.0,5,105.56,2.48,111.83,115.41,119.0,0.206,4114.72,2021-07-19,105.56,STOP_LOSS,-4504.343479999981,-2.7107491785323,-1.0946897892988687,11
DPZ,2021-07-13,455.95149462890623,364,166000.0,5,445.61,2.27,469.74,483.54,497.33,0.188,3764.3,2021-07-21,445.61,STOP_LOSS,-4126.162039999996,-2.4831566265060214,-1.0961287905439752,8
ADBE,2021-07-02,593.3665423278808,279,166000.0,5,578.29,2.54,613.47,633.58,653.68,0.21,4206.36,2021-07-22,623.3681526794434,PROFIT_TARGET_1,7579.794882967137,4.561579915847488,1.8019863576161916,20
BX,2021-07-15,87.26764918899535,1902,166000.0,5,84.54,3.12,90.9,94.53,98.16,0.259,5187.99,2021-07-22,93.67005286026001,PROFIT_TARGET_1,11816.280099674332,7.1111298940061936,2.2776225339082403,7
KKR,2021-06-22,56.274445793151855,2949,166000.0,5,54.49,3.17,58.65,61.03,63.41,0.263,5262.33,2021-07-23,58.96381999206543,PROFIT_TARGET_1,7544.42085144436,4.5402915466728215,1.4336653019018195,31
FTNT,2021-07-16,51.71384372520446,3209,166000.0,5,49.87,3.56,54.17,56.63,59.09,0.296,5916.89,2021-07-23,55.11442729187012,PROFIT_TARGET_1,10519.33498243161,6.330618166430925,1.7778473077760182,7
MRNA,2021-07-19,313.7467913360596,529,166000.0,5,298.06,5.0,344.37,374.99,405.61,0.415,8298.31,2021-07-23,348.6555715789795,PROFIT_TARGET_1,18088.358567914867,10.885715831105562,2.179763453518034,4
INTU,2021-07-20,494.2677317962646,335,166000.0,5,483.62,2.15,508.47,522.67,536.87,0.178,3566.99,2021-07-23,513.0659705200195,PROFIT_TARGET_1,5539.223024082341,3.3335477920166223,1.5529123402168192,3
RMD,2021-07-16,243.12079774475097,682,166000.0,5,237.6,2.27,250.48,257.84,265.2,0.188,3765.18,2021-07-27,253.4776746902466,PROFIT_TARGET_1,6532.902364609443,3.931551800373989,1.7350818066721008,11
BTU,2021-07-26,11.549744001388548,14372,166000.0,5,10.97,5.0,14.15,16.74,19.34,0.417,8332.08,2021-07-27,10.97,STOP_LOSS,-8662.82084,-5.213353417666671,-1.0396947725857228,1
EFX,2021-07-15,242.2849613342285,685,166000.0,5,236.63,2.33,249.82,257.35,264.89,0.194,3873.65,2021-07-28,249.9692369155884,PROFIT_TARGET_1,4891.69835989087,2.943862378519595,1.2628142027545837,13
CRL,2021-07-20,385.67275099182126,430,166000.0,5,376.68,2.33,397.67,409.66,421.66,0.193,3866.88,2021-07-28,399.4201851196289,PROFIT_TARGET_1,5412.9289218389895,3.2575430123123796,1.3998171200807341,8
TGT,2021-07-20,221.07103630828857,750,166000.0,5,216.65,2.0,226.97,232.87,238.77,0.166,3315.78,2021-07-29,226.87619021606446,PROFIT_TARGET_1,3820.985519386304,2.299499006647752,1.1523649669264848,9
IT,2021-07-26,263.33161221313475,630,166000.0,5,257.48,2.22,271.14,278.95,286.75,0.184,3686.52,2021-08-03,293.52317842102053,PROFIT_TARGET_1,18568.68280283769,11.174778716968389,5.036919504147145,8
EW,2021-07-27,109.95495152664184,1509,166000.0,5,106.97,2.71,113.93,117.91,121.89,0.225,4504.29,2021-08-03,114.64264694976808,PROFIT_TARGET_1,6656.758492952824,4.0060893882941295,1.4778701534362084,7
ALKS,2021-07-28,25.782885457992553,6438,166000.0,5,24.8,3.81,27.09,28.41,29.72,0.316,6327.82,2021-08-03,27.84607061004639,PROFIT_TARGET_1,12927.729584891174,7.780008897663285,2.043000049764585,6
LLY,2021-07-28,235.67238851165772,704,166000.0,5,230.36,2.26,242.76,249.85,256.93,0.187,3739.92,2021-08-03,244.490974609375,PROFIT_TARGET_1,5783.524478875013,3.4805703205679945,1.5464293729153717,6
DXC,2021-07-29,40.69033316802978,4079,166000.0,5,39.09,3.94,42.83,44.96,47.1,0.326,6527.76,2021-08-03,43.39828816986084,PROFIT_TARGET_1,10678.595827417506,6.426462590071077,1.63587470675018,5
PSA,2021-07-16,257.25460061645504,645,166000.0,5,252.22,1.96,263.97,270.68,277.4,0.162,3247.32,2021-08-04,252.22,STOP_LOSS,-3646.7819000000018,-2.194661904360701,-1.1230136920647409,19
BX,2021-07-23,94.75990357589721,1751,166000.0,5,91.25,3.71,99.45,104.13,108.82,0.307,6145.84,2021-08-04,99.89986181259155,PROFIT_TARGET_1,8583.733375813958,5.165757962407447,1.3966734821802935,12
DPZ,2021-07-22,505.8387610015869,328,166000.0,5,487.65,3.6,530.09,554.33,578.58,0.298,5965.91,2021-08-10,487.65,STOP_LOSS,-6376.74920000002,-3.8375776031197835,-1.068863818425524,19
EW,2021-08-05,114.83738877868652,1445,166000.0,5,111.36,3.03,119.48,124.12,128.77,0.251,5024.83,2021-08-11,111.36,STOP_LOSS,-5411.715199999977,-3.256812585005342,-1.0769953734400028,6
APO,2021-08-06,55.96864798164367,2965,166000.0,5,53.98,3.55,58.62,61.27,63.91,0.295,5896.34,2021-08-11,53.98,STOP_LOSS,-6275.35070000001,-3.7765551917961617,-1.064278748016064,5
IT,2021-08-05,295.3776259918213,561,166000.0,5,285.54,3.33,308.49,321.6,334.71,0.276,5518.91,2021-08-16,308.4656851196289,PROFIT_TARGET_1,6710.200102759729,4.038250967562395,1.2158564488100025,11
ISRG,2021-07-30,330.6519071502685,502,166000.0,5,320.26,3.14,344.51,358.37,372.23,0.261,5216.74,2021-08-17,344.82750000000004,PROFIT_TARGET_1,6764.301595000026,4.070809669246432,1.2966536534308635,18
DVN,2021-08-12,22.396198453903196,7411,166000.0,5,21.28,5.0,24.16,25.92,27.69,0.414,8272.15,2021-08-17,21.28,STOP_LOSS,-8617.626079999987,-5.186154857190994,-1.0417641694355433,5
ALKS,2021-08-04,27.983984313011167,5931,166000.0,5,26.89,3.91,29.44,30.9,32.36,0.324,6488.42,2021-08-18,29.545219466209414,PROFIT_TARGET_1,8891.463957433938,5.3509526361794455,1.370358676110147,14
BTU,2021-08-11,12.989860558032989,12779,166000.0,5,12.34,5.0,15.35,17.72,20.08,0.415,8304.57,2021-08-18,12.34,STOP_LOSS,-8630.832860000024,-5.194102800813659,-1.039287388110132,7
ESI,2021-08-12,22.690664766311645,7315,166000.0,5,21.85,3.7,23.81,24.93,26.05,0.307,6149.46,2021-08-18,21.85,STOP_LOSS,-6493.082750000001,-3.9075880444856352,-1.0558780494377862,6
EFX,2021-08-17,253.12836250305173,655,166000.0,5,247.24,2.33,260.98,268.84,276.69,0.193,3856.88,2021-08-18,247.24,STOP_LOSS,-4385.742199999979,-2.6393739994944685,-1.1371225217283063,1
CRL,2021-07-29,405.7227490081787,409,166000.0,5,395.84,2.44,418.9,432.08,445.25,0.202,4042.04,2021-08-19,420.1198215789795,PROFIT_TARGET_1,5491.178018776816,3.304633931596606,1.3585150361992144,21
ADBE,2021-07-23,626.1829301147461,265,166000.0,5,610.84,2.45,646.65,667.11,687.57,0.203,4065.88,2021-08-20,647.0163568420411,PROFIT_TARGET_1,5121.875228577759,3.082384620546778,1.2597222894641786,28
INTU,2021-07-26,514.434640045166,322,166000.0,5,502.61,2.3,530.2,545.96,561.72,0.19,3807.53,2021-08-23,536.4264768066406,PROFIT_TARGET_1,6390.596206206537,3.845910839886943,1.6784081370052204,28
NAVI,2021-08-05,17.010957893371582,9758,166000.0,5,16.2,4.78,18.09,19.18,20.26,0.396,7913.33,2021-08-25,18.440076115608218,PROFIT_TARGET_1,13592.324473368877,8.179967305807974,1.7176497649098712,20
EXR,2021-08-20,148.78772032928467,1115,166000.0,5,145.73,2.05,152.86,156.94,161.01,0.17,3409.36,2021-08-27,153.56964588165283,PROFIT_TARGET_1,4892.925002884876,2.9446005818788903,1.435145491613624,7
BX,2021-08-24,101.13041970062255,1641,166000.0,5,98.23,2.87,105.0,108.86,112.73,0.238,4759.59,2021-08-27,106.29173721313477,PROFIT_TARGET_1,8084.316025987384,4.86520469048264,1.6985324755483193,3
CRL,2021-08-20,424.96237499999995,390,166000.0,5,411.13,3.25,443.4,461.84,480.28,0.27,5394.63,2021-08-30,444.45765267944336,PROFIT_TARGET_1,6999.1460604379245,4.212140907549032,1.2974292816741375,10
PSA,2021-08-18,262.400666015625,632,166000.0,5,256.41,2.28,270.39,278.37,286.35,0.189,3786.1,2021-09-02,270.9958734893799,PROFIT_TARGET_1,4932.122653242783,2.9681900348102395,1.3026918074862757,15
RMD,2021-08-19,272.181463394165,609,166000.0,5,264.29,2.9,282.7,293.22,303.74,0.24,4805.9,2021-09-02,282.8326950378418,PROFIT_TARGET_1,5906.866166767606,3.5547983141964097,1.2290860573885454,14
