date,equity,cash,positions_value,open_positions
2023-06-14,3287590.536653964,1487590.5366539638,1800000.0,9
2023-06-15,3294005.6788562406,1494005.6788562404,1800000.0,9
2023-06-16,3293805.6788562406,1293805.6788562404,2000000.0,10
2023-06-19,3293805.6788562406,1293805.6788562404,2000000.0,10
2023-06-20,3279475.7429362405,1479475.7429362403,1800000.0,9
2023-06-21,3284602.1388471723,1684602.1388471723,1600000.0,8
2023-06-22,3284202.1388471723,1284202.1388471723,2000000.0,10
2023-06-23,3284202.1388471723,1284202.1388471723,2000000.0,10
2023-06-26,3284202.1388471723,1284202.1388471723,2000000.0,10
2023-06-27,3309774.510828254,1709774.5108282536,1600000.0,8
2023-06-28,3320296.5258439234,1520296.5258439234,1800000.0,9
2023-06-29,3320096.5258439234,1320096.5258439234,2000000.0,10
2023-06-30,3352043.8081557937,2152043.8081557937,1200000.0,6
2023-07-03,3351443.8081557937,1551443.8081557937,1800000.0,9
2023-07-04,3351243.8081557937,1351243.8081557937,2000000.0,10
2023-07-05,3351243.8081557937,1351243.8081557937,2000000.0,10
2023-07-06,3351243.8081557937,1351243.8081557937,2000000.0,10
2023-07-07,3351243.8081557937,1351243.8081557937,2000000.0,10
2023-07-10,3351243.8081557937,1351243.8081557937,2000000.0,10
