symbol,entry_date,exit_date,pnl_pct
ULTA,2019-03-26,2019-04-12,0.5628441849327888
DHR,2019-02-27,2019-04-15,3.3873069413770773
AMT,2019-03-04,2019-04-16,7.453601221261053
CMG,2019-01-25,2019-04-17,26.65586981293595
GRMN,2019-02-20,2019-04-17,4.427748494388779
SBAC,2019-04-01,2019-04-17,-0.30821383170900335
AZO,2019-02-26,2019-04-18,11.770058698195188
CDNS,2019-02-28,2019-04-18,10.689954466174264
LII,2019-03-27,2019-04-18,3.213672743266912
ENPH,2019-04-08,2019-04-18,-7.714843549911161
CHD,2019-03-28,2019-04-25,2.0152798833057157
AVGO,2019-03-26,2019-04-26,4.504596423865736
DHI,2019-04-16,2019-04-29,-3.808288737007439
GM,2019-04-18,2019-04-30,-3.349899493325598
LYV,2019-03-11,2019-05-01,2.3778912312407026
TSCO,2019-04-12,2019-05-01,-3.14628918869237
MSCI,2019-04-09,2019-05-02,4.436277596048295
PPG,2019-04-18,2019-05-02,-2.586359533063254
DLTR,2019-03-07,2019-05-06,5.292748052197008
LVS,2019-04-18,2019-05-06,-2.4186376307014408
EPAM,2019-03-12,2019-05-07,2.863177376622024
LULU,2019-04-15,2019-05-07,1.145282997276553
MCHP,2019-04-17,2019-05-07,-5.157649032697116
WYNN,2019-04-25,2019-05-07,-7.6870438433276345
QCOM,2019-04-17,2019-05-08,6.904379088297846
LRCX,2019-04-04,2019-05-09,3.9784511014856747
TER,2019-04-26,2019-05-09,-1.620166669458234
DIS,2019-04-29,2019-05-10,-3.77603340301689
SBUX,2019-03-25,2019-05-13,6.550109161959429
PHM,2019-04-17,2019-05-13,4.061261530971846
ALGN,2019-05-02,2019-05-13,-4.826933457296556
POOL,2019-04-18,2019-05-14,1.3828695333933205
BLDR,2019-05-06,2019-05-20,-8.442331165623635
BALL,2019-05-07,2019-05-23,-1.4845998777406955
CMG,2019-05-07,2019-05-23,-5.576629984427135
VMC,2019-05-08,2019-05-23,-2.5019786248956617
TSN,2019-04-04,2019-05-29,8.92478041067412
NVR,2019-04-18,2019-05-29,4.398009397306452
MKTX,2019-05-02,2019-05-29,-0.3871426565246303
NOW,2019-05-10,2019-05-29,-3.895959146187195
PHM,2019-05-14,2019-05-29,-2.5257067838731793
GIS,2019-05-23,2019-05-29,-9.694916940303653
SYF,2019-05-14,2019-05-30,-1.5530559817890026
IR,2019-05-01,2019-05-31,-1.8491497224204838
MTCH,2019-05-08,2019-05-31,1.134346260717729
CPAY,2019-05-08,2019-05-31,-2.9978627721319793
LDOS,2019-05-09,2019-05-31,0.41316514723827485
PAYC,2019-05-06,2019-06-03,-4.878042217345735
CZR,2019-05-31,2019-06-03,-6.345330583834125
EQIX,2019-05-23,2019-06-04,-3.064923240566792
HSY,2019-05-14,2019-06-20,8.925103102767375
PGR,2019-06-04,2019-06-21,-2.077716833563049
BR,2019-06-04,2019-06-21,2.2934901215776895
ENPH,2019-05-01,2019-06-25,25.500781895410874
AWK,2019-05-13,2019-06-26,4.173801656389563
AMT,2019-05-31,2019-06-26,-0.9971697788690833
SBAC,2019-05-31,2019-06-26,3.2762060185029562
AIG,2019-06-04,2019-06-26,-2.3264184567651407
INVH,2019-06-04,2019-06-26,1.341548146888395
CINF,2019-05-20,2019-06-27,5.410841238534462
TGT,2019-06-04,2019-06-27,0.023251649278476772
LIN,2019-06-04,2019-06-27,4.274874981147467
LHX,2019-06-03,2019-06-28,-0.3844914543282517
APTV,2019-06-21,2019-07-08,-2.1040532916912347
JBL,2019-06-26,2019-07-11,-1.4624922983414108
QCOM,2019-06-26,2019-07-11,-1.654444668253478
ZBRA,2019-06-27,2019-07-11,-6.0781245866171245
GNRC,2019-06-21,2019-07-17,0.11660374630956816
HWM,2019-06-27,2019-07-17,-0.35446729654296305
ACGL,2019-06-03,2019-07-19,7.494284565797404
LDOS,2019-06-04,2019-07-19,2.452177999382818
GPN,2019-05-14,2019-07-24,10.293747357215853
WM,2019-06-03,2019-07-24,4.4500887670383715
META,2019-07-11,2019-07-24,1.7045249207562083
MKTX,2019-07-17,2019-07-24,-9.178594295572921
ANET,2019-07-17,2019-07-25,-3.6117180111026217
ERIE,2019-05-31,2019-07-26,11.083970181822298
FTNT,2019-07-19,2019-07-29,-5.036636114737849
GEN,2019-07-08,2019-07-30,-14.369380289220334
EIX,2019-07-11,2019-07-30,0.4574421059266175
WSM,2019-06-25,2019-07-31,7.079721230664626
DXCM,2019-06-20,2019-08-01,-4.715402907109992
NVDA,2019-06-26,2019-08-01,3.5539407942822896
MU,2019-06-27,2019-08-01,14.525881185332143
BBY,2019-07-11,2019-08-01,-7.43052800205274
PODD,2019-05-09,2019-08-02,15.26506727259541
VLO,2019-06-26,2019-08-02,-3.367467145585481
KLAC,2019-06-26,2019-08-02,14.026548222647717
PM,2019-07-19,2019-08-02,-5.139210025922799
AMAT,2019-07-24,2019-08-02,-8.803240051039985
WDC,2019-06-28,2019-08-05,10.9358503061449
MPWR,2019-07-24,2019-08-05,-7.220685529425988
LRCX,2019-07-24,2019-08-05,-10.807449481810194
TER,2019-07-24,2019-08-07,-12.927158933181069
HAS,2019-07-29,2019-08-07,-9.268395377122392
CF,2019-08-01,2019-08-14,-9.279588286920367
UPS,2019-07-25,2019-08-23,-5.094378008922754
ZBH,2019-07-30,2019-08-23,-2.217029737771901
ODFL,2019-08-01,2019-08-23,-4.517881373223674
ENPH,2019-07-30,2019-08-30,37.043882674710716
CBOE,2019-08-02,2019-09-03,2.5484604294753845
SBUX,2019-07-26,2019-09-04,-2.6593830571474393
TSN,2019-08-05,2019-09-04,3.086919784681501
MTCH,2019-08-07,2019-09-05,-10.929490960524937
DXCM,2019-08-23,2019-09-05,-3.3880753554691134
WEC,2019-08-05,2019-09-06,7.715270272722748
EXR,2019-08-14,2019-09-06,1.5003828321325623
HSY,2019-08-02,2019-09-09,3.158259105508291
SBAC,2019-08-02,2019-09-09,1.5012338119914992
AMT,2019-08-02,2019-09-09,3.958765708898411
PODD,2019-08-06,2019-09-09,2.96932848111036
NOC,2019-08-07,2019-09-09,-1.192679971630455
EQIX,2019-08-23,2019-09-09,-2.0403162382650963
MKTX,2019-09-04,2019-09-09,-9.524997588910168
FI,2019-07-31,2019-09-10,-1.6503821101517262
TYL,2019-08-01,2019-09-10,1.4989454720204223
WST,2019-08-01,2019-09-10,2.75351104166582
MLM,2019-08-23,2019-09-10,2.0009251556174488
EL,2019-09-06,2019-09-13,-5.897692519075637
DG,2019-09-05,2019-09-16,-4.160903488141307
TGT,2019-08-30,2019-09-18,-0.06538861643632041
STX,2019-09-05,2019-09-19,-2.1441543836726558
COST,2019-09-09,2019-09-19,-3.735784659146439
WDC,2019-09-06,2019-09-20,-2.506433433691947
HD,2019-09-09,2019-09-20,-3.5212789492559113
APO,2019-09-04,2019-09-23,3.268157598753523
GNRC,2019-09-09,2019-09-23,-1.4467735360492417
MU,2019-09-09,2019-09-24,-1.2619571295788656
DVA,2019-09-16,2019-09-24,-9.339443681129882
HWM,2019-09-10,2019-09-25,-0.8236535895894795
AXON,2019-09-13,2019-09-25,-7.187836371225171
CPRT,2019-09-09,2019-09-26,-1.6769926334483445
AIG,2019-09-19,2019-09-26,-3.472105706707423
LRCX,2019-09-09,2019-09-27,-0.11288501992003347
TER,2019-09-09,2019-09-27,0.0
BX,2019-09-10,2019-09-27,1.1684163305635773
AMAT,2019-09-18,2019-09-27,-5.106534051880567
KKR,2019-09-23,2019-09-27,-7.20109815785316
FSLR,2019-09-23,2019-09-27,-13.14811884581799
PNC,2019-09-20,2019-10-01,-2.6121389353107496
PLD,2019-09-27,2019-10-01,-1.7836214291413979
MAA,2019-09-27,2019-10-01,-0.26856753803742434
BLDR,2019-08-02,2019-10-02,7.419181538240721
WSM,2019-09-10,2019-10-02,-5.9927914796184565
EG,2019-09-24,2019-10-02,-2.8340149664629766
MLM,2019-09-26,2019-10-02,-4.5944825689028335
VMC,2019-09-27,2019-10-02,-2.381909902586219
TDY,2019-10-01,2019-10-02,-0.4857458060229862
AAPL,2019-09-10,2019-10-03,1.9012257039721314
SYY,2019-09-19,2019-10-03,-0.06561530861150457
ACGL,2019-09-25,2019-10-03,-2.0252608473688634
KMX,2019-10-01,2019-10-03,-4.555193149528215
TYL,2019-10-04,2019-10-08,-0.6900749169344571
NVR,2019-10-01,2019-10-10,-3.1223156551843125
EIX,2019-09-27,2019-10-11,-5.99631934782638
VTR,2019-10-03,2019-10-11,-2.5928520645110327
NEE,2019-10-04,2019-10-14,-2.0077846192770115
ES,2019-09-27,2019-10-15,-1.4646985757570883
ETR,2019-10-04,2019-10-15,-2.7111182613477243
POOL,2019-10-08,2019-10-16,0.014944190439904753
ANSS,2019-10-04,2019-10-18,-2.7600997517075876
CINF,2019-10-04,2019-10-22,-3.432409834621311
ICE,2019-10-10,2019-10-22,-3.0293510056025643
CSGP,2019-10-11,2019-10-22,-6.756005902804975
ZTS,2019-10-15,2019-10-22,-4.461664831945676
DXCM,2019-10-07,2019-10-23,-8.14674849983947
DOC,2019-10-18,2019-10-25,-2.915231368380166
DHI,2019-09-25,2019-10-28,-1.3328294201064923
INVH,2019-09-27,2019-10-30,2.870658107733647
WSM,2019-10-16,2019-10-31,-3.7184396982102306
MAA,2019-10-03,2019-11-05,4.275662781818816
PLD,2019-10-22,2019-11-05,-5.406917377534953
CTAS,2019-10-11,2019-11-06,-0.9939836776524756
BIIB,2019-10-22,2019-11-13,0.007102398835206591
JBL,2019-09-24,2019-11-19,18.1397641180325
VLO,2019-11-05,2019-11-19,-2.5648752726996937
BMY,2019-10-22,2019-11-20,3.6567256977723313
KLAC,2019-09-03,2019-11-21,8.298234845224425
TER,2019-10-04,2019-11-21,3.0353635083829595
LRCX,2019-10-28,2019-11-21,-6.168898150560042
TSLA,2019-10-25,2019-11-22,1.496358654544107
AVY,2019-11-05,2019-11-22,-3.0380364606966905
WAB,2019-11-21,2019-11-29,-1.0328964603082467
KMX,2019-10-15,2019-12-02,4.620216789720443
GE,2019-11-21,2019-12-02,-3.209025779278787
CDW,2019-09-26,2019-12-03,8.191840408822653
EW,2019-10-04,2019-12-03,6.608538928719272
BLDR,2019-10-15,2019-12-03,16.89878939152925
STX,2019-10-22,2019-12-03,4.206938209003428
AMD,2019-10-31,2019-12-03,14.647807768940652
DVA,2019-11-06,2019-12-03,2.5244628072167514
CI,2019-11-13,2019-12-03,2.6701586624315503
FTNT,2019-11-19,2019-12-03,-1.208716621398829
CVS,2019-11-22,2019-12-03,-0.7967208609223404
GRMN,2019-10-30,2019-12-05,-0.7783681793387919
MRNA,2019-12-03,2019-12-06,-10.996240963734474
DXCM,2019-11-19,2019-12-10,-0.9421835805248256
REGN,2019-12-04,2019-12-10,-0.6216667547577672
PAYC,2019-11-20,2019-12-12,-2.4719135178824003
LULU,2019-12-05,2019-12-12,-2.738416850506243
VRTX,2019-12-04,2019-12-13,-2.201781007520291
INCY,2019-12-10,2019-12-13,-4.39824386834847
PHM,2019-09-20,2019-12-18,9.408796671069263
SCHW,2019-12-12,2019-12-19,-5.619741843934069
GEN,2019-12-04,2019-12-26,0.27581344334013363
AMGN,2019-11-22,2019-12-31,4.476881801808917
TGT,2019-11-21,2020-01-02,-1.2377624947820842
STLD,2019-12-02,2020-01-02,-0.33216188049623063
GNRC,2019-10-23,2020-01-03,13.331846178273718
ZBH,2019-12-04,2020-01-03,0.45638515249138634
BBY,2019-12-13,2020-01-03,3.428643378572137
ANSS,2019-12-06,2020-01-06,-0.7949220691685777
FCX,2019-12-12,2020-01-06,-1.6079654976312756
SWKS,2019-12-13,2020-01-06,4.201669972829201
MPWR,2019-12-18,2020-01-06,-1.9609150241637556
CZR,2019-12-31,2020-01-06,-1.4084509744875806
HUM,2019-12-04,2020-01-13,3.862002933745822
STT,2019-12-02,2020-01-23,7.438596705159315
BMY,2019-12-10,2020-01-24,4.063397372041175
DAY,2019-11-29,2020-01-27,18.422800918055298
K,2019-12-03,2020-01-27,5.148525538701868
WDC,2019-12-19,2020-01-27,13.425220482786088
AMD,2020-01-02,2020-01-27,0.3258652798053339
ON,2020-01-02,2020-01-27,-5.586590775602103
LDOS,2020-01-03,2020-01-27,1.296763140349309
FTNT,2020-01-03,2020-01-27,2.8954189503768646
TYL,2020-01-06,2020-01-27,-0.48676035254832756
CHTR,2020-01-06,2020-01-27,1.3327920801166004
GOOGL,2020-01-06,2020-01-27,2.4266544667538468
MTCH,2020-01-13,2020-01-27,-5.838358446472792
LW,2019-12-03,2020-01-28,8.589026497475116
MRNA,2020-01-28,2020-01-31,-8.273704521337397
GRMN,2020-01-28,2020-01-31,-4.876377365636577
TDG,2020-01-03,2020-02-05,8.365637115404647
SO,2020-01-27,2020-02-07,-1.950095963037927
LNT,2020-01-31,2020-02-12,-1.1792291387980345
NDSN,2020-01-27,2020-02-19,-0.8785511323167017
CPRT,2020-01-06,2020-02-20,4.07530781371938
INTC,2020-01-24,2020-02-20,-3.939985868461487
ETR,2020-01-27,2020-02-21,0.3164801220296912
PHM,2020-01-27,2020-02-24,2.14446962893166
DHI,2020-01-27,2020-02-24,1.5669774188322358
DECK,2020-01-31,2020-02-24,-1.7966523138454271
AXON,2020-02-05,2020-02-24,0.733414156486058
MCO,2020-01-06,2020-02-25,7.730094750484224
LEN,2020-01-23,2020-02-25,-1.218969767289932
BRO,2020-01-28,2020-02-25,3.5748786867925175
PODD,2020-01-28,2020-02-25,1.663997370734965
GEN,2020-02-07,2020-02-25,-2.4545424734529004
NEE,2020-01-27,2020-02-26,1.0234893710968542
TSLA,2019-12-26,2020-02-27,57.56253383829784
ES,2020-01-27,2020-02-27,-2.024741617687097
TMUS,2020-02-12,2020-02-27,-4.630480408290817
ROL,2020-02-21,2020-02-27,-6.851310898082182
D,2020-02-24,2020-02-27,-8.496460028552768
HPQ,2020-02-25,2020-02-27,-6.2955076594295205
NEM,2020-01-27,2020-02-28,0.15708051684478658
TJX,2020-02-26,2020-02-28,-6.547899746524102
DPZ,2020-02-20,2020-03-05,-10.754085179055032
ENPH,2019-12-03,2020-03-09,82.72957660636075
DXCM,2020-02-20,2020-03-09,-11.89713384355018
NFLX,2020-03-03,2020-03-09,-6.04170606151762
GNRC,2020-03-04,2020-03-10,-8.485775844412045
NEE,2020-03-04,2020-03-10,-9.386294507507516
TT,2020-03-04,2020-03-12,-17.832697562900613
NEM,2020-03-05,2020-03-12,-14.669748025870891
ES,2020-03-05,2020-03-12,-15.209357705947996
ROL,2020-03-05,2020-03-12,-15.594317006006136
REGN,2020-02-24,2020-03-13,9.443314223368821
MRNA,2020-02-25,2020-03-13,-10.353539428130967
GILD,2020-02-26,2020-03-16,-6.905445968090089
LLY,2020-03-17,2020-03-20,-14.525128787562283
KR,2020-03-04,2020-03-25,-9.754509912631724
ODFL,2020-03-26,2020-04-21,-11.685647309200649
FTNT,2020-04-06,2020-04-21,-6.210605020952016
CLX,2020-03-17,2020-04-28,-5.0053127858890685
VRTX,2020-04-02,2020-04-28,6.111656577945657
CNC,2020-04-08,2020-04-28,3.100531996555706
DPZ,2020-03-30,2020-04-29,4.400864563671255
SBAC,2020-04-08,2020-04-29,-3.505917612422999
REGN,2020-03-17,2020-04-30,6.953565204521511
AMD,2020-04-07,2020-05-01,4.878047997969773
LLY,2020-04-03,2020-05-04,9.752241938183758
EQIX,2020-04-09,2020-05-07,-1.688645349785448
EQT,2020-04-21,2020-05-12,-18.689793523907007
GEN,2020-04-08,2020-05-13,4.341178893011494
GILD,2020-03-18,2020-05-14,-2.757501979564079
PAYC,2020-04-29,2020-05-14,-6.3666764647874725
MKTX,2020-04-29,2020-05-21,3.6746512739082706
CLX,2020-05-01,2020-05-21,3.4715092367138802
DXCM,2020-04-30,2020-05-22,20.897966957621534
NFLX,2020-05-14,2020-05-22,-2.8577903685849386
MRNA,2020-04-03,2020-05-26,65.64293579713431
MSCI,2020-04-06,2020-05-26,8.047271081268963
NEM,2020-04-06,2020-05-26,18.160054888682915
REGN,2020-05-13,2020-05-26,-5.529176669439181
ENPH,2020-04-28,2020-05-27,34.55814095430596
WST,2020-04-28,2020-05-27,4.2845230648440955
TECH,2020-05-12,2020-05-27,-5.734262422661472
CRWD,2020-05-22,2020-05-27,-5.144737647934348
MOH,2020-04-08,2020-06-04,10.167558086247992
GIS,2020-05-14,2020-06-05,-1.945012127955679
ODFL,2020-05-22,2020-06-11,-0.8813283101992636
GNRC,2020-05-26,2020-06-11,-9.635595547950874
MNST,2020-05-27,2020-06-11,-3.965999267534883
POOL,2020-05-27,2020-06-11,-1.1160386906736437
CMG,2020-05-22,2020-06-12,-6.050018713046476
TSCO,2020-05-27,2020-06-12,-1.0938319286574527
DPZ,2020-06-11,2020-06-12,-1.0104846611312657
LULU,2020-05-21,2020-06-15,13.277011615798143
WSM,2020-06-04,2020-06-15,-2.7173667516311273
ALB,2020-06-05,2020-06-15,-8.952203735439866
REGN,2020-06-11,2020-06-16,-0.5468166662714121
CRL,2020-05-26,2020-06-24,-0.4317921998368882
DECK,2020-05-27,2020-06-26,-4.695816752936886
SMCI,2020-06-15,2020-06-26,-10.13102964139605
WSM,2020-06-18,2020-06-30,-4.805588275750082
MTCH,2020-06-24,2020-07-06,-3.3870527632839953
PYPL,2020-05-07,2020-07-14,17.77976003782519
ADSK,2020-06-16,2020-07-14,-2.6273136449158776
DLR,2020-06-17,2020-07-16,-3.4638990732592343
MSFT,2020-04-06,2020-07-17,23.098587656718465
AAPL,2020-05-26,2020-07-23,17.254461515648558
LLY,2020-06-16,2020-07-23,-1.3377492712476817
NFLX,2020-07-13,2020-07-23,-9.11893690346991
NVDA,2020-04-07,2020-07-24,57.49758515305757
TSLA,2020-04-28,2020-07-24,84.23653404949178
EA,2020-06-11,2020-07-24,10.472170924403397
FDS,2020-07-23,2020-07-30,-0.6837080890279584
GIS,2020-07-24,2020-07-30,-1.1677036236419243
APD,2020-07-14,2020-07-31,2.0071983628366814
MSCI,2020-07-23,2020-07-31,-2.33779477628841
RMD,2020-06-30,2020-08-06,-8.583301625670524
MRNA,2020-07-17,2020-08-10,-24.080123041986447
NOW,2020-05-05,2020-08-11,13.68442928409506
CLX,2020-06-16,2020-08-11,7.01948549259346
WST,2020-06-26,2020-08-11,18.996906767071785
SWKS,2020-05-26,2020-08-20,19.876609202013036
CTRA,2020-07-24,2020-08-21,3.043274861190089
EQT,2020-08-06,2020-08-21,-1.8359914201737086
PCAR,2020-08-11,2020-08-21,-3.728264315069825
MPWR,2020-04-08,2020-08-24,54.8904441378786
HOLX,2020-07-30,2020-08-27,-11.719980313075508
CMI,2020-08-11,2020-08-27,-1.449102272531009
TSCO,2020-06-17,2020-08-28,17.716385739789143
TTWO,2020-07-24,2020-08-28,9.639785203356464
DHI,2020-08-21,2020-08-31,-7.275582384421712
ENPH,2020-07-16,2020-09-03,17.422932249485424
GNRC,2020-07-31,2020-09-03,13.002922487037342
CHD,2020-07-31,2020-09-03,-1.9005918746827235
BBY,2020-08-24,2020-09-03,-7.386913335886206
FSLR,2020-08-28,2020-09-03,-9.375
IDXX,2020-06-26,2020-09-04,14.098387113138058
ROL,2020-07-23,2020-09-04,12.123752592168236
AMD,2020-07-24,2020-09-04,18.170029298413425
UPS,2020-07-30,2020-09-04,14.381633807603519
TSLA,2020-08-20,2020-09-04,4.484395325063237
AAPL,2020-08-21,2020-09-04,-2.7417998042417477
NVDA,2020-08-21,2020-09-04,-0.4511870241843608
GDDY,2020-08-31,2020-09-04,-4.971323669859105
ADBE,2020-06-12,2020-09-08,13.673930036272933
MOS,2020-09-03,2020-09-08,-5.357158605026317
ON,2020-09-04,2020-09-08,-7.716049278891034
SCHW,2020-09-04,2020-09-09,-3.2320398159889394
BKNG,2020-09-03,2020-09-10,-6.623665616104107
CRM,2020-08-27,2020-09-11,-12.022294829777348
WDAY,2020-08-27,2020-09-11,-4.8146644968283585
PWR,2020-08-10,2020-09-21,2.116195633862872
DOW,2020-09-03,2020-09-21,-0.9919392405537387
CAT,2020-09-03,2020-09-21,-0.9743679945835045
FTV,2020-09-09,2020-09-21,-4.348416269982197
PPG,2020-09-11,2020-09-21,-5.523220896577697
BLDR,2020-08-28,2020-09-23,-6.536153109685916
LYB,2020-09-04,2020-09-23,-2.872622655324692
EMN,2020-09-04,2020-09-23,-1.6208855246251603
ADM,2020-09-04,2020-09-23,-2.860805516599248
UBER,2020-09-09,2020-09-23,-4.1702346600075995
GPC,2020-09-09,2020-09-23,-5.016539027571439
FCX,2020-09-10,2020-09-23,-6.341157862232059
PGR,2020-09-22,2020-09-23,-3.4208682636119674
PARA,2020-09-08,2020-09-24,2.371680842397499
ALGN,2020-09-09,2020-09-24,-3.716969636273483
NSC,2020-09-11,2020-10-01,-2.6200925754845334
CHRW,2020-09-09,2020-10-02,1.8786179940818277
CZR,2020-09-03,2020-10-09,9.932800605481068
DRI,2020-09-24,2020-10-13,1.7910576644592817
RVTY,2020-09-28,2020-10-14,0.1312750671239767
HOLX,2020-09-28,2020-10-15,0.24327758898592383
ORCL,2020-09-21,2020-10-21,-1.4935726532539058
MRNA,2020-09-28,2020-10-21,-3.0900073860754635
ENPH,2020-10-01,2020-10-21,13.42866311719273
LEN,2020-09-22,2020-10-22,-3.8568135197686844
DG,2020-09-23,2020-10-22,5.124580914034264
TGT,2020-09-23,2020-10-22,5.688364191425287
MLM,2020-09-28,2020-10-22,11.738820929061829
VMC,2020-09-28,2020-10-22,8.308409769617612
KLAC,2020-10-13,2020-10-22,-7.561162550845236
ENPH,2020-10-21,2020-10-22,1.900916308854847
LRCX,2020-10-14,2020-10-23,-5.42968558318238
MOH,2020-10-23,2020-10-27,-4.083748675579484
FDX,2020-08-11,2020-10-28,32.72262576387299
NKE,2020-09-10,2020-10-28,6.350740424735321
IVZ,2020-09-28,2020-10-28,16.013951424528177
MPWR,2020-10-09,2020-10-28,-3.7088494982561118
PWR,2020-10-15,2020-10-28,-1.8855600337170295
CFG,2020-10-22,2020-10-29,-6.159280860969174
PEG,2020-09-25,2020-10-30,7.426578379638029
AXON,2020-09-28,2020-10-30,12.501418957972806
PAYC,2020-10-02,2020-10-30,9.821101570979982
MKTX,2020-10-21,2020-10-30,-3.445738554676017
BG,2020-10-21,2020-11-04,1.5607762371304823
FSLR,2020-10-28,2020-11-04,-14.500052655987638
ROL,2020-10-28,2020-11-09,-6.893833420400443
HOLX,2020-10-28,2020-11-09,-1.922806601150288
DECK,2020-09-23,2020-11-10,17.257931399469808
ALGN,2020-10-22,2020-11-17,-0.40818261339084877
GNRC,2020-10-28,2020-11-17,-3.233385957683163
RMD,2020-10-30,2020-11-20,10.135308005185797
GOOGL,2020-10-30,2020-11-23,6.896185548199754
ERIE,2020-10-28,2020-11-24,-1.7720079113045282
IDXX,2020-11-04,2020-11-25,-4.874717717595098
GM,2020-10-22,2020-12-08,17.080997406823055
GOOG,2020-10-30,2020-12-10,9.519986266031998
RF,2020-10-22,2020-12-14,10.845147640124106
F,2020-10-22,2020-12-14,8.526192169043457
PWR,2020-10-29,2020-12-16,9.160560032177113
CF,2020-12-14,2020-12-16,-2.679047936719718
UBER,2020-11-20,2020-12-17,4.542640406930445
TPR,2020-10-22,2020-12-18,32.08238631513822
ZBRA,2020-11-04,2020-12-18,13.311868369648552
GE,2020-10-22,2020-12-21,39.63616230565036
GRMN,2020-10-30,2020-12-21,14.198437519270552
BKR,2020-11-09,2020-12-21,20.26035267845921
CB,2020-11-10,2020-12-21,0.6743934578626707
TXT,2020-11-17,2020-12-21,3.376341613511523
DVN,2020-11-23,2020-12-21,6.408060898581601
OXY,2020-11-24,2020-12-21,4.16651946204269
APA,2020-11-25,2020-12-21,5.169976371041607
MOS,2020-12-14,2020-12-22,-3.5714512213403613
TRGP,2020-11-17,2020-12-28,13.598239239914312
HAL,2020-12-16,2020-12-29,-7.447861880230625
TPL,2020-12-18,2020-12-30,-2.312929411912657
WYNN,2020-11-09,2021-01-04,4.5579088812648685
PYPL,2020-12-17,2021-01-04,-1.5243498881685131
PAYC,2020-12-21,2021-01-04,-4.008166548250371
WDAY,2020-12-22,2021-01-04,-11.49741593514751
PANW,2020-12-18,2021-01-06,-2.8830239569164218
DIS,2020-12-28,2021-01-13,-1.53192289524962
MTCH,2020-10-27,2021-01-15,19.931637483553047
HWM,2020-12-29,2021-01-21,-3.754043564695482
MS,2020-12-21,2021-01-22,9.287905375293255
COF,2020-12-21,2021-01-22,10.546725543789199
ALB,2021-01-04,2021-01-22,13.811173843176103
CRWD,2020-12-10,2021-01-25,20.83449016919122
GS,2020-12-21,2021-01-25,10.140843709492344
SYF,2020-12-21,2021-01-25,9.736376804330042
ENPH,2020-12-16,2021-01-26,14.714346420019503
PTC,2020-12-21,2021-01-27,0.5743319834457252
SNPS,2020-12-21,2021-01-27,0.11406280674447584
BLDR,2020-12-21,2021-01-27,-6.849990048819321
CDNS,2020-12-30,2021-01-27,-5.04251927853512
TPL,2021-01-04,2021-01-27,6.548069903888726
MPWR,2021-01-04,2021-01-27,-3.582585605330136
ON,2021-01-04,2021-01-27,4.2852819233081165
FANG,2021-01-06,2021-01-27,0.47940123972297666
NRG,2021-01-25,2021-01-27,-5.079927991780787
GNRC,2021-01-25,2021-01-27,-7.5124497362354115
TSLA,2020-12-08,2021-01-28,28.5514211079997
TAP,2021-01-27,2021-01-29,-8.783418065139319
KEYS,2021-01-27,2021-01-29,-6.306246087360407
KIM,2021-01-27,2021-02-01,-5.327164439465814
SPG,2021-01-27,2021-02-01,-3.828653386620811
WSM,2021-01-22,2021-02-02,-4.9728048071696245
LLY,2021-01-22,2021-02-03,-4.453288883859793
TKO,2021-01-27,2021-02-05,-14.293167090986303
NRG,2021-02-01,2021-02-16,-3.8834691932601695
GM,2021-01-21,2021-02-18,-5.301401205872062
KMX,2021-01-26,2021-02-18,-5.908132872421348
AXON,2021-01-22,2021-02-22,-0.1527044022226247
MRNA,2021-01-27,2021-02-22,2.3373784688319654
IRM,2021-01-27,2021-02-22,-14.050278250248624
WBA,2021-01-27,2021-02-23,-4.510572155184457
PTC,2021-01-28,2021-02-23,1.3012383632844837
ABT,2021-01-29,2021-02-23,-2.2574500761492047
SWKS,2021-02-02,2021-02-23,-0.6749483240826694
GOOG,2021-02-03,2021-02-23,0.03815739100729803
TPL,2021-02-05,2021-02-26,11.183373543722924
IDXX,2021-02-18,2021-02-26,-5.730440271900079
STX,2021-01-27,2021-03-04,-0.15338313066908207
WDC,2021-01-29,2021-03-04,12.511082663430475
LH,2021-02-01,2021-03-04,0.20903259403034535
GNRC,2021-02-16,2021-03-04,-12.783498620558104
FTNT,2021-02-18,2021-03-04,-2.2422295358678586
FCX,2021-02-22,2021-03-04,-14.128136470947911
CCL,2021-02-22,2021-03-05,0.4620748648679813
MGM,2021-02-23,2021-03-05,-6.188440084590861
VLO,2021-02-22,2021-03-18,-0.740728019018859
APA,2021-02-23,2021-03-18,-2.582284475086029
OXY,2021-03-04,2021-03-18,-10.939988774239021
COP,2021-03-04,2021-03-18,-4.02730929410744
DVN,2021-03-04,2021-03-18,-4.167675089787517
FANG,2021-03-04,2021-03-18,-7.4944830171764165
EOG,2021-03-05,2021-03-19,-6.033826750542571
CZR,2021-02-26,2021-03-22,-5.318922400306744
RCL,2021-02-23,2021-03-23,-6.829546155374801
WYNN,2021-02-23,2021-03-23,-8.30158632904231
NCLH,2021-03-04,2021-03-23,-19.148938760545782
WBD,2021-01-13,2021-03-24,68.81984449467632
PARA,2021-01-25,2021-03-24,47.33921217389424
FOX,2021-03-05,2021-03-24,-2.230093458002415
EQT,2021-01-15,2021-03-25,0.48646518548387624
FOXA,2021-01-27,2021-03-25,17.85970899099213
DE,2021-02-26,2021-03-25,5.064137757534397
UAL,2021-03-18,2021-03-25,-7.842815655537727
