symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl_pct,pnl_dollar
META,2023-10-06,2023-10-25,313.7089538574219,297.8957214355469,22,-5.040733529417201,-347.89111328125
AVGO,2023-10-10,2023-10-26,83.86073303222656,80.76776123046875,83,-3.6882241424830196,-256.71665954589844
LLY,2023-10-11,2023-10-26,597.9876708984375,561.2555541992188,11,-6.1426210751186785,-404.05328369140625
MCK,2023-09-18,2023-10-27,423.8273620605469,444.3992919921875,16,4.8538465831051685,329.15087890625
CEG,2023-10-10,2023-10-27,111.59980010986328,109.40729522705078,62,-1.9646136289259577,-135.935302734375
TT,2023-11-01,2023-11-28,210.06610107421875,219.1279754638672,32,4.313820432382269,289.97998046875
AVGO,2023-11-09,2023-11-28,89.0355224609375,92.45185089111328,77,3.8370397968682948,263.05728912353516
NVDA,2023-11-09,2023-11-28,46.924991607666016,47.795528411865234,147,1.8551666699861518,127.96891021728516
CEG,2023-11-03,2023-11-29,115.61935424804688,119.36178588867188,59,3.236855684729116,220.803466796875
META,2023-11-10,2023-11-30,326.9761657714844,325.36505126953125,21,-0.4927314803364271,-33.833404541015625
NFLX,2023-10-19,2023-12-04,401.7699890136719,453.8999938964844,17,12.975086817905296,886.2100830078125
MSFT,2023-11-10,2023-12-04,364.78045654296875,364.9967956542969,18,0.05930666170506359,3.89410400390625
MCK,2023-11-10,2023-12-06,465.4869689941406,454.49884033203125,14,-2.3605663303214164,-153.83380126953125
WELL,2023-11-22,2023-12-06,85.87153625488281,84.63236999511719,82,-1.4430465714361362,-101.61163330078125
CTAS,2023-11-22,2023-12-07,137.6721649169922,137.40664672851562,51,-0.19286265211028938,-13.541427612304688
CME,2023-11-28,2023-12-07,198.35232543945312,194.5655975341797,35,-1.9090917622890853,-132.5354766845703
TSLA,2023-11-28,2023-12-13,246.72000122070312,239.2899932861328,28,-3.0115142257655094,-208.04022216796875
TMUS,2023-12-05,2023-12-26,150.69935607910156,153.46873474121094,46,1.8376844693720775,127.39141845703125
DASH,2023-11-02,2023-12-29,87.79000091552734,98.88999938964844,78,12.643807219915232,865.7998809814453
SHW,2023-11-14,2024-01-02,262.3736877441406,301.05718994140625,26,14.743666763943446,1005.7710571289062
CRM,2023-12-01,2024-01-02,257.7415466308594,253.9051513671875,27,-1.4884659899889587,-103.58267211914062
AVGO,2023-12-11,2024-01-02,100.54963684082031,106.52169036865234,69,5.9394083514059455,412.07169342041016
WFC,2023-12-14,2024-01-02,48.70041275024414,47.56269454956055,145,-2.336157203673577,-164.9691390991211
AMZN,2023-11-01,2024-01-03,137.0,148.47000122070312,50,8.372263664746807,573.5000610351562
COST,2023-11-15,2024-01-03,578.7283935546875,639.40625,12,10.484686274439495,728.13427734375
TT,2023-12-05,2024-01-03,226.65101623535156,232.94964599609375,30,2.7789991262169194,188.95889282226562
GOOG,2023-12-26,2024-01-05,141.97607421875,136.57815551757812,50,-3.801991800995299,-269.89593505859375
BAC,2024-01-04,2024-01-10,32.562625885009766,32.36994552612305,217,-0.5917224230230748,-41.81163787841797
JPM,2023-12-19,2024-01-16,161.89405822753906,162.4475555419922,44,0.3418885909173979,24.3538818359375
MCK,2024-01-18,2024-01-25,489.6696472167969,483.044677734375,14,-1.3529467305309062,-92.74957275390625
TMUS,2024-01-18,2024-01-26,161.35598754882812,158.68447875976562,44,-1.6556613917125769,-117.54638671875
GOOG,2024-01-10,2024-02-02,142.95028686523438,142.69180297851562,49,-0.18082082406902358,-12.66571044921875
GOOGL,2024-01-19,2024-02-02,145.5073699951172,141.5311737060547,49,-2.732642538447317,-194.8336181640625
CRM,2024-01-19,2024-02-13,278.440185546875,278.7077941894531,25,0.09610992107785156,6.690216064453125
NFLX,2024-01-24,2024-02-13,544.8699951171875,554.52001953125,13,1.7710691542093502,125.4503173828125
AMZN,2024-01-24,2024-02-20,156.8699951171875,167.0800018310547,45,6.5085784609350865,459.45030212402344
MSFT,2024-01-25,2024-02-20,400.3257751464844,399.0056457519531,18,-0.3297637765263048,-23.7623291015625
NVDA,2024-01-08,2024-02-21,52.229759216308594,67.4419937133789,135,29.125607173621308,2053.651657104492
AVGO,2024-01-19,2024-02-21,118.86996459960938,120.46476745605469,60,1.341636520055423,95.68817138671875
COST,2024-01-10,2024-03-08,667.24609375,720.6712646484375,10,8.006816585194509,534.251708984375
META,2023-12-18,2024-03-11,342.7397155761719,481.4617614746094,20,40.47445907027,2774.44091796875
CTAS,2023-12-21,2024-03-11,146.3892822265625,154.95004272460938,48,5.847942122427809,410.91650390625
LLY,2024-01-03,2024-03-11,611.3856201171875,728.136962890625,11,19.096187239578704,1284.2647705078125
TT,2024-01-10,2024-03-11,242.74307250976562,280.1401672363281,29,15.40603994993843,1084.5157470703125
AVGO,2024-02-22,2024-03-11,128.06588745117188,126.90975189208984,59,-0.9027662104967922,-68.21199798583984
AMZN,2024-02-23,2024-03-11,174.99000549316406,171.9600067138672,43,-1.7315267639186633,-130.28994750976562
CEG,2024-01-23,2024-03-15,117.49088287353516,164.1697540283203,61,39.729781590822974,2847.4111404418945
FI,2024-02-15,2024-03-15,148.00999450683594,149.6300048828125,51,1.094527691440284,82.62052917480469
CRM,2024-02-23,2024-03-15,290.2566223144531,292.1544494628906,26,0.6538445646147792,49.343505859375
DASH,2024-01-10,2024-03-19,105.58999633789062,130.8300018310547,67,23.90378479832068,1691.0803680419922
ABBV,2024-01-02,2024-03-20,150.0487518310547,167.07418823242188,47,11.346603149712795,800.1955108642578
V,2024-03-21,2024-03-26,287.7418518066406,278.06024169921875,27,-3.3646861054914634,-261.4034729003906
NFLX,2024-02-14,2024-03-28,579.3300170898438,607.3300170898438,13,4.83316920822656,364.0
HD,2024-03-20,2024-04-01,372.76678466796875,356.8829345703125,21,-4.261069052009108,-333.56085205078125
SHW,2024-02-26,2024-04-02,319.1465759277344,330.4771423339844,24,3.5502703963885316,271.93359375
WM,2024-02-13,2024-04-03,195.2652130126953,206.69842529296875,38,5.855222291709532,434.4620666503906
NVDA,2024-02-22,2024-04-04,78.5030746459961,85.87081146240234,96,9.38528439762458,707.302734375
MSFT,2024-03-13,2024-04-04,411.20001220703125,413.953857421875,19,0.6697094195262918,52.32305908203125
HCA,2024-03-18,2024-04-04,323.93798828125,321.957763671875,24,-0.611297433771715,-47.525390625
BAC,2024-03-08,2024-04-05,34.538326263427734,36.003299713134766,235,4.241587848043106,344.26876068115234
MCK,2024-01-31,2024-04-09,496.5130615234375,524.3388061523438,14,5.60423215122061,389.5604248046875
FI,2024-03-18,2024-04-09,152.14999389648438,155.3800048828125,51,2.122912333815584,164.73056030273438
DASH,2024-03-20,2024-04-09,137.91000366210938,136.77000427246094,57,-0.8266255959513481,-64.97996520996094
WFC,2024-02-15,2024-04-11,50.52802658081055,55.04292297363281,150,8.935429895726278,677.2344589233398
JPM,2024-02-15,2024-04-11,173.93557739257812,190.08456420898438,43,9.284464431309228,694.4064331054688
HCA,2024-04-04,2024-04-11,321.957763671875,324.0172119140625,24,0.6396641033593455,49.4267578125
CTAS,2024-03-20,2024-04-15,157.56541442871094,164.9425506591797,50,4.681951465818959,368.8568115234375
NFLX,2024-04-04,2024-04-15,617.1400146484375,607.1500244140625,12,-1.618755873424597,-119.8798828125
TT,2024-03-14,2024-04-16,289.071533203125,292.7252502441406,27,1.2639490995636116,98.65036010742188
META,2024-04-04,2024-04-17,508.6715393066406,491.9952087402344,15,-3.278408418355271,-250.14495849609375
AMZN,2024-03-21,2024-04-18,178.14999389648438,179.22000122070312,44,0.6006215890416966,47.080322265625
CEG,2024-03-25,2024-04-19,185.73240661621094,179.42428588867188,43,-3.396348996098392,-271.2491912841797
SHW,2024-05-10,2024-05-20,317.51373291015625,306.8866271972656,25,-3.3469751419847005,-265.6776428222656
AMZN,2024-05-07,2024-05-21,188.75999450683594,183.14999389648438,41,-2.972028381865839,-230.01002502441406
HD,2024-05-15,2024-05-21,338.10931396484375,325.968505859375,23,-3.590793747471606,-279.23858642578125
WFC,2024-04-18,2024-05-23,57.033363342285156,58.27918243408203,138,2.1843689707024714,171.92303466796875
CTAS,2024-05-06,2024-05-24,170.14852905273438,169.76348876953125,46,-0.22629656885472627,-17.71185302734375
CRM,2024-05-15,2024-05-24,285.4146423339844,270.2773742675781,27,-5.303605989735114,-408.70623779296875
MCK,2024-04-26,2024-05-28,540.2694702148438,546.1962280273438,14,1.0970003191450302,82.974609375
TT,2024-04-29,2024-05-29,297.90386962890625,318.9054870605469,26,7.049796787736253,546.0420532226562
SO,2024-05-15,2024-05-29,75.9957046508789,74.66981506347656,104,-1.7446901683370466,-137.89251708984375
BAC,2024-04-23,2024-05-30,37.22572708129883,37.477970123291016,211,0.6776040705432115,53.22328186035156
AVGO,2024-05-14,2024-05-30,136.01614379882812,134.444091796875,58,-1.15578339309357,-91.17901611328125
GOOG,2024-04-26,2024-05-31,172.6636505126953,172.9320526123047,45,0.15544794681011356,12.078094482421875
GOOGL,2024-04-26,2024-05-31,170.92491149902344,171.47161865234375,46,0.31985223717575895,25.148529052734375
CEG,2024-05-06,2024-05-31,196.0872344970703,215.80714416503906,39,10.056702425605058,769.0764770507812
JPM,2024-05-09,2024-06-06,192.09796142578125,191.52407836914062,41,-0.298745000926181,-23.529205322265625
BAC,2024-05-31,2024-06-27,38.79740905761719,38.31108093261719,207,-1.253506707826197,-100.669921875
HCA,2024-05-16,2024-06-28,319.5220642089844,318.7232666015625,25,-0.24999763612550369,-19.969940185546875
COST,2024-05-03,2024-07-01,740.07373046875,841.3201904296875,10,13.68059097257914,1012.464599609375
TT,2024-06-18,2024-07-01,342.8908996582031,319.04400634765625,24,-6.954659145027669,-572.325439453125
MCK,2024-05-31,2024-07-02,566.412841796875,582.2015991210938,14,2.787499886854765,221.0426025390625
CTAS,2024-06-17,2024-07-02,175.8871307373047,175.1164093017578,47,-0.4381909195494138,-36.223907470703125
NFLX,2024-05-15,2024-07-11,613.52001953125,652.75,12,6.394246189182715,470.759765625
WFC,2024-07-01,2024-07-12,59.167823791503906,55.212886810302734,139,-6.684269807078951,-549.7362403869629
COST,2024-07-05,2024-07-12,881.1143798828125,838.564453125,9,-4.829103658877024,-382.9493408203125
AMZN,2024-06-12,2024-07-15,186.88999938964844,192.72000122070312,43,3.119483038201349,250.69007873535156
META,2024-06-05,2024-07-16,492.8812561035156,488.1186218261719,16,-0.9662843166313255,-76.2021484375
NVDA,2024-05-06,2024-07-17,92.10333251953125,117.95272827148438,85,28.065646535071416,2197.1986389160156
AVGO,2024-06-10,2024-07-17,141.97311401367188,154.22244262695312,57,8.627921348616507,698.2117309570312
GOOG,2024-06-12,2024-07-17,178.70208740234375,181.7474822998047,45,1.7041742162777869,137.0427703857422
GOOGL,2024-06-12,2024-07-17,176.93292236328125,180.1473388671875,46,1.8167430125335087,147.8631591796875
MSFT,2024-06-17,2024-07-17,444.9585266113281,440.1454162597656,18,-1.0816986446394719,-86.635986328125
LLY,2024-04-30,2024-07-18,774.4703369140625,843.1295776367188,10,8.865315745498318,686.5924072265625
ORCL,2024-06-12,2024-07-18,138.53517150878906,136.6006317138672,58,-1.396425018897921,-112.20330810546875
AAPL,2024-07-05,2024-07-24,225.28640747070312,217.52272033691406,36,-3.446140946074909,-279.49273681640625
WM,2024-06-24,2024-07-25,209.45849609375,197.11419677734375,39,-5.893434521214721,-481.42767333984375
TT,2024-07-11,2024-07-25,342.0767822265625,319.8978271484375,24,-6.48361895062365,-532.294921875
WMT,2024-05-21,2024-07-26,64.4877700805664,69.07070922851562,124,7.106679518028958,568.2844543457031
BAC,2024-07-02,2024-07-29,39.95089340209961,40.10706329345703,206,0.3909046283035423,32.170997619628906
MO,2024-06-24,2024-07-31,43.14712905883789,45.52509307861328,191,5.511291415316794,454.1911277770996
JPM,2024-07-01,2024-08-01,199.83050537109375,203.39266967773438,41,1.7825928528907706,146.04873657226562
